county,town,precinct,office,district,party,candidate,votes
Essex,Canaan,NA,Attorney General,NA,Republican,Aaron Michael Toscano,17
Rutland,Castleton,NA,Attorney General,NA,Republican,Aaron Michael Toscano,161
Windsor,Cavendish,NA,Attorney General,NA,Republican,Aaron Michael Toscano,61
Orleans,Charleston,NA,Attorney General,NA,Republican,Aaron Michael Toscano,39
Chittenden,Charlotte,NA,Attorney General,NA,Republican,Aaron Michael Toscano,122
Orange,Chelsea,NA,Attorney General,NA,Republican,Aaron Michael Toscano,47
Windsor,Chester,NA,Attorney General,NA,Republican,Aaron Michael Toscano,101
Rutland,Chittenden,NA,Attorney General,NA,Republican,Aaron Michael Toscano,106
Rutland,Clarendon,NA,Attorney General,NA,Republican,Aaron Michael Toscano,131
Chittenden,Colchester,Chittenden 7-1,Attorney General,NA,Republican,Aaron Michael Toscano,183
Chittenden,Colchester,Chittenden 7-2,Attorney General,NA,Republican,Aaron Michael Toscano,259
Essex,Concord,NA,Attorney General,NA,Republican,Aaron Michael Toscano,46
Orange,Corinth,NA,Attorney General,NA,Republican,Aaron Michael Toscano,52
Addison,Cornwall,NA,Attorney General,NA,Republican,Aaron Michael Toscano,50
Orleans,Coventry,NA,Attorney General,NA,Republican,Aaron Michael Toscano,33
Orleans,Craftsbury,NA,Attorney General,NA,Republican,Aaron Michael Toscano,41
Rutland,Danby,NA,Attorney General,NA,Republican,Aaron Michael Toscano,60
Caledonia,Danville,NA,Attorney General,NA,Republican,Aaron Michael Toscano,128
Orleans,Derby,NA,Attorney General,NA,Republican,Aaron Michael Toscano,205
Bennington,Dorset,NA,Attorney General,NA,Republican,Aaron Michael Toscano,91
Windham,Dover,NA,Attorney General,NA,Republican,Aaron Michael Toscano,39
Windham,Dummerston,NA,Attorney General,NA,Republican,Aaron Michael Toscano,51
Washington,Duxbury,NA,Attorney General,NA,Republican,Aaron Michael Toscano,50
Essex,E. Haven,NA,Attorney General,NA,Republican,Aaron Michael Toscano,44
Washington,E. Montpelier,NA,Attorney General,NA,Republican,Aaron Michael Toscano,124
Lamoille,Eden,NA,Attorney General,NA,Republican,Aaron Michael Toscano,24
Lamoille,Elmore,NA,Attorney General,NA,Republican,Aaron Michael Toscano,29
Franklin,Enosburgh,NA,Attorney General,NA,Republican,Aaron Michael Toscano,56
Chittenden,Essex,Chittenden 6-1,Attorney General,NA,Republican,Aaron Michael Toscano,268
Chittenden,Essex,Chittenden 6-2,Attorney General,NA,Republican,Aaron Michael Toscano,302
Chittenden,Essex,Chittenden 6-3,Attorney General,NA,Republican,Aaron Michael Toscano,79
Rutland,Fair Haven,NA,Attorney General,NA,Republican,Aaron Michael Toscano,117
Franklin,Fairfax,NA,Attorney General,NA,Republican,Aaron Michael Toscano,118
Franklin,Fairfield,NA,Attorney General,NA,Republican,Aaron Michael Toscano,62
Orange,Fairlee,NA,Attorney General,NA,Republican,Aaron Michael Toscano,26
Washington,Fayston,NA,Attorney General,NA,Republican,Aaron Michael Toscano,42
Addison,Ferrisburgh,NA,Attorney General,NA,Republican,Aaron Michael Toscano,113
Franklin,Fletcher,NA,Attorney General,NA,Republican,Aaron Michael Toscano,41
Franklin,Franklin,NA,Attorney General,NA,Republican,Aaron Michael Toscano,63
Franklin,Georgia,NA,Attorney General,NA,Republican,Aaron Michael Toscano,139
Orleans,Glover,NA,Attorney General,NA,Republican,Aaron Michael Toscano,68
Addison,Goshen,NA,Attorney General,NA,Republican,Aaron Michael Toscano,23
Windham,Grafton,NA,Attorney General,NA,Republican,Aaron Michael Toscano,34
Essex,Granby,NA,Attorney General,NA,Republican,Aaron Michael Toscano,15
Grand Isle,Grand Isle,NA,Attorney General,NA,Republican,Aaron Michael Toscano,86
Addison,Granville,NA,Attorney General,NA,Republican,Aaron Michael Toscano,9
Orleans,Greensboro,NA,Attorney General,NA,Republican,Aaron Michael Toscano,38
Caledonia,Groton,NA,Attorney General,NA,Republican,Aaron Michael Toscano,64
Essex,Guildhall,NA,Attorney General,NA,Republican,Aaron Michael Toscano,20
Windham,Guilford,NA,Attorney General,NA,Republican,Aaron Michael Toscano,34
Windham,Halifax,NA,Attorney General,NA,Republican,Aaron Michael Toscano,16
Addison,Hancock,NA,Attorney General,NA,Republican,Aaron Michael Toscano,11
Caledonia,Hardwick,NA,Attorney General,NA,Republican,Aaron Michael Toscano,72
Windsor,Hartford,Windsor 6-1,Attorney General,NA,Republican,Aaron Michael Toscano,62
Windsor,Hartford,Windsor 6-2,Attorney General,NA,Republican,Aaron Michael Toscano,152
Windsor,Hartland,NA,Attorney General,NA,Republican,Aaron Michael Toscano,102
Franklin,Highgate,NA,Attorney General,NA,Republican,Aaron Michael Toscano,99
Chittenden,Hinesburg,Chittenden 1-1,Attorney General,NA,Republican,Aaron Michael Toscano,108
Chittenden,Hinesburg,Chittenden 1-2,Attorney General,NA,Republican,Aaron Michael Toscano,5
Orleans,Holland,NA,Attorney General,NA,Republican,Aaron Michael Toscano,24
Rutland,Hubbardton,NA,Attorney General,NA,Republican,Aaron Michael Toscano,21
Chittenden,Huntington,NA,Attorney General,NA,Republican,Aaron Michael Toscano,43
Lamoille,Hyde Park,NA,Attorney General,NA,Republican,Aaron Michael Toscano,113
Rutland,Ira,Rutland 1-1,Attorney General,NA,Republican,Aaron Michael Toscano,3
Rutland,Ira,Rutland 1-2,Attorney General,NA,Republican,Aaron Michael Toscano,28
Orleans,Irasburg,NA,Attorney General,NA,Republican,Aaron Michael Toscano,51
Grand Isle,Isle La Motte,NA,Attorney General,NA,Republican,Aaron Michael Toscano,16
Windham,Jamaica,NA,Attorney General,NA,Republican,Aaron Michael Toscano,37
Orleans,Jay,NA,Attorney General,NA,Republican,Aaron Michael Toscano,10
Chittenden,Jericho,NA,Attorney General,NA,Republican,Aaron Michael Toscano,219
Lamoille,Johnson,NA,Attorney General,NA,Republican,Aaron Michael Toscano,66
Rutland,Killington,NA,Attorney General,NA,Republican,Aaron Michael Toscano,77
Caledonia,Kirby,NA,Attorney General,NA,Republican,Aaron Michael Toscano,29
Bennington,Landgrove,NA,Attorney General,NA,Republican,Aaron Michael Toscano,8
Addison,Leicester,NA,Attorney General,NA,Republican,Aaron Michael Toscano,34
Essex,Lemington,NA,Attorney General,NA,Republican,Aaron Michael Toscano,7
Addison,Lincoln,NA,Attorney General,NA,Republican,Aaron Michael Toscano,51
Windham,Londonderry,NA,Attorney General,NA,Republican,Aaron Michael Toscano,84
Orleans,Lowell,NA,Attorney General,NA,Republican,Aaron Michael Toscano,23
Windsor,Ludlow,NA,Attorney General,NA,Republican,Aaron Michael Toscano,60
Essex,Lunenburg,NA,Attorney General,NA,Republican,Aaron Michael Toscano,111
Caledonia,Lyndon,NA,Attorney General,NA,Republican,Aaron Michael Toscano,197
Essex,Maidstone,NA,Attorney General,NA,Republican,Aaron Michael Toscano,21
Bennington,Manchester,NA,Attorney General,NA,Republican,Aaron Michael Toscano,160
Windham,Marlboro,NA,Attorney General,NA,Republican,Aaron Michael Toscano,19
Washington,Marshfield,NA,Attorney General,NA,Republican,Aaron Michael Toscano,65
Rutland,Mendon,NA,Attorney General,NA,Republican,Aaron Michael Toscano,86
Addison,Middlebury,NA,Attorney General,NA,Republican,Aaron Michael Toscano,130
Washington,Middlesex,NA,Attorney General,NA,Republican,Aaron Michael Toscano,54
Rutland,Middletown Springs,NA,Attorney General,NA,Republican,Aaron Michael Toscano,36
Chittenden,Milton,Chittenden 9,Attorney General,NA,Republican,Aaron Michael Toscano,341
Chittenden,Milton,Grand Isle-Chittenden 1-1,Attorney General,NA,Republican,Aaron Michael Toscano,59
Addison,Monkton,NA,Attorney General,NA,Republican,Aaron Michael Toscano,42
Franklin,Montgomery,NA,Attorney General,NA,Republican,Aaron Michael Toscano,27
Washington,Montpelier,NA,Attorney General,NA,Republican,Aaron Michael Toscano,223
Washington,Moretown,NA,Attorney General,NA,Republican,Aaron Michael Toscano,85
Orleans,Morgan,NA,Attorney General,NA,Republican,Aaron Michael Toscano,53
Lamoille,Morristown,NA,Attorney General,NA,Republican,Aaron Michael Toscano,191
Rutland,Mount Holly,NA,Attorney General,NA,Republican,Aaron Michael Toscano,73
Rutland,Mount Tabor,NA,Attorney General,NA,Republican,Aaron Michael Toscano,7
Addison,New Haven,NA,Attorney General,NA,Republican,Aaron Michael Toscano,83
Caledonia,Newark,NA,Attorney General,NA,Republican,Aaron Michael Toscano,28
Orange,Newbury,NA,Attorney General,NA,Republican,Aaron Michael Toscano,96
Windham,Newfane,NA,Attorney General,NA,Republican,Aaron Michael Toscano,28
Orleans,Newport City,NA,Attorney General,NA,Republican,Aaron Michael Toscano,136
Orleans,Newport Town,NA,Attorney General,NA,Republican,Aaron Michael Toscano,49
Grand Isle,N. Hero,NA,Attorney General,NA,Republican,Aaron Michael Toscano,50
Washington,Northfield,NA,Attorney General,NA,Republican,Aaron Michael Toscano,175
Essex,Norton,NA,Attorney General,NA,Republican,Aaron Michael Toscano,13
Windsor,Norwich,NA,Attorney General,NA,Republican,Aaron Michael Toscano,42
Orange,Orange,NA,Attorney General,NA,Republican,Aaron Michael Toscano,72
Addison,Orwell,NA,Attorney General,NA,Republican,Aaron Michael Toscano,120
Addison,Panton,NA,Attorney General,NA,Republican,Aaron Michael Toscano,34
Rutland,Pawlet,NA,Attorney General,NA,Republican,Aaron Michael Toscano,51
Caledonia,Peacham,NA,Attorney General,NA,Republican,Aaron Michael Toscano,28
Bennington,Peru,NA,Attorney General,NA,Republican,Aaron Michael Toscano,20
Rutland,Pittsfield,NA,Attorney General,NA,Republican,Aaron Michael Toscano,30
Rutland,Pittsford,NA,Attorney General,NA,Republican,Aaron Michael Toscano,146
Washington,Plainfield,NA,Attorney General,NA,Republican,Aaron Michael Toscano,37
Windsor,Plymouth,NA,Attorney General,NA,Republican,Aaron Michael Toscano,33
Windsor,Pomfret,NA,Attorney General,NA,Republican,Aaron Michael Toscano,36
Rutland,Poultney,NA,Attorney General,NA,Republican,Aaron Michael Toscano,99
Bennington,Pownal,NA,Attorney General,NA,Republican,Aaron Michael Toscano,65
Rutland,Proctor,NA,Attorney General,NA,Republican,Aaron Michael Toscano,109
Windham,Putney,NA,Attorney General,NA,Republican,Aaron Michael Toscano,30
Orange,Randolph,NA,Attorney General,NA,Republican,Aaron Michael Toscano,242
Windsor,Reading,NA,Attorney General,NA,Republican,Aaron Michael Toscano,20
Bennington,Readsboro,NA,Attorney General,NA,Republican,Aaron Michael Toscano,24
Franklin,Richford,NA,Attorney General,NA,Republican,Aaron Michael Toscano,56
Chittenden,Richmond,NA,Attorney General,NA,Republican,Aaron Michael Toscano,132
Addison,Ripton,NA,Attorney General,NA,Republican,Aaron Michael Toscano,11
Windsor,Rochester,NA,Attorney General,NA,Republican,Aaron Michael Toscano,53
Windham,Rockingham,NA,Attorney General,NA,Republican,Aaron Michael Toscano,135
Washington,Roxbury,NA,Attorney General,NA,Republican,Aaron Michael Toscano,18
Windsor,Royalton,NA,Attorney General,NA,Republican,Aaron Michael Toscano,67
Bennington,Rupert,Bennington 5,Attorney General,NA,Republican,Aaron Michael Toscano,4
Bennington,Rupert,Rutland 8,Attorney General,NA,Republican,Aaron Michael Toscano,14
Rutland,Rutland City,Rutland 5-1,Attorney General,NA,Republican,Aaron Michael Toscano,212
Rutland,Rutland City,Rutland 5-2,Attorney General,NA,Republican,Aaron Michael Toscano,168
Rutland,Rutland City,Rutland 5-3,Attorney General,NA,Republican,Aaron Michael Toscano,84
Rutland,Rutland City,Rutland 5-4,Attorney General,NA,Republican,Aaron Michael Toscano,135
Rutland,Rutland Town,NA,Attorney General,NA,Republican,Aaron Michael Toscano,274
Caledonia,Ryegate,NA,Attorney General,NA,Republican,Aaron Michael Toscano,48
Franklin,Salisbury,NA,Attorney General,NA,Republican,Aaron Michael Toscano,31
Franklin,Sandgate,NA,Attorney General,NA,Republican,Aaron Michael Toscano,23
Chittenden,Searsburg,NA,Attorney General,NA,Republican,Aaron Michael Toscano,9
Caledonia,Shaftsbury,NA,Attorney General,NA,Republican,Aaron Michael Toscano,89
Addison,Sharon,NA,Attorney General,NA,Republican,Aaron Michael Toscano,32
Bennington,Sheffield,NA,Attorney General,NA,Republican,Aaron Michael Toscano,24
Bennington,Shelburne,Chittenden 5-1,Attorney General,NA,Republican,Aaron Michael Toscano,177
Bennington,Shelburne,Chittenden 5-2,Attorney General,NA,Republican,Aaron Michael Toscano,132
Bennington,Sheldon,NA,Attorney General,NA,Republican,Aaron Michael Toscano,61
Windsor,Shoreham,NA,Attorney General,NA,Republican,Aaron Michael Toscano,66
Caledonia,Shrewsbury,NA,Attorney General,NA,Republican,Aaron Michael Toscano,55
Chittenden,S. Burlington,Chittenden 3-10,Attorney General,NA,Republican,Aaron Michael Toscano,118
Chittenden,S. Burlington,Chittenden 3-7,Attorney General,NA,Republican,Aaron Michael Toscano,103
Chittenden,S. Burlington,Chittenden 3-8,Attorney General,NA,Republican,Aaron Michael Toscano,171
Chittenden,S. Burlington,Chittenden 3-9,Attorney General,NA,Republican,Aaron Michael Toscano,157
Franklin,S. Hero,NA,Attorney General,NA,Republican,Aaron Michael Toscano,67
Addison,Springfield,Windsor 1-1,Attorney General,NA,Republican,Aaron Michael Toscano,4
Addison,Springfield,Windsor 1-2,Attorney General,NA,Republican,Aaron Michael Toscano,305
Rutland,St. Albans City,NA,Attorney General,NA,Republican,Aaron Michael Toscano,204
Chittenden,St. Albans Town,NA,Attorney General,NA,Republican,Aaron Michael Toscano,317
Grand Isle,St. George,NA,Attorney General,NA,Republican,Aaron Michael Toscano,14
Windsor,St. Johnsbury,NA,Attorney General,NA,Republican,Aaron Michael Toscano,358
Bennington,Stamford,NA,Attorney General,NA,Republican,Aaron Michael Toscano,25
Caledonia,Stannard,NA,Attorney General,NA,Republican,Aaron Michael Toscano,10
Addison,Starksboro,NA,Attorney General,NA,Republican,Aaron Michael Toscano,67
Windsor,Stockbridge,NA,Attorney General,NA,Republican,Aaron Michael Toscano,30
Lamoille,Stowe,NA,Attorney General,NA,Republican,Aaron Michael Toscano,173
Orange,Strafford,NA,Attorney General,NA,Republican,Aaron Michael Toscano,25
Windham,Stratton,NA,Attorney General,NA,Republican,Aaron Michael Toscano,12
Rutland,Sudbury,NA,Attorney General,NA,Republican,Aaron Michael Toscano,28
Bennington,Sunderland,NA,Attorney General,NA,Republican,Aaron Michael Toscano,26
Caledonia,Sutton,NA,Attorney General,NA,Republican,Aaron Michael Toscano,32
Franklin,Swanton,NA,Attorney General,NA,Republican,Aaron Michael Toscano,286
Orange,Thetford,NA,Attorney General,NA,Republican,Aaron Michael Toscano,49
Rutland,Tinmouth,NA,Attorney General,NA,Republican,Aaron Michael Toscano,23
Orange,Topsham,NA,Attorney General,NA,Republican,Aaron Michael Toscano,60
Windham,Townshend,NA,Attorney General,NA,Republican,Aaron Michael Toscano,35
Orleans,Troy,NA,Attorney General,NA,Republican,Aaron Michael Toscano,40
Orange,Tunbridge,NA,Attorney General,NA,Republican,Aaron Michael Toscano,56
Chittenden,Underhill,NA,Attorney General,NA,Republican,Aaron Michael Toscano,101
Addison,Vergennes,NA,Attorney General,NA,Republican,Aaron Michael Toscano,112
Windham,Vernon,NA,Attorney General,NA,Republican,Aaron Michael Toscano,140
Orange,Vershire,NA,Attorney General,NA,Republican,Aaron Michael Toscano,16
Essex,Victory,NA,Attorney General,NA,Republican,Aaron Michael Toscano,8
Washington,Waitsfield,NA,Attorney General,NA,Republican,Aaron Michael Toscano,69
Caledonia,Walden,NA,Attorney General,NA,Republican,Aaron Michael Toscano,37
Rutland,Wallingford,NA,Attorney General,NA,Republican,Aaron Michael Toscano,93
Addison,Waltham,NA,Attorney General,NA,Republican,Aaron Michael Toscano,11
Windham,Wardsboro,NA,Attorney General,NA,Republican,Aaron Michael Toscano,19
Washington,Warren,NA,Attorney General,NA,Republican,Aaron Michael Toscano,47
Orange,Washington,NA,Attorney General,NA,Republican,Aaron Michael Toscano,26
Washington,Waterbury,NA,Attorney General,NA,Republican,Aaron Michael Toscano,158
Caledonia,Waterford,NA,Attorney General,NA,Republican,Aaron Michael Toscano,74
Lamoille,Waterville,NA,Attorney General,NA,Republican,Aaron Michael Toscano,32
Windsor,Weathersfield,NA,Attorney General,NA,Republican,Aaron Michael Toscano,94
Rutland,Wells,NA,Attorney General,NA,Republican,Aaron Michael Toscano,38
Orange,W. Fairlee,NA,Attorney General,NA,Republican,Aaron Michael Toscano,22
Rutland,W. Haven,NA,Attorney General,NA,Republican,Aaron Michael Toscano,13
Rutland,W. Rutland,NA,Attorney General,NA,Republican,Aaron Michael Toscano,113
Windsor,W. Windsor,NA,Attorney General,NA,Republican,Aaron Michael Toscano,35
Orleans,Westfield,NA,Attorney General,NA,Republican,Aaron Michael Toscano,24
Chittenden,Westford,NA,Attorney General,NA,Republican,Aaron Michael Toscano,127
Windham,Westminster,Windham 4,Attorney General,NA,Republican,Aaron Michael Toscano,3
Windham,Westminster,Windham 5,Attorney General,NA,Republican,Aaron Michael Toscano,53
Orleans,Westmore,NA,Attorney General,NA,Republican,Aaron Michael Toscano,12
Windsor,Weston,NA,Attorney General,NA,Republican,Aaron Michael Toscano,29
Addison,Weybridge,NA,Attorney General,NA,Republican,Aaron Michael Toscano,38
Caledonia,Wheelock,NA,Attorney General,NA,Republican,Aaron Michael Toscano,43
Addison,Whiting,NA,Attorney General,NA,Republican,Aaron Michael Toscano,21
Windham,Whitingham,NA,Attorney General,NA,Republican,Aaron Michael Toscano,29
Orange,Williamstown,NA,Attorney General,NA,Republican,Aaron Michael Toscano,116
Chittenden,Williston,NA,Attorney General,NA,Republican,Aaron Michael Toscano,346
Windham,Wilmington,NA,Attorney General,NA,Republican,Aaron Michael Toscano,53
Windham,Windham,NA,Attorney General,NA,Republican,Aaron Michael Toscano,9
Windsor,Windsor,NA,Attorney General,NA,Republican,Aaron Michael Toscano,71
Bennington,Winhall,NA,Attorney General,NA,Republican,Aaron Michael Toscano,37
Chittenden,Winooski,NA,Attorney General,NA,Republican,Aaron Michael Toscano,114
Lamoille,Wolcott,NA,Attorney General,NA,Republican,Aaron Michael Toscano,48
Washington,Woodbury,NA,Attorney General,NA,Republican,Aaron Michael Toscano,50
Bennington,Woodford,NA,Attorney General,NA,Republican,Aaron Michael Toscano,7
Windsor,Woodstock,NA,Attorney General,NA,Republican,Aaron Michael Toscano,129
Washington,Worcester,NA,Attorney General,NA,Republican,Aaron Michael Toscano,38
Addison,Addison,NA,Attorney General,NA,Republican,Write-Ins,0
Orleans,Albany,NA,Attorney General,NA,Republican,Write-Ins,5
Grand Isle,Alburgh,NA,Attorney General,NA,Republican,Write-Ins,3
Windsor,Andover,NA,Attorney General,NA,Republican,Write-Ins,0
Bennington,Arlington,NA,Attorney General,NA,Republican,Write-Ins,1
Windham,Athens,NA,Attorney General,NA,Republican,Write-Ins,1
Franklin,Bakersfield,NA,Attorney General,NA,Republican,Write-Ins,3
Windsor,Baltimore,NA,Attorney General,NA,Republican,Write-Ins,0
Windsor,Barnard,NA,Attorney General,NA,Republican,Write-Ins,1
Caledonia,Barnet,NA,Attorney General,NA,Republican,Write-Ins,4
Washington,Barre City,Washington 3-1,Attorney General,NA,Republican,Write-Ins,3
Washington,Barre City,Washington 3-2,Attorney General,NA,Republican,Write-Ins,4
Washington,Barre City,Washington 3-3,Attorney General,NA,Republican,Write-Ins,1
Washington,Barre Town,NA,Attorney General,NA,Republican,Write-Ins,25
Orleans,Barton,NA,Attorney General,NA,Republican,Write-Ins,6
Lamoille,Belvidere,NA,Attorney General,NA,Republican,Write-Ins,0
Bennington,Bennington,Bennington 2-1,Attorney General,NA,Republican,Write-Ins,2
Bennington,Bennington,Bennington 2-2,Attorney General,NA,Republican,Write-Ins,0
Rutland,Benson,NA,Attorney General,NA,Republican,Write-Ins,0
Franklin,Berkshire,NA,Attorney General,NA,Republican,Write-Ins,10
Washington,Berlin,NA,Attorney General,NA,Republican,Write-Ins,2
Windsor,Bethel,NA,Attorney General,NA,Republican,Write-Ins,1
Essex,Bloomfield,NA,Attorney General,NA,Republican,Write-Ins,1
Chittenden,Bolton,NA,Attorney General,NA,Republican,Write-Ins,0
Orange,Bradford,NA,Attorney General,NA,Republican,Write-Ins,4
Orange,Braintree,NA,Attorney General,NA,Republican,Write-Ins,1
Rutland,Brandon,NA,Attorney General,NA,Republican,Write-Ins,4
Windham,Brattleboro,Windham 3-1,Attorney General,NA,Republican,Write-Ins,1
Windham,Brattleboro,Windham 3-2,Attorney General,NA,Republican,Write-Ins,2
Windham,Brattleboro,Windham 3-3,Attorney General,NA,Republican,Write-Ins,1
Windsor,Bridgewater,NA,Attorney General,NA,Republican,Write-Ins,2
Addison,Bridport,NA,Attorney General,NA,Republican,Write-Ins,8
Essex,Brighton,NA,Attorney General,NA,Republican,Write-Ins,8
Addison,Bristol,NA,Attorney General,NA,Republican,Write-Ins,28
Orange,Brookfield,NA,Attorney General,NA,Republican,Write-Ins,1
Windham,Brookline,NA,Attorney General,NA,Republican,Write-Ins,1
Orleans,Brownington,NA,Attorney General,NA,Republican,Write-Ins,1
Essex,Brunswick,NA,Attorney General,NA,Republican,Write-Ins,3
Caledonia,Burke,NA,Attorney General,NA,Republican,Write-Ins,0
Chittenden,Burlington,Chittenden 3-1,Attorney General,NA,Republican,Write-Ins,5
Chittenden,Burlington,Chittenden 3-2,Attorney General,NA,Republican,Write-Ins,3
Chittenden,Burlington,Chittenden 3-3,Attorney General,NA,Republican,Write-Ins,1
Chittenden,Burlington,Chittenden 3-4,Attorney General,NA,Republican,Write-Ins,2
Chittenden,Burlington,Chittenden 3-5,Attorney General,NA,Republican,Write-Ins,2
Chittenden,Burlington,Chittenden 3-6,Attorney General,NA,Republican,Write-Ins,0
Washington,Cabot,NA,Attorney General,NA,Republican,Write-Ins,0
Washington,Calais,NA,Attorney General,NA,Republican,Write-Ins,5
Lamoille,Cambridge,NA,Attorney General,NA,Republican,Write-Ins,20
Essex,Canaan,NA,Attorney General,NA,Republican,Write-Ins,5
Rutland,Castleton,NA,Attorney General,NA,Republican,Write-Ins,1
Windsor,Cavendish,NA,Attorney General,NA,Republican,Write-Ins,2
Orleans,Charleston,NA,Attorney General,NA,Republican,Write-Ins,0
Chittenden,Charlotte,NA,Attorney General,NA,Republican,Write-Ins,1
Orange,Chelsea,NA,Attorney General,NA,Republican,Write-Ins,1
Windsor,Chester,NA,Attorney General,NA,Republican,Write-Ins,0
Rutland,Chittenden,NA,Attorney General,NA,Republican,Write-Ins,2
Rutland,Clarendon,NA,Attorney General,NA,Republican,Write-Ins,3
Chittenden,Colchester,Chittenden 7-1,Attorney General,NA,Republican,Write-Ins,2
Chittenden,Colchester,Chittenden 7-2,Attorney General,NA,Republican,Write-Ins,4
Essex,Concord,NA,Attorney General,NA,Republican,Write-Ins,8
Orange,Corinth,NA,Attorney General,NA,Republican,Write-Ins,2
Addison,Cornwall,NA,Attorney General,NA,Republican,Write-Ins,1
Orleans,Coventry,NA,Attorney General,NA,Republican,Write-Ins,4
Orleans,Craftsbury,NA,Attorney General,NA,Republican,Write-Ins,4
Rutland,Danby,NA,Attorney General,NA,Republican,Write-Ins,2
Caledonia,Danville,NA,Attorney General,NA,Republican,Write-Ins,0
Orleans,Derby,NA,Attorney General,NA,Republican,Write-Ins,7
Bennington,Dorset,NA,Attorney General,NA,Republican,Write-Ins,0
Windham,Dover,NA,Attorney General,NA,Republican,Write-Ins,0
Windham,Dummerston,NA,Attorney General,NA,Republican,Write-Ins,0
Washington,Duxbury,NA,Attorney General,NA,Republican,Write-Ins,0
Essex,E. Haven,NA,Attorney General,NA,Republican,Write-Ins,0
Washington,E. Montpelier,NA,Attorney General,NA,Republican,Write-Ins,0
