county,town,precinct,office,district,party,candidate,votes
Rutland,Pittsfield,NA,U.S. Senate,NA,Democratic,Patrick Leahy,131
Rutland,Pittsford,NA,U.S. Senate,NA,Democratic,Patrick Leahy,630
Washington,Plainfield,NA,U.S. Senate,NA,Democratic,Patrick Leahy,418
Windsor,Plymouth,NA,U.S. Senate,NA,Democratic,Patrick Leahy,121
Windsor,Pomfret,NA,U.S. Senate,NA,Democratic,Patrick Leahy,313
Rutland,Poultney,NA,U.S. Senate,NA,Democratic,Patrick Leahy,595
Bennington,Pownal,NA,U.S. Senate,NA,Democratic,Patrick Leahy,741
Rutland,Proctor,NA,U.S. Senate,NA,Democratic,Patrick Leahy,377
Windham,Putney,NA,U.S. Senate,NA,Democratic,Patrick Leahy,879
Orange,Randolph,NA,U.S. Senate,NA,Democratic,Patrick Leahy,"1,158"
Windsor,Reading,NA,U.S. Senate,NA,Democratic,Patrick Leahy,223
Bennington,Readsboro,NA,U.S. Senate,NA,Democratic,Patrick Leahy,121
Franklin,Richford,NA,U.S. Senate,NA,Democratic,Patrick Leahy,392
Chittenden,Richmond,NA,U.S. Senate,NA,Democratic,Patrick Leahy,"1,381"
Addison,Ripton,NA,U.S. Senate,NA,Democratic,Patrick Leahy,217
Windsor,Rochester,NA,U.S. Senate,NA,Democratic,Patrick Leahy,381
Windham,Rockingham,NA,U.S. Senate,NA,Democratic,Patrick Leahy,"1,157"
Washington,Roxbury,NA,U.S. Senate,NA,Democratic,Patrick Leahy,177
Windsor,Royalton,NA,U.S. Senate,NA,Democratic,Patrick Leahy,698
Bennington,Rupert,Bennington 5,U.S. Senate,NA,Democratic,Patrick Leahy,19
Bennington,Rupert,Rutland 8,U.S. Senate,NA,Democratic,Patrick Leahy,134
Rutland,Rutland City,Rutland 5-1,U.S. Senate,NA,Democratic,Patrick Leahy,"1,000"
Rutland,Rutland City,Rutland 5-2,U.S. Senate,NA,Democratic,Patrick Leahy,876
