county,town,precinct,office,district,party,candidate,votes
Rutland,Brandon,NA,Governor,NA,Republican,Brian E. Dubie,206
Windham,Brattleboro,Windham 3-1,Governor,NA,Republican,Brian E. Dubie,128
Windham,Brattleboro,Windham 3-2,Governor,NA,Republican,Brian E. Dubie,64
Windham,Brattleboro,Windham 3-3,Governor,NA,Republican,Brian E. Dubie,55
Windsor,Bridgewater,NA,Governor,NA,Republican,Brian E. Dubie,45
Addison,Bridport,NA,Governor,NA,Republican,Brian E. Dubie,120
Essex,Brighton,NA,Governor,NA,Republican,Brian E. Dubie,96
Addison,Bristol,NA,Governor,NA,Republican,Brian E. Dubie,213
Orange,Brookfield,NA,Governor,NA,Republican,Brian E. Dubie,74
Windham,Brookline,NA,Governor,NA,Republican,Brian E. Dubie,25
Orleans,Brownington,NA,Governor,NA,Republican,Brian E. Dubie,35
Essex,Brunswick,NA,Governor,NA,Republican,Brian E. Dubie,11
Caledonia,Burke,NA,Governor,NA,Republican,Brian E. Dubie,74
Chittenden,Burlington,Chittenden 3-1,Governor,NA,Republican,Brian E. Dubie,300
Chittenden,Burlington,Chittenden 3-2,Governor,NA,Republican,Brian E. Dubie,144
Chittenden,Burlington,Chittenden 3-3,Governor,NA,Republican,Brian E. Dubie,84
Chittenden,Burlington,Chittenden 3-4,Governor,NA,Republican,Brian E. Dubie,49
Chittenden,Burlington,Chittenden 3-5,Governor,NA,Republican,Brian E. Dubie,181
Chittenden,Burlington,Chittenden 3-6,Governor,NA,Republican,Brian E. Dubie,17
Washington,Cabot,NA,Governor,NA,Republican,Brian E. Dubie,56
Washington,Calais,NA,Governor,NA,Republican,Brian E. Dubie,112
Lamoille,Cambridge,NA,Governor,NA,Republican,Brian E. Dubie,152
Essex,Canaan,NA,Governor,NA,Republican,Brian E. Dubie,24
Rutland,Castleton,NA,Governor,NA,Republican,Brian E. Dubie,186
Windsor,Cavendish,NA,Governor,NA,Republican,Brian E. Dubie,75
Orleans,Charleston,NA,Governor,NA,Republican,Brian E. Dubie,51
Chittenden,Charlotte,NA,Governor,NA,Republican,Brian E. Dubie,177
Orange,Chelsea,NA,Governor,NA,Republican,Brian E. Dubie,83
Windsor,Chester,NA,Governor,NA,Republican,Brian E. Dubie,128
Rutland,Chittenden,NA,Governor,NA,Republican,Brian E. Dubie,148
Rutland,Clarendon,NA,Governor,NA,Republican,Brian E. Dubie,157
Chittenden,Colchester,Chittenden 7-1,Governor,NA,Republican,Brian E. Dubie,272
Chittenden,Colchester,Chittenden 7-2,Governor,NA,Republican,Brian E. Dubie,363
Essex,Concord,NA,Governor,NA,Republican,Brian E. Dubie,62
Orange,Corinth,NA,Governor,NA,Republican,Brian E. Dubie,69
Addison,Cornwall,NA,Governor,NA,Republican,Brian E. Dubie,64
Orleans,Coventry,NA,Governor,NA,Republican,Brian E. Dubie,46
Orleans,Craftsbury,NA,Governor,NA,Republican,Brian E. Dubie,70
Rutland,Danby,NA,Governor,NA,Republican,Brian E. Dubie,73
Caledonia,Danville,NA,Governor,NA,Republican,Brian E. Dubie,171
Orleans,Derby,NA,Governor,NA,Republican,Brian E. Dubie,260
Bennington,Dorset,NA,Governor,NA,Republican,Brian E. Dubie,100
Windham,Dover,NA,Governor,NA,Republican,Brian E. Dubie,54
Windham,Dummerston,NA,Governor,NA,Republican,Brian E. Dubie,63
Washington,Duxbury,NA,Governor,NA,Republican,Brian E. Dubie,70
Essex,E. Haven,NA,Governor,NA,Republican,Brian E. Dubie,54
Washington,E. Montpelier,NA,Governor,NA,Republican,Brian E. Dubie,173
Lamoille,Eden,NA,Governor,NA,Republican,Brian E. Dubie,42
Lamoille,Elmore,NA,Governor,NA,Republican,Brian E. Dubie,42
Franklin,Enosburgh,NA,Governor,NA,Republican,Brian E. Dubie,102
Chittenden,Essex,Chittenden 6-1,Governor,NA,Republican,Brian E. Dubie,372
Chittenden,Essex,Chittenden 6-2,Governor,NA,Republican,Brian E. Dubie,424
Chittenden,Essex,Chittenden 6-3,Governor,NA,Republican,Brian E. Dubie,114
Rutland,Fair Haven,NA,Governor,NA,Republican,Brian E. Dubie,148
Franklin,Fairfax,NA,Governor,NA,Republican,Brian E. Dubie,161
Franklin,Fairfield,NA,Governor,NA,Republican,Brian E. Dubie,116
Orange,Fairlee,NA,Governor,NA,Republican,Brian E. Dubie,33
Washington,Fayston,NA,Governor,NA,Republican,Brian E. Dubie,54
Addison,Ferrisburgh,NA,Governor,NA,Republican,Brian E. Dubie,134
Franklin,Fletcher,NA,Governor,NA,Republican,Brian E. Dubie,52
Franklin,Franklin,NA,Governor,NA,Republican,Brian E. Dubie,89
Franklin,Georgia,NA,Governor,NA,Republican,Brian E. Dubie,188
Orleans,Glover,NA,Governor,NA,Republican,Brian E. Dubie,96
Addison,Goshen,NA,Governor,NA,Republican,Brian E. Dubie,24
Windham,Grafton,NA,Governor,NA,Republican,Brian E. Dubie,38
Essex,Granby,NA,Governor,NA,Republican,Brian E. Dubie,17
Grand Isle,Grand Isle,NA,Governor,NA,Republican,Brian E. Dubie,128
Addison,Granville,NA,Governor,NA,Republican,Brian E. Dubie,10
Orleans,Greensboro,NA,Governor,NA,Republican,Brian E. Dubie,43
Caledonia,Groton,NA,Governor,NA,Republican,Brian E. Dubie,80
Essex,Guildhall,NA,Governor,NA,Republican,Brian E. Dubie,36
Windham,Guilford,NA,Governor,NA,Republican,Brian E. Dubie,46
Windham,Halifax,NA,Governor,NA,Republican,Brian E. Dubie,22
Addison,Hancock,NA,Governor,NA,Republican,Brian E. Dubie,14
Caledonia,Hardwick,NA,Governor,NA,Republican,Brian E. Dubie,96
Windsor,Hartford,Windsor 6-1,Governor,NA,Republican,Brian E. Dubie,74
Windsor,Hartford,Windsor 6-2,Governor,NA,Republican,Brian E. Dubie,190
Windsor,Hartland,NA,Governor,NA,Republican,Brian E. Dubie,132
Franklin,Highgate,NA,Governor,NA,Republican,Brian E. Dubie,133
Chittenden,Hinesburg,Chittenden 1-1,Governor,NA,Republican,Brian E. Dubie,151
Chittenden,Hinesburg,Chittenden 1-2,Governor,NA,Republican,Brian E. Dubie,6
Orleans,Holland,NA,Governor,NA,Republican,Brian E. Dubie,34
Rutland,Hubbardton,NA,Governor,NA,Republican,Brian E. Dubie,27
Chittenden,Huntington,NA,Governor,NA,Republican,Brian E. Dubie,63
Lamoille,Hyde Park,NA,Governor,NA,Republican,Brian E. Dubie,162
Rutland,Ira,Rutland 1-1,Governor,NA,Republican,Brian E. Dubie,5
Rutland,Ira,Rutland 1-2,Governor,NA,Republican,Brian E. Dubie,36
Orleans,Irasburg,NA,Governor,NA,Republican,Brian E. Dubie,61
Grand Isle,Isle La Motte,NA,Governor,NA,Republican,Brian E. Dubie,27
Windham,Jamaica,NA,Governor,NA,Republican,Brian E. Dubie,49
Orleans,Jay,NA,Governor,NA,Republican,Brian E. Dubie,17
Chittenden,Jericho,NA,Governor,NA,Republican,Brian E. Dubie,274
Lamoille,Johnson,NA,Governor,NA,Republican,Brian E. Dubie,89
Rutland,Killington,NA,Governor,NA,Republican,Brian E. Dubie,91
Caledonia,Kirby,NA,Governor,NA,Republican,Brian E. Dubie,32
Bennington,Landgrove,NA,Governor,NA,Republican,Brian E. Dubie,10
Addison,Leicester,NA,Governor,NA,Republican,Brian E. Dubie,51
Essex,Lemington,NA,Governor,NA,Republican,Brian E. Dubie,8
Addison,Lincoln,NA,Governor,NA,Republican,Brian E. Dubie,71
Windham,Londonderry,NA,Governor,NA,Republican,Brian E. Dubie,101
Orleans,Lowell,NA,Governor,NA,Republican,Brian E. Dubie,32
Windsor,Ludlow,NA,Governor,NA,Republican,Brian E. Dubie,82
Essex,Lunenburg,NA,Governor,NA,Republican,Brian E. Dubie,159
Caledonia,Lyndon,NA,Governor,NA,Republican,Brian E. Dubie,251
Essex,Maidstone,NA,Governor,NA,Republican,Brian E. Dubie,26
Bennington,Manchester,NA,Governor,NA,Republican,Brian E. Dubie,189
Windham,Marlboro,NA,Governor,NA,Republican,Brian E. Dubie,21
Washington,Marshfield,NA,Governor,NA,Republican,Brian E. Dubie,84
Rutland,Mendon,NA,Governor,NA,Republican,Brian E. Dubie,119
Addison,Middlebury,NA,Governor,NA,Republican,Brian E. Dubie,179
Washington,Middlesex,NA,Governor,NA,Republican,Brian E. Dubie,95
Rutland,Middletown Springs,NA,Governor,NA,Republican,Brian E. Dubie,41
Chittenden,Milton,Chittenden 9,Governor,NA,Republican,Brian E. Dubie,460
Chittenden,Milton,Grand Isle-Chittenden 1-1,Governor,NA,Republican,Brian E. Dubie,77
Addison,Monkton,NA,Governor,NA,Republican,Brian E. Dubie,59
Franklin,Montgomery,NA,Governor,NA,Republican,Brian E. Dubie,35
Washington,Montpelier,NA,Governor,NA,Republican,Brian E. Dubie,347
Washington,Moretown,NA,Governor,NA,Republican,Brian E. Dubie,121
Orleans,Morgan,NA,Governor,NA,Republican,Brian E. Dubie,55
Lamoille,Morristown,NA,Governor,NA,Republican,Brian E. Dubie,274
Rutland,Mount Holly,NA,Governor,NA,Republican,Brian E. Dubie,92
Rutland,Mount Tabor,NA,Governor,NA,Republican,Brian E. Dubie,9
Addison,New Haven,NA,Governor,NA,Republican,Brian E. Dubie,106
Caledonia,Newark,NA,Governor,NA,Republican,Brian E. Dubie,35
Orange,Newbury,NA,Governor,NA,Republican,Brian E. Dubie,125
Windham,Newfane,NA,Governor,NA,Republican,Brian E. Dubie,42
Orleans,Newport City,NA,Governor,NA,Republican,Brian E. Dubie,181
Orleans,Newport Town,NA,Governor,NA,Republican,Brian E. Dubie,66
Grand Isle,N. Hero,NA,Governor,NA,Republican,Brian E. Dubie,66
Washington,Northfield,NA,Governor,NA,Republican,Brian E. Dubie,273
Essex,Norton,NA,Governor,NA,Republican,Brian E. Dubie,16
Windsor,Norwich,NA,Governor,NA,Republican,Brian E. Dubie,57
Orange,Orange,NA,Governor,NA,Republican,Brian E. Dubie,87
Addison,Orwell,NA,Governor,NA,Republican,Brian E. Dubie,151
Addison,Panton,NA,Governor,NA,Republican,Brian E. Dubie,45
Rutland,Pawlet,NA,Governor,NA,Republican,Brian E. Dubie,60
Caledonia,Peacham,NA,Governor,NA,Republican,Brian E. Dubie,42
Bennington,Peru,NA,Governor,NA,Republican,Brian E. Dubie,20
Rutland,Pittsfield,NA,Governor,NA,Republican,Brian E. Dubie,40
Rutland,Pittsford,NA,Governor,NA,Republican,Brian E. Dubie,211
Washington,Plainfield,NA,Governor,NA,Republican,Brian E. Dubie,66
Windsor,Plymouth,NA,Governor,NA,Republican,Brian E. Dubie,40
Windsor,Pomfret,NA,Governor,NA,Republican,Brian E. Dubie,43
Rutland,Poultney,NA,Governor,NA,Republican,Brian E. Dubie,134
Bennington,Pownal,NA,Governor,NA,Republican,Brian E. Dubie,80
Rutland,Proctor,NA,Governor,NA,Republican,Brian E. Dubie,137
Windham,Putney,NA,Governor,NA,Republican,Brian E. Dubie,44
Orange,Randolph,NA,Governor,NA,Republican,Brian E. Dubie,312
Windsor,Reading,NA,Governor,NA,Republican,Brian E. Dubie,26
Bennington,Readsboro,NA,Governor,NA,Republican,Brian E. Dubie,29
Franklin,Richford,NA,Governor,NA,Republican,Brian E. Dubie,66
Chittenden,Richmond,NA,Governor,NA,Republican,Brian E. Dubie,169
Addison,Ripton,NA,Governor,NA,Republican,Brian E. Dubie,12
Windsor,Rochester,NA,Governor,NA,Republican,Brian E. Dubie,73
Windham,Rockingham,NA,Governor,NA,Republican,Brian E. Dubie,186
Washington,Roxbury,NA,Governor,NA,Republican,Brian E. Dubie,28
Windsor,Royalton,NA,Governor,NA,Republican,Brian E. Dubie,94
Bennington,Rupert,Bennington 5,Governor,NA,Republican,Brian E. Dubie,7
Bennington,Rupert,Rutland 8,Governor,NA,Republican,Brian E. Dubie,16
Rutland,Rutland City,Rutland 5-1,Governor,NA,Republican,Brian E. Dubie,322
Rutland,Rutland City,Rutland 5-2,Governor,NA,Republican,Brian E. Dubie,225
Rutland,Rutland City,Rutland 5-3,Governor,NA,Republican,Brian E. Dubie,121
Rutland,Rutland City,Rutland 5-4,Governor,NA,Republican,Brian E. Dubie,195
Rutland,Rutland Town,NA,Governor,NA,Republican,Brian E. Dubie,365
Caledonia,Ryegate,NA,Governor,NA,Republican,Brian E. Dubie,61
Franklin,Salisbury,NA,Governor,NA,Republican,Brian E. Dubie,44
Franklin,Sandgate,NA,Governor,NA,Republican,Brian E. Dubie,24
Chittenden,Searsburg,NA,Governor,NA,Republican,Brian E. Dubie,7
Caledonia,Shaftsbury,NA,Governor,NA,Republican,Brian E. Dubie,127
Addison,Sharon,NA,Governor,NA,Republican,Brian E. Dubie,43
Bennington,Sheffield,NA,Governor,NA,Republican,Brian E. Dubie,31
Bennington,Shelburne,Chittenden 5-1,Governor,NA,Republican,Brian E. Dubie,264
Bennington,Shelburne,Chittenden 5-2,Governor,NA,Republican,Brian E. Dubie,181
Bennington,Sheldon,NA,Governor,NA,Republican,Brian E. Dubie,93
Windsor,Shoreham,NA,Governor,NA,Republican,Brian E. Dubie,83
Caledonia,Shrewsbury,NA,Governor,NA,Republican,Brian E. Dubie,72
Chittenden,S. Burlington,Chittenden 3-10,Governor,NA,Republican,Brian E. Dubie,172
Chittenden,S. Burlington,Chittenden 3-7,Governor,NA,Republican,Brian E. Dubie,152
Chittenden,S. Burlington,Chittenden 3-8,Governor,NA,Republican,Brian E. Dubie,237
Chittenden,S. Burlington,Chittenden 3-9,Governor,NA,Republican,Brian E. Dubie,209
Franklin,S. Hero,NA,Governor,NA,Republican,Brian E. Dubie,114
Addison,Springfield,Windsor 1-1,Governor,NA,Republican,Brian E. Dubie,6
Addison,Springfield,Windsor 1-2,Governor,NA,Republican,Brian E. Dubie,382
Rutland,St. Albans City,NA,Governor,NA,Republican,Brian E. Dubie,287
Chittenden,St. Albans Town,NA,Governor,NA,Republican,Brian E. Dubie,482
Grand Isle,St. George,NA,Governor,NA,Republican,Brian E. Dubie,21
Windsor,St. Johnsbury,NA,Governor,NA,Republican,Brian E. Dubie,443
Bennington,Stamford,NA,Governor,NA,Republican,Brian E. Dubie,30
Caledonia,Stannard,NA,Governor,NA,Republican,Brian E. Dubie,13
Addison,Starksboro,NA,Governor,NA,Republican,Brian E. Dubie,98
Windsor,Stockbridge,NA,Governor,NA,Republican,Brian E. Dubie,38
Lamoille,Stowe,NA,Governor,NA,Republican,Brian E. Dubie,219
Orange,Strafford,NA,Governor,NA,Republican,Brian E. Dubie,36
Windham,Stratton,NA,Governor,NA,Republican,Brian E. Dubie,17
Rutland,Sudbury,NA,Governor,NA,Republican,Brian E. Dubie,35
Bennington,Sunderland,NA,Governor,NA,Republican,Brian E. Dubie,34
Caledonia,Sutton,NA,Governor,NA,Republican,Brian E. Dubie,48
Franklin,Swanton,NA,Governor,NA,Republican,Brian E. Dubie,375
Orange,Thetford,NA,Governor,NA,Republican,Brian E. Dubie,63
Rutland,Tinmouth,NA,Governor,NA,Republican,Brian E. Dubie,31
Orange,Topsham,NA,Governor,NA,Republican,Brian E. Dubie,75
Windham,Townshend,NA,Governor,NA,Republican,Brian E. Dubie,45
Orleans,Troy,NA,Governor,NA,Republican,Brian E. Dubie,47
Orange,Tunbridge,NA,Governor,NA,Republican,Brian E. Dubie,78
Chittenden,Underhill,NA,Governor,NA,Republican,Brian E. Dubie,143
Addison,Vergennes,NA,Governor,NA,Republican,Brian E. Dubie,134
Windham,Vernon,NA,Governor,NA,Republican,Brian E. Dubie,179
Orange,Vershire,NA,Governor,NA,Republican,Brian E. Dubie,22
Essex,Victory,NA,Governor,NA,Republican,Brian E. Dubie,9
Washington,Waitsfield,NA,Governor,NA,Republican,Brian E. Dubie,92
Caledonia,Walden,NA,Governor,NA,Republican,Brian E. Dubie,56
Rutland,Wallingford,NA,Governor,NA,Republican,Brian E. Dubie,127
Addison,Waltham,NA,Governor,NA,Republican,Brian E. Dubie,18
Windham,Wardsboro,NA,Governor,NA,Republican,Brian E. Dubie,26
Washington,Warren,NA,Governor,NA,Republican,Brian E. Dubie,60
Orange,Washington,NA,Governor,NA,Republican,Brian E. Dubie,38
Washington,Waterbury,NA,Governor,NA,Republican,Brian E. Dubie,239
Caledonia,Waterford,NA,Governor,NA,Republican,Brian E. Dubie,90
Lamoille,Waterville,NA,Governor,NA,Republican,Brian E. Dubie,47
Windsor,Weathersfield,NA,Governor,NA,Republican,Brian E. Dubie,115
Rutland,Wells,NA,Governor,NA,Republican,Brian E. Dubie,45
Orange,W. Fairlee,NA,Governor,NA,Republican,Brian E. Dubie,28
Rutland,W. Haven,NA,Governor,NA,Republican,Brian E. Dubie,17
Rutland,W. Rutland,NA,Governor,NA,Republican,Brian E. Dubie,138
Windsor,W. Windsor,NA,Governor,NA,Republican,Brian E. Dubie,46
Orleans,Westfield,NA,Governor,NA,Republican,Brian E. Dubie,29
Chittenden,Westford,NA,Governor,NA,Republican,Brian E. Dubie,192
Windham,Westminster,Windham 4,Governor,NA,Republican,Brian E. Dubie,5
Windham,Westminster,Windham 5,Governor,NA,Republican,Brian E. Dubie,61
Orleans,Westmore,NA,Governor,NA,Republican,Brian E. Dubie,18
Windsor,Weston,NA,Governor,NA,Republican,Brian E. Dubie,37
Addison,Weybridge,NA,Governor,NA,Republican,Brian E. Dubie,47
Caledonia,Wheelock,NA,Governor,NA,Republican,Brian E. Dubie,54
Addison,Whiting,NA,Governor,NA,Republican,Brian E. Dubie,22
Windham,Whitingham,NA,Governor,NA,Republican,Brian E. Dubie,39
Orange,Williamstown,NA,Governor,NA,Republican,Brian E. Dubie,140
Chittenden,Williston,NA,Governor,NA,Republican,Brian E. Dubie,450
Windham,Wilmington,NA,Governor,NA,Republican,Brian E. Dubie,63
Windham,Windham,NA,Governor,NA,Republican,Brian E. Dubie,10
Windsor,Windsor,NA,Governor,NA,Republican,Brian E. Dubie,86
Bennington,Winhall,NA,Governor,NA,Republican,Brian E. Dubie,45
Chittenden,Winooski,NA,Governor,NA,Republican,Brian E. Dubie,157
Lamoille,Wolcott,NA,Governor,NA,Republican,Brian E. Dubie,71
Washington,Woodbury,NA,Governor,NA,Republican,Brian E. Dubie,76
Bennington,Woodford,NA,Governor,NA,Republican,Brian E. Dubie,12
Windsor,Woodstock,NA,Governor,NA,Republican,Brian E. Dubie,175
Washington,Worcester,NA,Governor,NA,Republican,Brian E. Dubie,48
Addison,Addison,NA,Governor,NA,Republican,Write-Ins,0
Orleans,Albany,NA,Governor,NA,Republican,Write-Ins,2
Grand Isle,Alburgh,NA,Governor,NA,Republican,Write-Ins,1
Windsor,Andover,NA,Governor,NA,Republican,Write-Ins,0
Bennington,Arlington,NA,Governor,NA,Republican,Write-Ins,2
Windham,Athens,NA,Governor,NA,Republican,Write-Ins,1
Franklin,Bakersfield,NA,Governor,NA,Republican,Write-Ins,1
Windsor,Baltimore,NA,Governor,NA,Republican,Write-Ins,1
Windsor,Barnard,NA,Governor,NA,Republican,Write-Ins,0
Caledonia,Barnet,NA,Governor,NA,Republican,Write-Ins,2
Washington,Barre City,Washington 3-1,Governor,NA,Republican,Write-Ins,2
Washington,Barre City,Washington 3-2,Governor,NA,Republican,Write-Ins,1
Washington,Barre City,Washington 3-3,Governor,NA,Republican,Write-Ins,1
Washington,Barre Town,NA,Governor,NA,Republican,Write-Ins,11
Orleans,Barton,NA,Governor,NA,Republican,Write-Ins,6
Lamoille,Belvidere,NA,Governor,NA,Republican,Write-Ins,1
Bennington,Bennington,Bennington 2-1,Governor,NA,Republican,Write-Ins,3
Bennington,Bennington,Bennington 2-2,Governor,NA,Republican,Write-Ins,0
Rutland,Benson,NA,Governor,NA,Republican,Write-Ins,1
Franklin,Berkshire,NA,Governor,NA,Republican,Write-Ins,2
Washington,Berlin,NA,Governor,NA,Republican,Write-Ins,2
Windsor,Bethel,NA,Governor,NA,Republican,Write-Ins,2
Essex,Bloomfield,NA,Governor,NA,Republican,Write-Ins,1
Chittenden,Bolton,NA,Governor,NA,Republican,Write-Ins,0
Orange,Bradford,NA,Governor,NA,Republican,Write-Ins,4
Orange,Braintree,NA,Governor,NA,Republican,Write-Ins,1
Rutland,Brandon,NA,Governor,NA,Republican,Write-Ins,2
Windham,Brattleboro,Windham 3-1,Governor,NA,Republican,Write-Ins,1
Windham,Brattleboro,Windham 3-2,Governor,NA,Republican,Write-Ins,3
Windham,Brattleboro,Windham 3-3,Governor,NA,Republican,Write-Ins,1
Windsor,Bridgewater,NA,Governor,NA,Republican,Write-Ins,0
Addison,Bridport,NA,Governor,NA,Republican,Write-Ins,0
Essex,Brighton,NA,Governor,NA,Republican,Write-Ins,4
Addison,Bristol,NA,Governor,NA,Republican,Write-Ins,12
Orange,Brookfield,NA,Governor,NA,Republican,Write-Ins,1
Windham,Brookline,NA,Governor,NA,Republican,Write-Ins,0
Orleans,Brownington,NA,Governor,NA,Republican,Write-Ins,1
Essex,Brunswick,NA,Governor,NA,Republican,Write-Ins,1
Caledonia,Burke,NA,Governor,NA,Republican,Write-Ins,2
Chittenden,Burlington,Chittenden 3-1,Governor,NA,Republican,Write-Ins,1
Chittenden,Burlington,Chittenden 3-2,Governor,NA,Republican,Write-Ins,0
Chittenden,Burlington,Chittenden 3-3,Governor,NA,Republican,Write-Ins,3
Chittenden,Burlington,Chittenden 3-4,Governor,NA,Republican,Write-Ins,3
Chittenden,Burlington,Chittenden 3-5,Governor,NA,Republican,Write-Ins,3
Chittenden,Burlington,Chittenden 3-6,Governor,NA,Republican,Write-Ins,1
Washington,Cabot,NA,Governor,NA,Republican,Write-Ins,0
Washington,Calais,NA,Governor,NA,Republican,Write-Ins,0
Lamoille,Cambridge,NA,Governor,NA,Republican,Write-Ins,8
Essex,Canaan,NA,Governor,NA,Republican,Write-Ins,4
Rutland,Castleton,NA,Governor,NA,Republican,Write-Ins,4
Windsor,Cavendish,NA,Governor,NA,Republican,Write-Ins,0
Orleans,Charleston,NA,Governor,NA,Republican,Write-Ins,1
Chittenden,Charlotte,NA,Governor,NA,Republican,Write-Ins,1
Orange,Chelsea,NA,Governor,NA,Republican,Write-Ins,1
Windsor,Chester,NA,Governor,NA,Republican,Write-Ins,2
Rutland,Chittenden,NA,Governor,NA,Republican,Write-Ins,1
Rutland,Clarendon,NA,Governor,NA,Republican,Write-Ins,0
Chittenden,Colchester,Chittenden 7-1,Governor,NA,Republican,Write-Ins,1
Chittenden,Colchester,Chittenden 7-2,Governor,NA,Republican,Write-Ins,0
Essex,Concord,NA,Governor,NA,Republican,Write-Ins,7
Orange,Corinth,NA,Governor,NA,Republican,Write-Ins,0
Addison,Cornwall,NA,Governor,NA,Republican,Write-Ins,0
Orleans,Coventry,NA,Governor,NA,Republican,Write-Ins,1
Orleans,Craftsbury,NA,Governor,NA,Republican,Write-Ins,0
Rutland,Danby,NA,Governor,NA,Republican,Write-Ins,0
Caledonia,Danville,NA,Governor,NA,Republican,Write-Ins,1
Orleans,Derby,NA,Governor,NA,Republican,Write-Ins,3
Bennington,Dorset,NA,Governor,NA,Republican,Write-Ins,0
Windham,Dover,NA,Governor,NA,Republican,Write-Ins,0
Windham,Dummerston,NA,Governor,NA,Republican,Write-Ins,2
Washington,Duxbury,NA,Governor,NA,Republican,Write-Ins,1
Essex,E. Haven,NA,Governor,NA,Republican,Write-Ins,5
Washington,E. Montpelier,NA,Governor,NA,Republican,Write-Ins,0
Lamoille,Eden,NA,Governor,NA,Republican,Write-Ins,2
Lamoille,Elmore,NA,Governor,NA,Republican,Write-Ins,0
Franklin,Enosburgh,NA,Governor,NA,Republican,Write-Ins,5
Chittenden,Essex,Chittenden 6-1,Governor,NA,Republican,Write-Ins,0
Chittenden,Essex,Chittenden 6-2,Governor,NA,Republican,Write-Ins,2
Chittenden,Essex,Chittenden 6-3,Governor,NA,Republican,Write-Ins,1
Rutland,Fair Haven,NA,Governor,NA,Republican,Write-Ins,1
Franklin,Fairfax,NA,Governor,NA,Republican,Write-Ins,2
Franklin,Fairfield,NA,Governor,NA,Republican,Write-Ins,3
Orange,Fairlee,NA,Governor,NA,Republican,Write-Ins,2
Washington,Fayston,NA,Governor,NA,Republican,Write-Ins,0
Addison,Ferrisburgh,NA,Governor,NA,Republican,Write-Ins,0
Franklin,Fletcher,NA,Governor,NA,Republican,Write-Ins,0
Franklin,Franklin,NA,Governor,NA,Republican,Write-Ins,4
Franklin,Georgia,NA,Governor,NA,Republican,Write-Ins,1
Orleans,Glover,NA,Governor,NA,Republican,Write-Ins,6
Addison,Goshen,NA,Governor,NA,Republican,Write-Ins,2
Windham,Grafton,NA,Governor,NA,Republican,Write-Ins,0
Essex,Granby,NA,Governor,NA,Republican,Write-Ins,0
Grand Isle,Grand Isle,NA,Governor,NA,Republican,Write-Ins,5
Addison,Granville,NA,Governor,NA,Republican,Write-Ins,0
Orleans,Greensboro,NA,Governor,NA,Republican,Write-Ins,1
Caledonia,Groton,NA,Governor,NA,Republican,Write-Ins,1
Essex,Guildhall,NA,Governor,NA,Republican,Write-Ins,0
Windham,Guilford,NA,Governor,NA,Republican,Write-Ins,0
Windham,Halifax,NA,Governor,NA,Republican,Write-Ins,2
Addison,Hancock,NA,Governor,NA,Republican,Write-Ins,1
Caledonia,Hardwick,NA,Governor,NA,Republican,Write-Ins,3
Windsor,Hartford,Windsor 6-1,Governor,NA,Republican,Write-Ins,1
Windsor,Hartford,Windsor 6-2,Governor,NA,Republican,Write-Ins,0
Windsor,Hartland,NA,Governor,NA,Republican,Write-Ins,2
Franklin,Highgate,NA,Governor,NA,Republican,Write-Ins,2
Chittenden,Hinesburg,Chittenden 1-1,Governor,NA,Republican,Write-Ins,2
Chittenden,Hinesburg,Chittenden 1-2,Governor,NA,Republican,Write-Ins,0
Orleans,Holland,NA,Governor,NA,Republican,Write-Ins,0
Rutland,Hubbardton,NA,Governor,NA,Republican,Write-Ins,0
