county,town,precinct,office,district,party,candidate,votes
Bennington,Rupert,Rutland 8,U.S. Senate,NA,Republican,Len Britton,14
Rutland,Rutland City,Rutland 5-1,U.S. Senate,NA,Republican,Len Britton,248
Rutland,Rutland City,Rutland 5-2,U.S. Senate,NA,Republican,Len Britton,186
Rutland,Rutland City,Rutland 5-3,U.S. Senate,NA,Republican,Len Britton,96
Rutland,Rutland City,Rutland 5-4,U.S. Senate,NA,Republican,Len Britton,153
Rutland,Rutland Town,NA,U.S. Senate,NA,Republican,Len Britton,303
Caledonia,Ryegate,NA,U.S. Senate,NA,Republican,Len Britton,51
Franklin,Salisbury,NA,U.S. Senate,NA,Republican,Len Britton,35
Franklin,Sandgate,NA,U.S. Senate,NA,Republican,Len Britton,24
Chittenden,Searsburg,NA,U.S. Senate,NA,Republican,Len Britton,8
Caledonia,Shaftsbury,NA,U.S. Senate,NA,Republican,Len Britton,95
Addison,Sharon,NA,U.S. Senate,NA,Republican,Len Britton,32
Bennington,Sheffield,NA,U.S. Senate,NA,Republican,Len Britton,26
Bennington,Shelburne,Chittenden 5-1,U.S. Senate,NA,Republican,Len Britton,206
Bennington,Shelburne,Chittenden 5-2,U.S. Senate,NA,Republican,Len Britton,140
Bennington,Sheldon,NA,U.S. Senate,NA,Republican,Len Britton,66
Windsor,Shoreham,NA,U.S. Senate,NA,Republican,Len Britton,70
Caledonia,Shrewsbury,NA,U.S. Senate,NA,Republican,Len Britton,61
Chittenden,S. Burlington,Chittenden 3-10,U.S. Senate,NA,Republican,Len Britton,122
Chittenden,S. Burlington,Chittenden 3-7,U.S. Senate,NA,Republican,Len Britton,112
Chittenden,S. Burlington,Chittenden 3-8,U.S. Senate,NA,Republican,Len Britton,188
Chittenden,S. Burlington,Chittenden 3-9,U.S. Senate,NA,Republican,Len Britton,164
Franklin,S. Hero,NA,U.S. Senate,NA,Republican,Len Britton,75
Addison,Springfield,Windsor 1-1,U.S. Senate,NA,Republican,Len Britton,6
Addison,Springfield,Windsor 1-2,U.S. Senate,NA,Republican,Len Britton,332
Rutland,St. Albans City,NA,U.S. Senate,NA,Republican,Len Britton,191
Chittenden,St. Albans Town,NA,U.S. Senate,NA,Republican,Len Britton,336
Grand Isle,St. George,NA,U.S. Senate,NA,Republican,Len Britton,16
Windsor,St. Johnsbury,NA,U.S. Senate,NA,Republican,Len Britton,371
Bennington,Stamford,NA,U.S. Senate,NA,Republican,Len Britton,23
Caledonia,Stannard,NA,U.S. Senate,NA,Republican,Len Britton,11
Addison,Starksboro,NA,U.S. Senate,NA,Republican,Len Britton,81
Windsor,Stockbridge,NA,U.S. Senate,NA,Republican,Len Britton,30
Lamoille,Stowe,NA,U.S. Senate,NA,Republican,Len Britton,174
Orange,Strafford,NA,U.S. Senate,NA,Republican,Len Britton,29
Windham,Stratton,NA,U.S. Senate,NA,Republican,Len Britton,11
Rutland,Sudbury,NA,U.S. Senate,NA,Republican,Len Britton,31
Bennington,Sunderland,NA,U.S. Senate,NA,Republican,Len Britton,30
Caledonia,Sutton,NA,U.S. Senate,NA,Republican,Len Britton,36
Franklin,Swanton,NA,U.S. Senate,NA,Republican,Len Britton,291
Orange,Thetford,NA,U.S. Senate,NA,Republican,Len Britton,55
Rutland,Tinmouth,NA,U.S. Senate,NA,Republican,Len Britton,26
Orange,Topsham,NA,U.S. Senate,NA,Republican,Len Britton,60
Windham,Townshend,NA,U.S. Senate,NA,Republican,Len Britton,38
Orleans,Troy,NA,U.S. Senate,NA,Republican,Len Britton,41
Orange,Tunbridge,NA,U.S. Senate,NA,Republican,Len Britton,63
Chittenden,Underhill,NA,U.S. Senate,NA,Republican,Len Britton,115
Addison,Vergennes,NA,U.S. Senate,NA,Republican,Len Britton,112
Windham,Vernon,NA,U.S. Senate,NA,Republican,Len Britton,138
Orange,Vershire,NA,U.S. Senate,NA,Republican,Len Britton,18
Essex,Victory,NA,U.S. Senate,NA,Republican,Len Britton,9
Washington,Waitsfield,NA,U.S. Senate,NA,Republican,Len Britton,76
Caledonia,Walden,NA,U.S. Senate,NA,Republican,Len Britton,41
Rutland,Wallingford,NA,U.S. Senate,NA,Republican,Len Britton,105
Addison,Waltham,NA,U.S. Senate,NA,Republican,Len Britton,10
Windham,Wardsboro,NA,U.S. Senate,NA,Republican,Len Britton,21
Washington,Warren,NA,U.S. Senate,NA,Republican,Len Britton,49
Orange,Washington,NA,U.S. Senate,NA,Republican,Len Britton,29
Washington,Waterbury,NA,U.S. Senate,NA,Republican,Len Britton,166
Caledonia,Waterford,NA,U.S. Senate,NA,Republican,Len Britton,77
Lamoille,Waterville,NA,U.S. Senate,NA,Republican,Len Britton,35
Windsor,Weathersfield,NA,U.S. Senate,NA,Republican,Len Britton,105
Rutland,Wells,NA,U.S. Senate,NA,Republican,Len Britton,41
Orange,W. Fairlee,NA,U.S. Senate,NA,Republican,Len Britton,24
Rutland,W. Haven,NA,U.S. Senate,NA,Republican,Len Britton,16
Rutland,W. Rutland,NA,U.S. Senate,NA,Republican,Len Britton,112
Windsor,W. Windsor,NA,U.S. Senate,NA,Republican,Len Britton,41
Orleans,Westfield,NA,U.S. Senate,NA,Republican,Len Britton,27
Chittenden,Westford,NA,U.S. Senate,NA,Republican,Len Britton,140
Windham,Westminster,Windham 4,U.S. Senate,NA,Republican,Len Britton,3
Windham,Westminster,Windham 5,U.S. Senate,NA,Republican,Len Britton,51
Orleans,Westmore,NA,U.S. Senate,NA,Republican,Len Britton,14
Windsor,Weston,NA,U.S. Senate,NA,Republican,Len Britton,33
Addison,Weybridge,NA,U.S. Senate,NA,Republican,Len Britton,40
Caledonia,Wheelock,NA,U.S. Senate,NA,Republican,Len Britton,47
Addison,Whiting,NA,U.S. Senate,NA,Republican,Len Britton,22
Windham,Whitingham,NA,U.S. Senate,NA,Republican,Len Britton,32
Orange,Williamstown,NA,U.S. Senate,NA,Republican,Len Britton,108
Chittenden,Williston,NA,U.S. Senate,NA,Republican,Len Britton,369
Windham,Wilmington,NA,U.S. Senate,NA,Republican,Len Britton,56
Windham,Windham,NA,U.S. Senate,NA,Republican,Len Britton,8
Windsor,Windsor,NA,U.S. Senate,NA,Republican,Len Britton,78
Bennington,Winhall,NA,U.S. Senate,NA,Republican,Len Britton,36
Chittenden,Winooski,NA,U.S. Senate,NA,Republican,Len Britton,116
Lamoille,Wolcott,NA,U.S. Senate,NA,Republican,Len Britton,53
Washington,Woodbury,NA,U.S. Senate,NA,Republican,Len Britton,62
Bennington,Woodford,NA,U.S. Senate,NA,Republican,Len Britton,9
Windsor,Woodstock,NA,U.S. Senate,NA,Republican,Len Britton,149
Washington,Worcester,NA,U.S. Senate,NA,Republican,Len Britton,38
Addison,Addison,NA,U.S. Senate,NA,Republican,Write-Ins,2
Orleans,Albany,NA,U.S. Senate,NA,Republican,Write-Ins,6
Grand Isle,Alburgh,NA,U.S. Senate,NA,Republican,Write-Ins,4
Windsor,Andover,NA,U.S. Senate,NA,Republican,Write-Ins,0
Bennington,Arlington,NA,U.S. Senate,NA,Republican,Write-Ins,1
Windham,Athens,NA,U.S. Senate,NA,Republican,Write-Ins,1
Franklin,Bakersfield,NA,U.S. Senate,NA,Republican,Write-Ins,5
Windsor,Baltimore,NA,U.S. Senate,NA,Republican,Write-Ins,0
Windsor,Barnard,NA,U.S. Senate,NA,Republican,Write-Ins,3
Caledonia,Barnet,NA,U.S. Senate,NA,Republican,Write-Ins,6
Washington,Barre City,Washington 3-1,U.S. Senate,NA,Republican,Write-Ins,2
Washington,Barre City,Washington 3-2,U.S. Senate,NA,Republican,Write-Ins,6
Washington,Barre City,Washington 3-3,U.S. Senate,NA,Republican,Write-Ins,2
Washington,Barre Town,NA,U.S. Senate,NA,Republican,Write-Ins,36
Orleans,Barton,NA,U.S. Senate,NA,Republican,Write-Ins,11
Lamoille,Belvidere,NA,U.S. Senate,NA,Republican,Write-Ins,0
Bennington,Bennington,Bennington 2-1,U.S. Senate,NA,Republican,Write-Ins,3
Bennington,Bennington,Bennington 2-2,U.S. Senate,NA,Republican,Write-Ins,2
Rutland,Benson,NA,U.S. Senate,NA,Republican,Write-Ins,2
Franklin,Berkshire,NA,U.S. Senate,NA,Republican,Write-Ins,17
Washington,Berlin,NA,U.S. Senate,NA,Republican,Write-Ins,4
Windsor,Bethel,NA,U.S. Senate,NA,Republican,Write-Ins,3
Essex,Bloomfield,NA,U.S. Senate,NA,Republican,Write-Ins,3
Chittenden,Bolton,NA,U.S. Senate,NA,Republican,Write-Ins,2
Orange,Bradford,NA,U.S. Senate,NA,Republican,Write-Ins,7
Orange,Braintree,NA,U.S. Senate,NA,Republican,Write-Ins,2
Rutland,Brandon,NA,U.S. Senate,NA,Republican,Write-Ins,5
Windham,Brattleboro,Windham 3-1,U.S. Senate,NA,Republican,Write-Ins,3
Windham,Brattleboro,Windham 3-2,U.S. Senate,NA,Republican,Write-Ins,3
