county,town,precinct,office,district,party,candidate,votes
Chittenden,Milton,Chittenden 9,Secretary of State,NA,Democratic,Jim Condos,"1,391"
Chittenden,Milton,Grand Isle-Chittenden 1-1,Secretary of State,NA,Democratic,Jim Condos,210
Addison,Monkton,NA,Secretary of State,NA,Democratic,Jim Condos,485
Franklin,Montgomery,NA,Secretary of State,NA,Democratic,Jim Condos,256
Washington,Montpelier,NA,Secretary of State,NA,Democratic,Jim Condos,"2,797"
Washington,Moretown,NA,Secretary of State,NA,Democratic,Jim Condos,422
Orleans,Morgan,NA,Secretary of State,NA,Democratic,Jim Condos,110
Lamoille,Morristown,NA,Secretary of State,NA,Democratic,Jim Condos,"1,038"
Rutland,Mount Holly,NA,Secretary of State,NA,Democratic,Jim Condos,279
Rutland,Mount Tabor,NA,Secretary of State,NA,Democratic,Jim Condos,29
Addison,New Haven,NA,Secretary of State,NA,Democratic,Jim Condos,378
Caledonia,Newark,NA,Secretary of State,NA,Democratic,Jim Condos,101
Orange,Newbury,NA,Secretary of State,NA,Democratic,Jim Condos,374
Windham,Newfane,NA,Secretary of State,NA,Democratic,Jim Condos,533
Orleans,Newport City,NA,Secretary of State,NA,Democratic,Jim Condos,564
Orleans,Newport Town,NA,Secretary of State,NA,Democratic,Jim Condos,196
Grand Isle,N. Hero,NA,Secretary of State,NA,Democratic,Jim Condos,206
Washington,Northfield,NA,Secretary of State,NA,Democratic,Jim Condos,789
Essex,Norton,NA,Secretary of State,NA,Democratic,Jim Condos,23
Windsor,Norwich,NA,Secretary of State,NA,Democratic,Jim Condos,"1,276"
Orange,Orange,NA,Secretary of State,NA,Democratic,Jim Condos,129
Addison,Orwell,NA,Secretary of State,NA,Democratic,Jim Condos,188
Addison,Panton,NA,Secretary of State,NA,Democratic,Jim Condos,123
Rutland,Pawlet,NA,Secretary of State,NA,Democratic,Jim Condos,247
Caledonia,Peacham,NA,Secretary of State,NA,Democratic,Jim Condos,222
Bennington,Peru,NA,Secretary of State,NA,Democratic,Jim Condos,85
Rutland,Pittsfield,NA,Secretary of State,NA,Democratic,Jim Condos,101
Rutland,Pittsford,NA,Secretary of State,NA,Democratic,Jim Condos,432
Washington,Plainfield,NA,Secretary of State,NA,Democratic,Jim Condos,362
Windsor,Plymouth,NA,Secretary of State,NA,Democratic,Jim Condos,110
Windsor,Pomfret,NA,Secretary of State,NA,Democratic,Jim Condos,265
Rutland,Poultney,NA,Secretary of State,NA,Democratic,Jim Condos,456
Bennington,Pownal,NA,Secretary of State,NA,Democratic,Jim Condos,608
Rutland,Proctor,NA,Secretary of State,NA,Democratic,Jim Condos,285
Windham,Putney,NA,Secretary of State,NA,Democratic,Jim Condos,779
Orange,Randolph,NA,Secretary of State,NA,Democratic,Jim Condos,881
Windsor,Reading,NA,Secretary of State,NA,Democratic,Jim Condos,185
Bennington,Readsboro,NA,Secretary of State,NA,Democratic,Jim Condos,119
Franklin,Richford,NA,Secretary of State,NA,Democratic,Jim Condos,282
Chittenden,Richmond,NA,Secretary of State,NA,Democratic,Jim Condos,"1,195"
Addison,Ripton,NA,Secretary of State,NA,Democratic,Jim Condos,189
Windsor,Rochester,NA,Secretary of State,NA,Democratic,Jim Condos,311
Windham,Rockingham,NA,Secretary of State,NA,Democratic,Jim Condos,"1,005"
Washington,Roxbury,NA,Secretary of State,NA,Democratic,Jim Condos,148
Windsor,Royalton,NA,Secretary of State,NA,Democratic,Jim Condos,531
Bennington,Rupert,Bennington 5,Secretary of State,NA,Democratic,Jim Condos,15
Bennington,Rupert,Rutland 8,Secretary of State,NA,Democratic,Jim Condos,113
Rutland,Rutland City,Rutland 5-1,Secretary of State,NA,Democratic,Jim Condos,755
Rutland,Rutland City,Rutland 5-2,Secretary of State,NA,Democratic,Jim Condos,691
Rutland,Rutland City,Rutland 5-3,Secretary of State,NA,Democratic,Jim Condos,432
Rutland,Rutland City,Rutland 5-4,Secretary of State,NA,Democratic,Jim Condos,587
Rutland,Rutland Town,NA,Secretary of State,NA,Democratic,Jim Condos,715
Caledonia,Ryegate,NA,Secretary of State,NA,Democratic,Jim Condos,191
Franklin,Salisbury,NA,Secretary of State,NA,Democratic,Jim Condos,191
Franklin,Sandgate,NA,Secretary of State,NA,Democratic,Jim Condos,82
Chittenden,Searsburg,NA,Secretary of State,NA,Democratic,Jim Condos,15
Caledonia,Shaftsbury,NA,Secretary of State,NA,Democratic,Jim Condos,867
Addison,Sharon,NA,Secretary of State,NA,Democratic,Jim Condos,296
Bennington,Sheffield,NA,Secretary of State,NA,Democratic,Jim Condos,102
Bennington,Shelburne,Chittenden 5-1,Secretary of State,NA,Democratic,Jim Condos,"1,238"
Bennington,Shelburne,Chittenden 5-2,Secretary of State,NA,Democratic,Jim Condos,908
Bennington,Sheldon,NA,Secretary of State,NA,Democratic,Jim Condos,290
Windsor,Shoreham,NA,Secretary of State,NA,Democratic,Jim Condos,264
Caledonia,Shrewsbury,NA,Secretary of State,NA,Democratic,Jim Condos,244
Chittenden,S. Burlington,Chittenden 3-10,Secretary of State,NA,Democratic,Jim Condos,"1,019"
Chittenden,S. Burlington,Chittenden 3-7,Secretary of State,NA,Democratic,Jim Condos,"1,021"
Chittenden,S. Burlington,Chittenden 3-8,Secretary of State,NA,Democratic,Jim Condos,"1,314"
Chittenden,S. Burlington,Chittenden 3-9,Secretary of State,NA,Democratic,Jim Condos,843
Franklin,S. Hero,NA,Secretary of State,NA,Democratic,Jim Condos,512
Addison,Springfield,Windsor 1-1,Secretary of State,NA,Democratic,Jim Condos,18
Addison,Springfield,Windsor 1-2,Secretary of State,NA,Democratic,Jim Condos,"1,308"
Rutland,St. Albans City,NA,Secretary of State,NA,Democratic,Jim Condos,950
Chittenden,St. Albans Town,NA,Secretary of State,NA,Democratic,Jim Condos,963
Grand Isle,St. George,NA,Secretary of State,NA,Democratic,Jim Condos,143
Windsor,St. Johnsbury,NA,Secretary of State,NA,Democratic,Jim Condos,972
Bennington,Stamford,NA,Secretary of State,NA,Democratic,Jim Condos,145
Caledonia,Stannard,NA,Secretary of State,NA,Democratic,Jim Condos,47
Addison,Starksboro,NA,Secretary of State,NA,Democratic,Jim Condos,403
Windsor,Stockbridge,NA,Secretary of State,NA,Democratic,Jim Condos,163
Lamoille,Stowe,NA,Secretary of State,NA,Democratic,Jim Condos,905
Orange,Strafford,NA,Secretary of State,NA,Democratic,Jim Condos,384
Windham,Stratton,NA,Secretary of State,NA,Democratic,Jim Condos,26
Rutland,Sudbury,NA,Secretary of State,NA,Democratic,Jim Condos,114
Bennington,Sunderland,NA,Secretary of State,NA,Democratic,Jim Condos,187
Caledonia,Sutton,NA,Secretary of State,NA,Democratic,Jim Condos,100
Franklin,Swanton,NA,Secretary of State,NA,Democratic,Jim Condos,859
Orange,Thetford,NA,Secretary of State,NA,Democratic,Jim Condos,772
Rutland,Tinmouth,NA,Secretary of State,NA,Democratic,Jim Condos,112
Orange,Topsham,NA,Secretary of State,NA,Democratic,Jim Condos,141
Windham,Townshend,NA,Secretary of State,NA,Democratic,Jim Condos,271
Orleans,Troy,NA,Secretary of State,NA,Democratic,Jim Condos,205
Orange,Tunbridge,NA,Secretary of State,NA,Democratic,Jim Condos,305
Chittenden,Underhill,NA,Secretary of State,NA,Democratic,Jim Condos,881
Addison,Vergennes,NA,Secretary of State,NA,Democratic,Jim Condos,492
Windham,Vernon,NA,Secretary of State,NA,Democratic,Jim Condos,256
Orange,Vershire,NA,Secretary of State,NA,Democratic,Jim Condos,114
Essex,Victory,NA,Secretary of State,NA,Democratic,Jim Condos,6
Washington,Waitsfield,NA,Secretary of State,NA,Democratic,Jim Condos,489
Caledonia,Walden,NA,Secretary of State,NA,Democratic,Jim Condos,201
Rutland,Wallingford,NA,Secretary of State,NA,Democratic,Jim Condos,379
Addison,Waltham,NA,Secretary of State,NA,Democratic,Jim Condos,125
Windham,Wardsboro,NA,Secretary of State,NA,Democratic,Jim Condos,165
Washington,Warren,NA,Secretary of State,NA,Democratic,Jim Condos,470
Orange,Washington,NA,Secretary of State,NA,Democratic,Jim Condos,173
Washington,Waterbury,NA,Secretary of State,NA,Democratic,Jim Condos,"1,092"
Caledonia,Waterford,NA,Secretary of State,NA,Democratic,Jim Condos,195
Lamoille,Waterville,NA,Secretary of State,NA,Democratic,Jim Condos,126
Windsor,Weathersfield,NA,Secretary of State,NA,Democratic,Jim Condos,465
Rutland,Wells,NA,Secretary of State,NA,Democratic,Jim Condos,143
Orange,W. Fairlee,NA,Secretary of State,NA,Democratic,Jim Condos,107
Rutland,W. Haven,NA,Secretary of State,NA,Democratic,Jim Condos,45
Rutland,W. Rutland,NA,Secretary of State,NA,Democratic,Jim Condos,286
Windsor,W. Windsor,NA,Secretary of State,NA,Democratic,Jim Condos,284
Orleans,Westfield,NA,Secretary of State,NA,Democratic,Jim Condos,94
Chittenden,Westford,NA,Secretary of State,NA,Democratic,Jim Condos,520
Windham,Westminster,Windham 4,Secretary of State,NA,Democratic,Jim Condos,40
Windham,Westminster,Windham 5,Secretary of State,NA,Democratic,Jim Condos,794
Orleans,Westmore,NA,Secretary of State,NA,Democratic,Jim Condos,74
Windsor,Weston,NA,Secretary of State,NA,Democratic,Jim Condos,177
Addison,Weybridge,NA,Secretary of State,NA,Democratic,Jim Condos,264
Caledonia,Wheelock,NA,Secretary of State,NA,Democratic,Jim Condos,106
Addison,Whiting,NA,Secretary of State,NA,Democratic,Jim Condos,80
Windham,Whitingham,NA,Secretary of State,NA,Democratic,Jim Condos,188
Orange,Williamstown,NA,Secretary of State,NA,Democratic,Jim Condos,468
Chittenden,Williston,NA,Secretary of State,NA,Democratic,Jim Condos,"2,166"
Windham,Wilmington,NA,Secretary of State,NA,Democratic,Jim Condos,346
Windham,Windham,NA,Secretary of State,NA,Democratic,Jim Condos,98
Windsor,Windsor,NA,Secretary of State,NA,Democratic,Jim Condos,619
Bennington,Winhall,NA,Secretary of State,NA,Democratic,Jim Condos,173
Chittenden,Winooski,NA,Secretary of State,NA,Democratic,Jim Condos,"1,166"
Lamoille,Wolcott,NA,Secretary of State,NA,Democratic,Jim Condos,319
Washington,Woodbury,NA,Secretary of State,NA,Democratic,Jim Condos,243
Bennington,Woodford,NA,Secretary of State,NA,Democratic,Jim Condos,83
Windsor,Woodstock,NA,Secretary of State,NA,Democratic,Jim Condos,789
Washington,Worcester,NA,Secretary of State,NA,Democratic,Jim Condos,288
Addison,Addison,NA,Secretary of State,NA,Republican,Jason Gibbs,406
Orleans,Albany,NA,Secretary of State,NA,Republican,Jason Gibbs,183
Grand Isle,Alburgh,NA,Secretary of State,NA,Republican,Jason Gibbs,370
Windsor,Andover,NA,Secretary of State,NA,Republican,Jason Gibbs,119
Bennington,Arlington,NA,Secretary of State,NA,Republican,Jason Gibbs,437
Windham,Athens,NA,Secretary of State,NA,Republican,Jason Gibbs,54
Franklin,Bakersfield,NA,Secretary of State,NA,Republican,Jason Gibbs,238
Windsor,Baltimore,NA,Secretary of State,NA,Republican,Jason Gibbs,48
Windsor,Barnard,NA,Secretary of State,NA,Republican,Jason Gibbs,191
Caledonia,Barnet,NA,Secretary of State,NA,Republican,Jason Gibbs,382
Washington,Barre City,Washington 3-1,Secretary of State,NA,Republican,Jason Gibbs,679
Washington,Barre City,Washington 3-2,Secretary of State,NA,Republican,Jason Gibbs,521
Washington,Barre City,Washington 3-3,Secretary of State,NA,Republican,Jason Gibbs,108
Washington,Barre Town,NA,Secretary of State,NA,Republican,Jason Gibbs,"1,947"
Orleans,Barton,NA,Secretary of State,NA,Republican,Jason Gibbs,432
Lamoille,Belvidere,NA,Secretary of State,NA,Republican,Jason Gibbs,73
Bennington,Bennington,Bennington 2-1,Secretary of State,NA,Republican,Jason Gibbs,874
Bennington,Bennington,Bennington 2-2,Secretary of State,NA,Republican,Jason Gibbs,856
Rutland,Benson,NA,Secretary of State,NA,Republican,Jason Gibbs,196
Franklin,Berkshire,NA,Secretary of State,NA,Republican,Jason Gibbs,224
Washington,Berlin,NA,Secretary of State,NA,Republican,Jason Gibbs,507
Windsor,Bethel,NA,Secretary of State,NA,Republican,Jason Gibbs,338
Essex,Bloomfield,NA,Secretary of State,NA,Republican,Jason Gibbs,35
Chittenden,Bolton,NA,Secretary of State,NA,Republican,Jason Gibbs,211
Orange,Bradford,NA,Secretary of State,NA,Republican,Jason Gibbs,419
Orange,Braintree,NA,Secretary of State,NA,Republican,Jason Gibbs,233
Rutland,Brandon,NA,Secretary of State,NA,Republican,Jason Gibbs,772
Windham,Brattleboro,Windham 3-1,Secretary of State,NA,Republican,Jason Gibbs,459
Windham,Brattleboro,Windham 3-2,Secretary of State,NA,Republican,Jason Gibbs,253
Windham,Brattleboro,Windham 3-3,Secretary of State,NA,Republican,Jason Gibbs,239
Windsor,Bridgewater,NA,Secretary of State,NA,Republican,Jason Gibbs,172
Addison,Bridport,NA,Secretary of State,NA,Republican,Jason Gibbs,318
Essex,Brighton,NA,Secretary of State,NA,Republican,Jason Gibbs,246
Addison,Bristol,NA,Secretary of State,NA,Republican,Jason Gibbs,702
Orange,Brookfield,NA,Secretary of State,NA,Republican,Jason Gibbs,252
Windham,Brookline,NA,Secretary of State,NA,Republican,Jason Gibbs,75
Orleans,Brownington,NA,Secretary of State,NA,Republican,Jason Gibbs,171
Essex,Brunswick,NA,Secretary of State,NA,Republican,Jason Gibbs,24
Caledonia,Burke,NA,Secretary of State,NA,Republican,Jason Gibbs,307
Chittenden,Burlington,Chittenden 3-1,Secretary of State,NA,Republican,Jason Gibbs,983
Chittenden,Burlington,Chittenden 3-2,Secretary of State,NA,Republican,Jason Gibbs,486
Chittenden,Burlington,Chittenden 3-3,Secretary of State,NA,Republican,Jason Gibbs,321
Chittenden,Burlington,Chittenden 3-4,Secretary of State,NA,Republican,Jason Gibbs,268
Chittenden,Burlington,Chittenden 3-5,Secretary of State,NA,Republican,Jason Gibbs,663
Chittenden,Burlington,Chittenden 3-6,Secretary of State,NA,Republican,Jason Gibbs,68
Washington,Cabot,NA,Secretary of State,NA,Republican,Jason Gibbs,222
Washington,Calais,NA,Secretary of State,NA,Republican,Jason Gibbs,263
Lamoille,Cambridge,NA,Secretary of State,NA,Republican,Jason Gibbs,618
Essex,Canaan,NA,Secretary of State,NA,Republican,Jason Gibbs,156
Rutland,Castleton,NA,Secretary of State,NA,Republican,Jason Gibbs,692
Windsor,Cavendish,NA,Secretary of State,NA,Republican,Jason Gibbs,264
Orleans,Charleston,NA,Secretary of State,NA,Republican,Jason Gibbs,183
Chittenden,Charlotte,NA,Secretary of State,NA,Republican,Jason Gibbs,697
Orange,Chelsea,NA,Secretary of State,NA,Republican,Jason Gibbs,305
Windsor,Chester,NA,Secretary of State,NA,Republican,Jason Gibbs,475
Rutland,Chittenden,NA,Secretary of State,NA,Republican,Jason Gibbs,304
Rutland,Clarendon,NA,Secretary of State,NA,Republican,Jason Gibbs,608
Chittenden,Colchester,Chittenden 7-1,Secretary of State,NA,Republican,Jason Gibbs,"1,055"
Chittenden,Colchester,Chittenden 7-2,Secretary of State,NA,Republican,Jason Gibbs,"1,379"
Essex,Concord,NA,Secretary of State,NA,Republican,Jason Gibbs,221
Orange,Corinth,NA,Secretary of State,NA,Republican,Jason Gibbs,232
Addison,Cornwall,NA,Secretary of State,NA,Republican,Jason Gibbs,233
Orleans,Coventry,NA,Secretary of State,NA,Republican,Jason Gibbs,174
Orleans,Craftsbury,NA,Secretary of State,NA,Republican,Jason Gibbs,202
Rutland,Danby,NA,Secretary of State,NA,Republican,Jason Gibbs,266
Caledonia,Danville,NA,Secretary of State,NA,Republican,Jason Gibbs,553
Orleans,Derby,NA,Secretary of State,NA,Republican,Jason Gibbs,875
Bennington,Dorset,NA,Secretary of State,NA,Republican,Jason Gibbs,428
Windham,Dover,NA,Secretary of State,NA,Republican,Jason Gibbs,284
Windham,Dummerston,NA,Secretary of State,NA,Republican,Jason Gibbs,254
Washington,Duxbury,NA,Secretary of State,NA,Republican,Jason Gibbs,326
Essex,E. Haven,NA,Secretary of State,NA,Republican,Jason Gibbs,65
Washington,E. Montpelier,NA,Secretary of State,NA,Republican,Jason Gibbs,454
Lamoille,Eden,NA,Secretary of State,NA,Republican,Jason Gibbs,178
Lamoille,Elmore,NA,Secretary of State,NA,Republican,Jason Gibbs,161
Franklin,Enosburgh,NA,Secretary of State,NA,Republican,Jason Gibbs,496
Chittenden,Essex,Chittenden 6-1,Secretary of State,NA,Republican,Jason Gibbs,"1,583"
Chittenden,Essex,Chittenden 6-2,Secretary of State,NA,Republican,Jason Gibbs,"1,784"
Chittenden,Essex,Chittenden 6-3,Secretary of State,NA,Republican,Jason Gibbs,524
Rutland,Fair Haven,NA,Secretary of State,NA,Republican,Jason Gibbs,503
Franklin,Fairfax,NA,Secretary of State,NA,Republican,Jason Gibbs,851
Franklin,Fairfield,NA,Secretary of State,NA,Republican,Jason Gibbs,322
Orange,Fairlee,NA,Secretary of State,NA,Republican,Jason Gibbs,137
Washington,Fayston,NA,Secretary of State,NA,Republican,Jason Gibbs,253
