county,town,precinct,office,district,party,candidate,votes
Orleans,Craftsbury,NA,Attorney General,NA,Democratic,William H. Sorrell,288
Rutland,Danby,NA,Attorney General,NA,Democratic,William H. Sorrell,277
Caledonia,Danville,NA,Attorney General,NA,Democratic,William H. Sorrell,578
Orleans,Derby,NA,Attorney General,NA,Democratic,William H. Sorrell,"1,085"
Bennington,Dorset,NA,Attorney General,NA,Democratic,William H. Sorrell,601
Windham,Dover,NA,Attorney General,NA,Democratic,William H. Sorrell,341
Windham,Dummerston,NA,Attorney General,NA,Democratic,William H. Sorrell,782
Washington,Duxbury,NA,Attorney General,NA,Democratic,William H. Sorrell,391
Essex,E. Haven,NA,Attorney General,NA,Democratic,William H. Sorrell,53
Washington,E. Montpelier,NA,Attorney General,NA,Democratic,William H. Sorrell,906
Lamoille,Eden,NA,Attorney General,NA,Democratic,William H. Sorrell,235
Lamoille,Elmore,NA,Attorney General,NA,Democratic,William H. Sorrell,299
Franklin,Enosburgh,NA,Attorney General,NA,Democratic,William H. Sorrell,691
Chittenden,Essex,Chittenden 8-1,Attorney General,NA,Democratic,William H. Sorrell,"2,428"
Chittenden,Essex,Chittenden 8-2,Attorney General,NA,Democratic,William H. Sorrell,"2,715"
Chittenden,Essex,Chittenden 8-3,Attorney General,NA,Democratic,William H. Sorrell,773
Rutland,Fair Haven,NA,Attorney General,NA,Democratic,William H. Sorrell,533
Franklin,Fairfax,NA,Attorney General,NA,Democratic,William H. Sorrell,"1,133"
Franklin,Fairfield,NA,Attorney General,NA,Democratic,William H. Sorrell,489
Orange,Fairlee,NA,Attorney General,NA,Democratic,William H. Sorrell,293
Washington,Fayston,NA,Attorney General,NA,Democratic,William H. Sorrell,410
Addison,Ferrisburgh,NA,Attorney General,NA,Democratic,William H. Sorrell,822
Franklin,Fletcher,NA,Attorney General,NA,Democratic,William H. Sorrell,365
Franklin,Franklin,NA,Attorney General,NA,Democratic,William H. Sorrell,265
Franklin,Georgia,NA,Attorney General,NA,Democratic,William H. Sorrell,"1,064"
Orleans,Glover,NA,Attorney General,NA,Democratic,William H. Sorrell,306
Addison,Goshen,NA,Attorney General,NA,Democratic,William H. Sorrell,71
Windham,Grafton,NA,Attorney General,NA,Democratic,William H. Sorrell,175
Essex,Granby,NA,Attorney General,NA,Democratic,William H. Sorrell,18
Grand Isle,Grand Isle,NA,Attorney General,NA,Democratic,William H. Sorrell,691
Addison,Granville,NA,Attorney General,NA,Democratic,William H. Sorrell,85
Orleans,Greensboro,NA,Attorney General,NA,Democratic,William H. Sorrell,223
Caledonia,Groton,NA,Attorney General,NA,Democratic,William H. Sorrell,164
Essex,Guildhall,NA,Attorney General,NA,Democratic,William H. Sorrell,63
Windham,Guilford,NA,Attorney General,NA,Democratic,William H. Sorrell,693
Windham,Halifax,NA,Attorney General,NA,Democratic,William H. Sorrell,199
Addison,Hancock,NA,Attorney General,NA,Democratic,William H. Sorrell,89
Caledonia,Hardwick,NA,Attorney General,NA,Democratic,William H. Sorrell,694
Windsor,Hartford,Windsor 4-1,Attorney General,NA,Democratic,William H. Sorrell,563
Windsor,Hartford,Windsor 4-2,Attorney General,NA,Democratic,William H. Sorrell,"2,089"
Windsor,Hartland,NA,Attorney General,NA,Democratic,William H. Sorrell,"1,056"
Franklin,Highgate,NA,Attorney General,NA,Democratic,William H. Sorrell,665
Chittenden,Hinesburg,Chittenden 4-1,Attorney General,NA,Democratic,William H. Sorrell,12
Chittenden,Hinesburg,Chittenden 4-2,Attorney General,NA,Democratic,William H. Sorrell,"1,508"
Orleans,Holland,NA,Attorney General,NA,Democratic,William H. Sorrell,144
Rutland,Hubbardton,NA,Attorney General,NA,Democratic,William H. Sorrell,165
Chittenden,Huntington,NA,Attorney General,NA,Democratic,William H. Sorrell,707
Lamoille,Hyde Park,NA,Attorney General,NA,Democratic,William H. Sorrell,808
Rutland,Ira,NA,Attorney General,NA,Democratic,William H. Sorrell,94
Orleans,Irasburg,NA,Attorney General,NA,Democratic,William H. Sorrell,220
Grand Isle,Isle La Motte,NA,Attorney General,NA,Democratic,William H. Sorrell,149
Windham,Jamaica,NA,Attorney General,NA,Democratic,William H. Sorrell,250
Orleans,Jay,NA,Attorney General,NA,Democratic,William H. Sorrell,108
Chittenden,Jericho,NA,Attorney General,NA,Democratic,William H. Sorrell,"1,805"
Lamoille,Johnson,NA,Attorney General,NA,Democratic,William H. Sorrell,718
Rutland,Killington,NA,Attorney General,NA,Democratic,William H. Sorrell,300
Caledonia,Kirby,NA,Attorney General,NA,Democratic,William H. Sorrell,129
Bennington,Landgrove,NA,Attorney General,NA,Democratic,William H. Sorrell,59
Addison,Leicester,NA,Attorney General,NA,Democratic,William H. Sorrell,256
Essex,Lemington,NA,Attorney General,NA,Democratic,William H. Sorrell,24
Addison,Lincoln,NA,Attorney General,NA,Democratic,William H. Sorrell,467
Windham,Londonderry,NA,Attorney General,NA,Democratic,William H. Sorrell,420
Orleans,Lowell,NA,Attorney General,NA,Democratic,William H. Sorrell,182
Windsor,Ludlow,NA,Attorney General,NA,Democratic,William H. Sorrell,540
Essex,Lunenburg,NA,Attorney General,NA,Democratic,William H. Sorrell,242
Caledonia,Lyndon,NA,Attorney General,NA,Democratic,William H. Sorrell,905
Essex,Maidstone,NA,Attorney General,NA,Democratic,William H. Sorrell,36
Bennington,Manchester,NA,Attorney General,NA,Democratic,William H. Sorrell,"1,124"
Windham,Marlboro,NA,Attorney General,NA,Democratic,William H. Sorrell,358
Washington,Marshfield,NA,Attorney General,NA,Democratic,William H. Sorrell,372
Rutland,Mendon,NA,Attorney General,NA,Democratic,William H. Sorrell,272
Addison,Middlebury,NA,Attorney General,NA,Democratic,William H. Sorrell,"2,244"
Washington,Middlesex,NA,Attorney General,NA,Democratic,William H. Sorrell,580
Rutland,Middletown Springs,NA,Attorney General,NA,Democratic,William H. Sorrell,231
Chittenden,Milton,Chittenden 10,Attorney General,NA,Democratic,William H. Sorrell,"2,075"
Chittenden,Milton,Grand Isle-Chittenden,Attorney General,NA,Democratic,William H. Sorrell,329
Addison,Monkton,NA,Attorney General,NA,Democratic,William H. Sorrell,631
Franklin,Montgomery,NA,Attorney General,NA,Democratic,William H. Sorrell,333
Washington,Montpelier,NA,Attorney General,NA,Democratic,William H. Sorrell,"2,877"
Washington,Moretown,NA,Attorney General,NA,Democratic,William H. Sorrell,506
Orleans,Morgan,NA,Attorney General,NA,Democratic,William H. Sorrell,130
Lamoille,Morristown,NA,Attorney General,NA,Democratic,William H. Sorrell,"1,432"
Rutland,Mount Holly,NA,Attorney General,NA,Democratic,William H. Sorrell,357
Rutland,Mount Tabor,NA,Attorney General,NA,Democratic,William H. Sorrell,39
Addison,New Haven,NA,Attorney General,NA,Democratic,William H. Sorrell,556
Caledonia,Newark,NA,Attorney General,NA,Democratic,William H. Sorrell,129
Orange,Newbury,NA,Attorney General,NA,Democratic,William H. Sorrell,503
Windham,Newfane,NA,Attorney General,NA,Democratic,William H. Sorrell,619
Orleans,Newport City,NA,Attorney General,NA,Democratic,William H. Sorrell,850
Orleans,Newport Town,NA,Attorney General,NA,Democratic,William H. Sorrell,325
Grand Isle,N. Hero,NA,Attorney General,NA,Democratic,William H. Sorrell,294
Washington,Northfield,NA,Attorney General,NA,Democratic,William H. Sorrell,"1,046"
Essex,Norton,NA,Attorney General,NA,Democratic,William H. Sorrell,37
Windsor,Norwich,NA,Attorney General,NA,Democratic,William H. Sorrell,"1,463"
Orange,Orange,NA,Attorney General,NA,Democratic,William H. Sorrell,201
Addison,Orwell,NA,Attorney General,NA,Democratic,William H. Sorrell,280
Addison,Panton,NA,Attorney General,NA,Democratic,William H. Sorrell,173
Rutland,Pawlet,NA,Attorney General,NA,Democratic,William H. Sorrell,340
Caledonia,Peacham,NA,Attorney General,NA,Democratic,William H. Sorrell,287
Bennington,Peru,NA,Attorney General,NA,Democratic,William H. Sorrell,116
Rutland,Pittsfield,NA,Attorney General,NA,Democratic,William H. Sorrell,135
Rutland,Pittsford,NA,Attorney General,NA,Democratic,William H. Sorrell,710
Washington,Plainfield,NA,Attorney General,NA,Democratic,William H. Sorrell,326
Windsor,Plymouth,NA,Attorney General,NA,Democratic,William H. Sorrell,153
Windsor,Pomfret,NA,Attorney General,NA,Democratic,William H. Sorrell,351
Rutland,Poultney,NA,Attorney General,NA,Democratic,William H. Sorrell,668
Bennington,Pownal,NA,Attorney General,NA,Democratic,William H. Sorrell,830
Rutland,Proctor,NA,Attorney General,NA,Democratic,William H. Sorrell,428
Windham,Putney,NA,Attorney General,NA,Democratic,William H. Sorrell,860
Orange,Randolph,NA,Attorney General,NA,Democratic,William H. Sorrell,"1,225"
Windsor,Reading,NA,Attorney General,NA,Democratic,William H. Sorrell,208
Bennington,Readsboro,NA,Attorney General,NA,Democratic,William H. Sorrell,165
Franklin,Richford,NA,Attorney General,NA,Democratic,William H. Sorrell,471
Chittenden,Richmond,NA,Attorney General,NA,Democratic,William H. Sorrell,"1,482"
Addison,Ripton,NA,Attorney General,NA,Democratic,William H. Sorrell,221
Windsor,Rochester,NA,Attorney General,NA,Democratic,William H. Sorrell,379
Windham,Rockingham,NA,Attorney General,NA,Democratic,William H. Sorrell,"1,262"
Washington,Roxbury,NA,Attorney General,NA,Democratic,William H. Sorrell,177
Windsor,Royalton,NA,Attorney General,NA,Democratic,William H. Sorrell,654
Bennington,Rupert,NA,Attorney General,NA,Democratic,William H. Sorrell,199
Rutland,Rutland City,Rutland 5-1,Attorney General,NA,Democratic,William H. Sorrell,"1,054"
Rutland,Rutland City,Rutland 5-2,Attorney General,NA,Democratic,William H. Sorrell,984
Rutland,Rutland City,Rutland 5-3,Attorney General,NA,Democratic,William H. Sorrell,651
Rutland,Rutland City,Rutland 5-4,Attorney General,NA,Democratic,William H. Sorrell,897
Rutland,Rutland Town,NA,Attorney General,NA,Democratic,William H. Sorrell,"1,036"
Caledonia,Ryegate,NA,Attorney General,NA,Democratic,William H. Sorrell,275
Franklin,Salisbury,NA,Attorney General,NA,Democratic,William H. Sorrell,303
Franklin,Sandgate,NA,Attorney General,NA,Democratic,William H. Sorrell,93
Chittenden,Searsburg,NA,Attorney General,NA,Democratic,William H. Sorrell,20
Caledonia,Shaftsbury,NA,Attorney General,NA,Democratic,William H. Sorrell,955
Addison,Sharon,NA,Attorney General,NA,Democratic,William H. Sorrell,396
Bennington,Sheffield,NA,Attorney General,NA,Democratic,William H. Sorrell,134
Bennington,Shelburne,Chittenden 5-1,Attorney General,NA,Democratic,William H. Sorrell,"1,522"
Bennington,Shelburne,Chittenden 5-2,Attorney General,NA,Democratic,William H. Sorrell,"1,224"
Bennington,Sheldon,NA,Attorney General,NA,Democratic,William H. Sorrell,411
Windsor,Shoreham,NA,Attorney General,NA,Democratic,William H. Sorrell,345
Caledonia,Shrewsbury,NA,Attorney General,NA,Democratic,William H. Sorrell,329
Chittenden,S. Burlington,Chittenden 7-1,Attorney General,NA,Democratic,William H. Sorrell,"1,450"
Chittenden,S. Burlington,Chittenden 7-2,Attorney General,NA,Democratic,William H. Sorrell,"1,586"
Chittenden,S. Burlington,Chittenden 7-3,Attorney General,NA,Democratic,William H. Sorrell,"1,368"
Chittenden,S. Burlington,Chittenden 7-4,Attorney General,NA,Democratic,William H. Sorrell,"1,326"
Franklin,S. Hero,NA,Attorney General,NA,Democratic,William H. Sorrell,663
Addison,Springfield,Windsor 3-1,Attorney General,NA,Democratic,William H. Sorrell,76
Addison,Springfield,Windsor 3-2,Attorney General,NA,Democratic,William H. Sorrell,"1,891"
Rutland,St. Albans City,NA,Attorney General,NA,Democratic,William H. Sorrell,"1,411"
Chittenden,St. Albans Town,Franklin 3-1,Attorney General,NA,Democratic,William H. Sorrell,469
Chittenden,St. Albans Town,Franklin 3-2,Attorney General,NA,Democratic,William H. Sorrell,972
Grand Isle,St. George,NA,Attorney General,NA,Democratic,William H. Sorrell,203
Windsor,St. Johnsbury,NA,Attorney General,NA,Democratic,William H. Sorrell,"1,433"
Bennington,Stamford,NA,Attorney General,NA,Democratic,William H. Sorrell,209
Caledonia,Stannard,NA,Attorney General,NA,Democratic,William H. Sorrell,57
Addison,Starksboro,NA,Attorney General,NA,Democratic,William H. Sorrell,508
Windsor,Stockbridge,NA,Attorney General,NA,Democratic,William H. Sorrell,204
Lamoille,Stowe,NA,Attorney General,NA,Democratic,William H. Sorrell,"1,413"
Orange,Strafford,NA,Attorney General,NA,Democratic,William H. Sorrell,440
Windham,Stratton,NA,Attorney General,NA,Democratic,William H. Sorrell,54
Rutland,Sudbury,NA,Attorney General,NA,Democratic,William H. Sorrell,176
Bennington,Sunderland,Bennington 3,Attorney General,NA,Democratic,William H. Sorrell,61
Bennington,Sunderland,Bennington 4,Attorney General,NA,Democratic,William H. Sorrell,184
Caledonia,Sutton,NA,Attorney General,NA,Democratic,William H. Sorrell,175
Franklin,Swanton,NA,Attorney General,NA,Democratic,William H. Sorrell,"1,254"
Orange,Thetford,NA,Attorney General,NA,Democratic,William H. Sorrell,936
Rutland,Tinmouth,Rutland 2,Attorney General,NA,Democratic,William H. Sorrell,36
Rutland,Tinmouth,Rutland-Bennington,Attorney General,NA,Democratic,William H. Sorrell,111
Orange,Topsham,NA,Attorney General,NA,Democratic,William H. Sorrell,218
Windham,Townshend,NA,Attorney General,NA,Democratic,William H. Sorrell,365
Orleans,Troy,Orleans 2,Attorney General,NA,Democratic,William H. Sorrell,75
Orleans,Troy,Orleans-Lamoille,Attorney General,NA,Democratic,William H. Sorrell,268
Orange,Tunbridge,NA,Attorney General,NA,Democratic,William H. Sorrell,380
Chittenden,Underhill,NA,Attorney General,NA,Democratic,William H. Sorrell,"1,098"
Addison,Vergennes,NA,Attorney General,NA,Democratic,William H. Sorrell,662
Windham,Vernon,NA,Attorney General,NA,Democratic,William H. Sorrell,429
Orange,Vershire,NA,Attorney General,NA,Democratic,William H. Sorrell,172
Essex,Victory,NA,Attorney General,NA,Democratic,William H. Sorrell,18
Washington,Waitsfield,NA,Attorney General,NA,Democratic,William H. Sorrell,656
Caledonia,Walden,NA,Attorney General,NA,Democratic,William H. Sorrell,228
Rutland,Wallingford,NA,Attorney General,NA,Democratic,William H. Sorrell,562
Addison,Waltham,NA,Attorney General,NA,Democratic,William H. Sorrell,161
Windham,Wardsboro,NA,Attorney General,NA,Democratic,William H. Sorrell,201
Washington,Warren,NA,Attorney General,NA,Democratic,William H. Sorrell,601
Orange,Washington,NA,Attorney General,NA,Democratic,William H. Sorrell,236
Washington,Waterbury,NA,Attorney General,NA,Democratic,William H. Sorrell,"1,607"
Caledonia,Waterford,NA,Attorney General,NA,Democratic,William H. Sorrell,291
Lamoille,Waterville,NA,Attorney General,NA,Democratic,William H. Sorrell,183
Windsor,Weathersfield,NA,Attorney General,NA,Democratic,William H. Sorrell,721
Rutland,Wells,NA,Attorney General,NA,Democratic,William H. Sorrell,207
Orange,W. Fairlee,NA,Attorney General,NA,Democratic,William H. Sorrell,147
Rutland,W. Haven,NA,Attorney General,NA,Democratic,William H. Sorrell,47
Rutland,W. Rutland,NA,Attorney General,NA,Democratic,William H. Sorrell,470
Windsor,W. Windsor,NA,Attorney General,NA,Democratic,William H. Sorrell,357
Orleans,Westfield,NA,Attorney General,NA,Democratic,William H. Sorrell,143
Chittenden,Westford,NA,Attorney General,NA,Democratic,William H. Sorrell,632
Windham,Westminster,Windham 3,Attorney General,NA,Democratic,William H. Sorrell,47
Windham,Westminster,Windham 4,Attorney General,NA,Democratic,William H. Sorrell,973
Orleans,Westmore,NA,Attorney General,NA,Democratic,William H. Sorrell,86
Windsor,Weston,NA,Attorney General,NA,Democratic,William H. Sorrell,229
Addison,Weybridge,NA,Attorney General,NA,Democratic,William H. Sorrell,353
Caledonia,Wheelock,NA,Attorney General,NA,Democratic,William H. Sorrell,148
Addison,Whiting,NA,Attorney General,NA,Democratic,William H. Sorrell,118
Windham,Whitingham,Windham 6,Attorney General,NA,Democratic,William H. Sorrell,265
Windham,Whitingham,Windham-Bennington,Attorney General,NA,Democratic,William H. Sorrell,9
Orange,Williamstown,NA,Attorney General,NA,Democratic,William H. Sorrell,673
Chittenden,Williston,NA,Attorney General,NA,Democratic,William H. Sorrell,"2,947"
Windham,Wilmington,NA,Attorney General,NA,Democratic,William H. Sorrell,519
Windham,Windham,NA,Attorney General,NA,Democratic,William H. Sorrell,117
Windsor,Windsor,NA,Attorney General,NA,Democratic,William H. Sorrell,876
Bennington,Winhall,NA,Attorney General,NA,Democratic,William H. Sorrell,206
Chittenden,Winooski,NA,Attorney General,NA,Democratic,William H. Sorrell,"1,579"
Lamoille,Wolcott,NA,Attorney General,NA,Democratic,William H. Sorrell,399
Washington,Woodbury,NA,Attorney General,NA,Democratic,William H. Sorrell,221
Bennington,Woodford,NA,Attorney General,NA,Democratic,William H. Sorrell,102
Windsor,Woodstock,NA,Attorney General,NA,Democratic,William H. Sorrell,"1,102"
Washington,Worcester,NA,Attorney General,NA,Democratic,William H. Sorrell,316
Addison,Addison,NA,Attorney General,NA,Republican,Jack McMullen,331
Orleans,Albany,NA,Attorney General,NA,Republican,Jack McMullen,175
Grand Isle,Alburgh,NA,Attorney General,NA,Republican,Jack McMullen,336
Windsor,Andover,NA,Attorney General,NA,Republican,Jack McMullen,0
Bennington,Arlington,NA,Attorney General,NA,Republican,Jack McMullen,424
Windham,Athens,NA,Attorney General,NA,Republican,Jack McMullen,54
Franklin,Bakersfield,NA,Attorney General,NA,Republican,Jack McMullen,215
Windsor,Baltimore,NA,Attorney General,NA,Republican,Jack McMullen,53
Windsor,Barnard,NA,Attorney General,NA,Republican,Jack McMullen,174
Caledonia,Barnet,NA,Attorney General,NA,Republican,Jack McMullen,369
Washington,Barre City,NA,Attorney General,NA,Republican,Jack McMullen,"1,009"
Washington,Barre Town,NA,Attorney General,NA,Republican,Jack McMullen,"1,656"
Orleans,Barton,NA,Attorney General,NA,Republican,Jack McMullen,420
Lamoille,Belvidere,NA,Attorney General,NA,Republican,Jack McMullen,58
Bennington,Bennington,Bennington 2-1,Attorney General,NA,Republican,Jack McMullen,728
Bennington,Bennington,Bennington 2-2,Attorney General,NA,Republican,Jack McMullen,697
Rutland,Benson,NA,Attorney General,NA,Republican,Jack McMullen,179
Franklin,Berkshire,NA,Attorney General,NA,Republican,Jack McMullen,220
Washington,Berlin,NA,Attorney General,NA,Republican,Jack McMullen,412
Windsor,Bethel,NA,Attorney General,NA,Republican,Jack McMullen,329
Essex,Bloomfield,NA,Attorney General,NA,Republican,Jack McMullen,37
Chittenden,Bolton,NA,Attorney General,NA,Republican,Jack McMullen,180
Orange,Bradford,NA,Attorney General,NA,Republican,Jack McMullen,451
Orange,Braintree,NA,Attorney General,NA,Republican,Jack McMullen,212
Rutland,Brandon,NA,Attorney General,NA,Republican,Jack McMullen,642
Windham,Brattleboro,Windham 2-1,Attorney General,NA,Republican,Jack McMullen,419
Windham,Brattleboro,Windham 2-2,Attorney General,NA,Republican,Jack McMullen,273
Windham,Brattleboro,Windham 2-3,Attorney General,NA,Republican,Jack McMullen,233
Windsor,Bridgewater,NA,Attorney General,NA,Republican,Jack McMullen,166
Addison,Bridport,NA,Attorney General,NA,Republican,Jack McMullen,284
Essex,Brighton,NA,Attorney General,NA,Republican,Jack McMullen,242
Addison,Bristol,NA,Attorney General,NA,Republican,Jack McMullen,561
Orange,Brookfield,NA,Attorney General,NA,Republican,Jack McMullen,225
Windham,Brookline,NA,Attorney General,NA,Republican,Jack McMullen,67
Orleans,Brownington,NA,Attorney General,NA,Republican,Jack McMullen,149
Essex,Brunswick,NA,Attorney General,NA,Republican,Jack McMullen,16
Caledonia,Burke,NA,Attorney General,NA,Republican,Jack McMullen,305
Chittenden,Burlington,Chittenden 6-1,Attorney General,NA,Republican,Jack McMullen,"1,009"
Chittenden,Burlington,Chittenden 6-2,Attorney General,NA,Republican,Jack McMullen,303
Chittenden,Burlington,Chittenden 6-3,Attorney General,NA,Republican,Jack McMullen,332
Chittenden,Burlington,Chittenden 6-4,Attorney General,NA,Republican,Jack McMullen,256
Chittenden,Burlington,Chittenden 6-5,Attorney General,NA,Republican,Jack McMullen,611
Chittenden,Burlington,Chittenden 6-6,Attorney General,NA,Republican,Jack McMullen,129
Chittenden,Burlington,Chittenden 6-7,Attorney General,NA,Republican,Jack McMullen,8
Washington,Cabot,NA,Attorney General,NA,Republican,Jack McMullen,217
Washington,Calais,NA,Attorney General,NA,Republican,Jack McMullen,211
Lamoille,Cambridge,NA,Attorney General,NA,Republican,Jack McMullen,552
Essex,Canaan,NA,Attorney General,NA,Republican,Jack McMullen,165
Rutland,Castleton,NA,Attorney General,NA,Republican,Jack McMullen,733
Windsor,Cavendish,NA,Attorney General,NA,Republican,Jack McMullen,273
Orleans,Charleston,NA,Attorney General,NA,Republican,Jack McMullen,189
Chittenden,Charlotte,NA,Attorney General,NA,Republican,Jack McMullen,683
Orange,Chelsea,NA,Attorney General,NA,Republican,Jack McMullen,283
Windsor,Chester,NA,Attorney General,NA,Republican,Jack McMullen,456
Rutland,Chittenden,NA,Attorney General,NA,Republican,Jack McMullen,299
Rutland,Clarendon,NA,Attorney General,NA,Republican,Jack McMullen,591
Chittenden,Colchester,Chittenden 9-1,Attorney General,NA,Republican,Jack McMullen,"1,009"
Chittenden,Colchester,Chittenden 9-2,Attorney General,NA,Republican,Jack McMullen,"1,429"
Essex,Concord,NA,Attorney General,NA,Republican,Jack McMullen,219
Orange,Corinth,NA,Attorney General,NA,Republican,Jack McMullen,255
Addison,Cornwall,NA,Attorney General,NA,Republican,Jack McMullen,206
Orleans,Coventry,NA,Attorney General,NA,Republican,Jack McMullen,181
Orleans,Craftsbury,NA,Attorney General,NA,Republican,Jack McMullen,173
Rutland,Danby,NA,Attorney General,NA,Republican,Jack McMullen,269
Caledonia,Danville,NA,Attorney General,NA,Republican,Jack McMullen,471
Orleans,Derby,NA,Attorney General,NA,Republican,Jack McMullen,835
Bennington,Dorset,NA,Attorney General,NA,Republican,Jack McMullen,454
Windham,Dover,NA,Attorney General,NA,Republican,Jack McMullen,287
Windham,Dummerston,NA,Attorney General,NA,Republican,Jack McMullen,230
Washington,Duxbury,NA,Attorney General,NA,Republican,Jack McMullen,207
Essex,E. Haven,NA,Attorney General,NA,Republican,Jack McMullen,50
Washington,E. Montpelier,NA,Attorney General,NA,Republican,Jack McMullen,422
Lamoille,Eden,NA,Attorney General,NA,Republican,Jack McMullen,179
Lamoille,Elmore,NA,Attorney General,NA,Republican,Jack McMullen,145
Franklin,Enosburgh,NA,Attorney General,NA,Republican,Jack McMullen,406
Chittenden,Essex,Chittenden 8-1,Attorney General,NA,Republican,Jack McMullen,"1,478"
