county,town,precinct,office,district,party,candidate,votes
Washington,E. Montpelier,NA,Secretary of State,NA,Unknown,James C. Condos,"1,288"
Lamoille,Eden,NA,Secretary of State,NA,Unknown,James C. Condos,352
Lamoille,Elmore,NA,Secretary of State,NA,Unknown,James C. Condos,391
Franklin,Enosburgh,NA,Secretary of State,NA,Unknown,James C. Condos,924
Chittenden,Essex,Chittenden 8-1,Secretary of State,NA,Unknown,James C. Condos,"3,427"
Chittenden,Essex,Chittenden 8-2,Secretary of State,NA,Unknown,James C. Condos,"3,805"
Chittenden,Essex,Chittenden 8-3,Secretary of State,NA,Unknown,James C. Condos,"1,093"
Rutland,Fair Haven,NA,Secretary of State,NA,Unknown,James C. Condos,822
Franklin,Fairfax,NA,Secretary of State,NA,Unknown,James C. Condos,"1,695"
Franklin,Fairfield,NA,Secretary of State,NA,Unknown,James C. Condos,706
Orange,Fairlee,NA,Secretary of State,NA,Unknown,James C. Condos,412
Washington,Fayston,NA,Secretary of State,NA,Unknown,James C. Condos,572
Addison,Ferrisburgh,NA,Secretary of State,NA,Unknown,James C. Condos,"1,187"
Franklin,Fletcher,NA,Secretary of State,NA,Unknown,James C. Condos,500
Franklin,Franklin,NA,Secretary of State,NA,Unknown,James C. Condos,432
Franklin,Georgia,NA,Secretary of State,NA,Unknown,James C. Condos,"1,683"
Orleans,Glover,NA,Secretary of State,NA,Unknown,James C. Condos,426
Addison,Goshen,NA,Secretary of State,NA,Unknown,James C. Condos,95
Windham,Grafton,NA,Secretary of State,NA,Unknown,James C. Condos,240
Essex,Granby,NA,Secretary of State,NA,Unknown,James C. Condos,28
Grand Isle,Grand Isle,NA,Secretary of State,NA,Unknown,James C. Condos,933
Addison,Granville,NA,Secretary of State,NA,Unknown,James C. Condos,106
Orleans,Greensboro,NA,Secretary of State,NA,Unknown,James C. Condos,340
Caledonia,Groton,NA,Secretary of State,NA,Unknown,James C. Condos,303
Essex,Guildhall,NA,Secretary of State,NA,Unknown,James C. Condos,92
Windham,Guilford,NA,Secretary of State,NA,Unknown,James C. Condos,782
Windham,Halifax,NA,Secretary of State,NA,Unknown,James C. Condos,271
Addison,Hancock,NA,Secretary of State,NA,Unknown,James C. Condos,116
Caledonia,Hardwick,NA,Secretary of State,NA,Unknown,James C. Condos,"1,047"
Windsor,Hartford,Windsor 4-1,Secretary of State,NA,Unknown,James C. Condos,802
Windsor,Hartford,Windsor 4-2,Secretary of State,NA,Unknown,James C. Condos,"2,761"
Windsor,Hartland,NA,Secretary of State,NA,Unknown,James C. Condos,"1,378"
Franklin,Highgate,NA,Secretary of State,NA,Unknown,James C. Condos,"1,013"
Chittenden,Hinesburg,Chittenden 4-1,Secretary of State,NA,Unknown,James C. Condos,15
Chittenden,Hinesburg,Chittenden 4-2,Secretary of State,NA,Unknown,James C. Condos,"1,931"
Orleans,Holland,NA,Secretary of State,NA,Unknown,James C. Condos,208
Rutland,Hubbardton,NA,Secretary of State,NA,Unknown,James C. Condos,263
Chittenden,Huntington,NA,Secretary of State,NA,Unknown,James C. Condos,921
Lamoille,Hyde Park,NA,Secretary of State,NA,Unknown,James C. Condos,"1,121"
Rutland,Ira,NA,Secretary of State,NA,Unknown,James C. Condos,174
Orleans,Irasburg,NA,Secretary of State,NA,Unknown,James C. Condos,402
Grand Isle,Isle La Motte,NA,Secretary of State,NA,Unknown,James C. Condos,204
Windham,Jamaica,NA,Secretary of State,NA,Unknown,James C. Condos,304
Orleans,Jay,NA,Secretary of State,NA,Unknown,James C. Condos,132
Chittenden,Jericho,NA,Secretary of State,NA,Unknown,James C. Condos,"2,454"
Lamoille,Johnson,NA,Secretary of State,NA,Unknown,James C. Condos,966
Rutland,Killington,NA,Secretary of State,NA,Unknown,James C. Condos,459
Caledonia,Kirby,NA,Secretary of State,NA,Unknown,James C. Condos,206
Bennington,Landgrove,NA,Secretary of State,NA,Unknown,James C. Condos,81
Addison,Leicester,NA,Secretary of State,NA,Unknown,James C. Condos,365
Essex,Lemington,NA,Secretary of State,NA,Unknown,James C. Condos,38
Addison,Lincoln,NA,Secretary of State,NA,Unknown,James C. Condos,624
Windham,Londonderry,NA,Secretary of State,NA,Unknown,James C. Condos,618
Orleans,Lowell,NA,Secretary of State,NA,Unknown,James C. Condos,277
Windsor,Ludlow,NA,Secretary of State,NA,Unknown,James C. Condos,719
Essex,Lunenburg,NA,Secretary of State,NA,Unknown,James C. Condos,359
Caledonia,Lyndon,NA,Secretary of State,NA,Unknown,James C. Condos,"1,573"
Essex,Maidstone,NA,Secretary of State,NA,Unknown,James C. Condos,72
Bennington,Manchester,NA,Secretary of State,NA,Unknown,James C. Condos,"1,611"
Windham,Marlboro,NA,Secretary of State,NA,Unknown,James C. Condos,382
Washington,Marshfield,NA,Secretary of State,NA,Unknown,James C. Condos,635
Rutland,Mendon,NA,Secretary of State,NA,Unknown,James C. Condos,442
Addison,Middlebury,NA,Secretary of State,NA,Unknown,James C. Condos,"2,714"
Washington,Middlesex,NA,Secretary of State,NA,Unknown,James C. Condos,801
Rutland,Middletown Springs,NA,Secretary of State,NA,Unknown,James C. Condos,319
Chittenden,Milton,Chittenden 10,Secretary of State,NA,Unknown,James C. Condos,"3,050"
Chittenden,Milton,Grand Isle-Chittenden,Secretary of State,NA,Unknown,James C. Condos,507
Addison,Monkton,NA,Secretary of State,NA,Unknown,James C. Condos,832
Franklin,Montgomery,NA,Secretary of State,NA,Unknown,James C. Condos,450
Washington,Montpelier,NA,Secretary of State,NA,Unknown,James C. Condos,"3,763"
Washington,Moretown,NA,Secretary of State,NA,Unknown,James C. Condos,772
Orleans,Morgan,NA,Secretary of State,NA,Unknown,James C. Condos,261
Lamoille,Morristown,NA,Secretary of State,NA,Unknown,James C. Condos,"1,905"
Rutland,Mount Holly,NA,Secretary of State,NA,Unknown,James C. Condos,509
Rutland,Mount Tabor,NA,Secretary of State,NA,Unknown,James C. Condos,57
Addison,New Haven,NA,Secretary of State,NA,Unknown,James C. Condos,794
Caledonia,Newark,NA,Secretary of State,NA,Unknown,James C. Condos,197
Orange,Newbury,NA,Secretary of State,NA,Unknown,James C. Condos,724
Windham,Newfane,NA,Secretary of State,NA,Unknown,James C. Condos,674
Orleans,Newport City,NA,Secretary of State,NA,Unknown,James C. Condos,"1,188"
Orleans,Newport Town,NA,Secretary of State,NA,Unknown,James C. Condos,489
Grand Isle,N. Hero,NA,Secretary of State,NA,Unknown,James C. Condos,451
Washington,Northfield,NA,Secretary of State,NA,Unknown,James C. Condos,"1,625"
Essex,Norton,NA,Secretary of State,NA,Unknown,James C. Condos,59
Windsor,Norwich,NA,Secretary of State,NA,Unknown,James C. Condos,"1,667"
Orange,Orange,NA,Secretary of State,NA,Unknown,James C. Condos,376
Addison,Orwell,NA,Secretary of State,NA,Unknown,James C. Condos,446
Addison,Panton,NA,Secretary of State,NA,Unknown,James C. Condos,263
Rutland,Pawlet,NA,Secretary of State,NA,Unknown,James C. Condos,524
Caledonia,Peacham,NA,Secretary of State,NA,Unknown,James C. Condos,402
Bennington,Peru,NA,Secretary of State,NA,Unknown,James C. Condos,155
Rutland,Pittsfield,NA,Secretary of State,NA,Unknown,James C. Condos,210
Rutland,Pittsford,NA,Secretary of State,NA,Unknown,James C. Condos,"1,093"
Washington,Plainfield,NA,Secretary of State,NA,Unknown,James C. Condos,511
Windsor,Plymouth,NA,Secretary of State,NA,Unknown,James C. Condos,233
Windsor,Pomfret,NA,Secretary of State,NA,Unknown,James C. Condos,478
Rutland,Poultney,NA,Secretary of State,NA,Unknown,James C. Condos,967
Bennington,Pownal,NA,Secretary of State,NA,Unknown,James C. Condos,"1,095"
Rutland,Proctor,NA,Secretary of State,NA,Unknown,James C. Condos,641
Windham,Putney,NA,Secretary of State,NA,Unknown,James C. Condos,787
Orange,Randolph,NA,Secretary of State,NA,Unknown,James C. Condos,"1,621"
Windsor,Reading,NA,Secretary of State,NA,Unknown,James C. Condos,263
Bennington,Readsboro,NA,Secretary of State,NA,Unknown,James C. Condos,233
Franklin,Richford,NA,Secretary of State,NA,Unknown,James C. Condos,591
Chittenden,Richmond,NA,Secretary of State,NA,Unknown,James C. Condos,"1,976"
Addison,Ripton,NA,Secretary of State,NA,Unknown,James C. Condos,257
Windsor,Rochester,NA,Secretary of State,NA,Unknown,James C. Condos,488
Windham,Rockingham,NA,Secretary of State,NA,Unknown,James C. Condos,"1,380"
Washington,Roxbury,NA,Secretary of State,NA,Unknown,James C. Condos,244
Windsor,Royalton,NA,Secretary of State,NA,Unknown,James C. Condos,937
Bennington,Rupert,NA,Secretary of State,NA,Unknown,James C. Condos,254
Rutland,Rutland City,Rutland 5-1,Secretary of State,NA,Unknown,James C. Condos,"1,551"
Rutland,Rutland City,Rutland 5-2,Secretary of State,NA,Unknown,James C. Condos,"1,362"
Rutland,Rutland City,Rutland 5-3,Secretary of State,NA,Unknown,James C. Condos,876
Rutland,Rutland City,Rutland 5-4,Secretary of State,NA,Unknown,James C. Condos,"1,227"
Rutland,Rutland Town,NA,Secretary of State,NA,Unknown,James C. Condos,"1,704"
Caledonia,Ryegate,NA,Secretary of State,NA,Unknown,James C. Condos,406
Franklin,Salisbury,NA,Secretary of State,NA,Unknown,James C. Condos,393
Franklin,Sandgate,NA,Secretary of State,NA,Unknown,James C. Condos,142
Chittenden,Searsburg,NA,Secretary of State,NA,Unknown,James C. Condos,23
Caledonia,Shaftsbury,NA,Secretary of State,NA,Unknown,James C. Condos,"1,341"
Addison,Sharon,NA,Secretary of State,NA,Unknown,James C. Condos,538
Bennington,Sheffield,NA,Secretary of State,NA,Unknown,James C. Condos,210
Bennington,Shelburne,Chittenden 5-1,Secretary of State,NA,Unknown,James C. Condos,"1,956"
Bennington,Shelburne,Chittenden 5-2,Secretary of State,NA,Unknown,James C. Condos,"1,677"
Bennington,Sheldon,NA,Secretary of State,NA,Unknown,James C. Condos,616
Windsor,Shoreham,NA,Secretary of State,NA,Unknown,James C. Condos,462
Caledonia,Shrewsbury,NA,Secretary of State,NA,Unknown,James C. Condos,477
Chittenden,S. Burlington,Chittenden 7-1,Secretary of State,NA,Unknown,James C. Condos,"1,873"
Chittenden,S. Burlington,Chittenden 7-2,Secretary of State,NA,Unknown,James C. Condos,"2,004"
Chittenden,S. Burlington,Chittenden 7-3,Secretary of State,NA,Unknown,James C. Condos,"1,727"
Chittenden,S. Burlington,Chittenden 7-4,Secretary of State,NA,Unknown,James C. Condos,"1,709"
Franklin,S. Hero,NA,Secretary of State,NA,Unknown,James C. Condos,878
Addison,Springfield,Windsor 3-1,Secretary of State,NA,Unknown,James C. Condos,97
Addison,Springfield,Windsor 3-2,Secretary of State,NA,Unknown,James C. Condos,"2,504"
Rutland,St. Albans City,NA,Secretary of State,NA,Unknown,James C. Condos,"1,944"
Chittenden,St. Albans Town,Franklin 3-1,Secretary of State,NA,Unknown,James C. Condos,694
Chittenden,St. Albans Town,Franklin 3-2,Secretary of State,NA,Unknown,James C. Condos,"1,521"
Grand Isle,St. George,NA,Secretary of State,NA,Unknown,James C. Condos,269
Windsor,St. Johnsbury,NA,Secretary of State,NA,Unknown,James C. Condos,"2,322"
Bennington,Stamford,NA,Secretary of State,NA,Unknown,James C. Condos,297
Caledonia,Stannard,NA,Secretary of State,NA,Unknown,James C. Condos,70
Addison,Starksboro,NA,Secretary of State,NA,Unknown,James C. Condos,633
Windsor,Stockbridge,NA,Secretary of State,NA,Unknown,James C. Condos,290
Lamoille,Stowe,NA,Secretary of State,NA,Unknown,James C. Condos,"1,993"
Orange,Strafford,NA,Secretary of State,NA,Unknown,James C. Condos,536
Windham,Stratton,NA,Secretary of State,NA,Unknown,James C. Condos,95
Rutland,Sudbury,NA,Secretary of State,NA,Unknown,James C. Condos,231
Bennington,Sunderland,Bennington 3,Secretary of State,NA,Unknown,James C. Condos,75
Bennington,Sunderland,Bennington 4,Secretary of State,NA,Unknown,James C. Condos,266
Caledonia,Sutton,NA,Secretary of State,NA,Unknown,James C. Condos,328
Franklin,Swanton,NA,Secretary of State,NA,Unknown,James C. Condos,"1,956"
Orange,Thetford,NA,Secretary of State,NA,Unknown,James C. Condos,"1,125"
Rutland,Tinmouth,Rutland 2,Secretary of State,NA,Unknown,James C. Condos,59
Rutland,Tinmouth,Rutland-Bennington,Secretary of State,NA,Unknown,James C. Condos,158
Orange,Topsham,NA,Secretary of State,NA,Unknown,James C. Condos,363
Windham,Townshend,NA,Secretary of State,NA,Unknown,James C. Condos,420
Orleans,Troy,Orleans 2,Secretary of State,NA,Unknown,James C. Condos,110
Orleans,Troy,Orleans-Lamoille,Secretary of State,NA,Unknown,James C. Condos,362
Orange,Tunbridge,NA,Secretary of State,NA,Unknown,James C. Condos,571
Chittenden,Underhill,NA,Secretary of State,NA,Unknown,James C. Condos,"1,448"
Addison,Vergennes,NA,Secretary of State,NA,Unknown,James C. Condos,881
Windham,Vernon,NA,Secretary of State,NA,Unknown,James C. Condos,658
Orange,Vershire,NA,Secretary of State,NA,Unknown,James C. Condos,228
Essex,Victory,NA,Secretary of State,NA,Unknown,James C. Condos,34
Washington,Waitsfield,NA,Secretary of State,NA,Unknown,James C. Condos,843
Caledonia,Walden,NA,Secretary of State,NA,Unknown,James C. Condos,352
Rutland,Wallingford,NA,Secretary of State,NA,Unknown,James C. Condos,808
Addison,Waltham,NA,Secretary of State,NA,Unknown,James C. Condos,227
Windham,Wardsboro,NA,Secretary of State,NA,Unknown,James C. Condos,265
Washington,Warren,NA,Secretary of State,NA,Unknown,James C. Condos,778
Orange,Washington,NA,Secretary of State,NA,Unknown,James C. Condos,372
Washington,Waterbury,NA,Secretary of State,NA,Unknown,James C. Condos,"2,171"
Caledonia,Waterford,NA,Secretary of State,NA,Unknown,James C. Condos,543
Lamoille,Waterville,NA,Secretary of State,NA,Unknown,James C. Condos,260
Windsor,Weathersfield,NA,Secretary of State,NA,Unknown,James C. Condos,"1,021"
Rutland,Wells,NA,Secretary of State,NA,Unknown,James C. Condos,350
Orange,W. Fairlee,NA,Secretary of State,NA,Unknown,James C. Condos,212
Rutland,W. Haven,NA,Secretary of State,NA,Unknown,James C. Condos,93
Rutland,W. Rutland,NA,Secretary of State,NA,Unknown,James C. Condos,742
Windsor,W. Windsor,NA,Secretary of State,NA,Unknown,James C. Condos,506
Orleans,Westfield,NA,Secretary of State,NA,Unknown,James C. Condos,210
Chittenden,Westford,NA,Secretary of State,NA,Unknown,James C. Condos,902
Windham,Westminster,Windham 3,Secretary of State,NA,Unknown,James C. Condos,51
Windham,Westminster,Windham 4,Secretary of State,NA,Unknown,James C. Condos,989
Orleans,Westmore,NA,Secretary of State,NA,Unknown,James C. Condos,144
Windsor,Weston,NA,Secretary of State,NA,Unknown,James C. Condos,314
Addison,Weybridge,NA,Secretary of State,NA,Unknown,James C. Condos,469
Caledonia,Wheelock,NA,Secretary of State,NA,Unknown,James C. Condos,249
Addison,Whiting,NA,Secretary of State,NA,Unknown,James C. Condos,150
Windham,Whitingham,Windham 6,Secretary of State,NA,Unknown,James C. Condos,379
Windham,Whitingham,Windham-Bennington,Secretary of State,NA,Unknown,James C. Condos,12
Orange,Williamstown,NA,Secretary of State,NA,Unknown,James C. Condos,"1,095"
Chittenden,Williston,NA,Secretary of State,NA,Unknown,James C. Condos,"4,058"
Windham,Wilmington,NA,Secretary of State,NA,Unknown,James C. Condos,657
Windham,Windham,NA,Secretary of State,NA,Unknown,James C. Condos,153
Windsor,Windsor,NA,Secretary of State,NA,Unknown,James C. Condos,"1,147"
Bennington,Winhall,NA,Secretary of State,NA,Unknown,James C. Condos,323
Chittenden,Winooski,NA,Secretary of State,NA,Unknown,James C. Condos,"1,988"
Lamoille,Wolcott,NA,Secretary of State,NA,Unknown,James C. Condos,579
Washington,Woodbury,NA,Secretary of State,NA,Unknown,James C. Condos,382
Bennington,Woodford,NA,Secretary of State,NA,Unknown,James C. Condos,123
Windsor,Woodstock,NA,Secretary of State,NA,Unknown,James C. Condos,"1,432"
Washington,Worcester,NA,Secretary of State,NA,Unknown,James C. Condos,458
Addison,Addison,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,81
Orleans,Albany,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,60
Grand Isle,Alburgh,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,125
Windsor,Andover,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,0
Bennington,Arlington,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,181
Windham,Athens,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,44
Franklin,Bakersfield,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,63
Windsor,Baltimore,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,23
Windsor,Barnard,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,46
Caledonia,Barnet,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,87
Washington,Barre City,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,397
Washington,Barre Town,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,358
Orleans,Barton,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,131
Lamoille,Belvidere,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,19
Bennington,Bennington,Bennington 2-1,Secretary of State,NA,Liberty Union,Mary Alice Herbert,456
Bennington,Bennington,Bennington 2-2,Secretary of State,NA,Liberty Union,Mary Alice Herbert,453
Rutland,Benson,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,85
Franklin,Berkshire,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,54
Washington,Berlin,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,122
Windsor,Bethel,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,138
Essex,Bloomfield,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,19
Chittenden,Bolton,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,63
Orange,Bradford,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,170
Orange,Braintree,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,73
Rutland,Brandon,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,228
Windham,Brattleboro,Windham 2-1,Secretary of State,NA,Liberty Union,Mary Alice Herbert,387
Windham,Brattleboro,Windham 2-2,Secretary of State,NA,Liberty Union,Mary Alice Herbert,382
Windham,Brattleboro,Windham 2-3,Secretary of State,NA,Liberty Union,Mary Alice Herbert,356
Windsor,Bridgewater,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,78
Addison,Bridport,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,77
Essex,Brighton,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,111
Addison,Bristol,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,202
Orange,Brookfield,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,88
Windham,Brookline,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,43
Orleans,Brownington,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,56
Essex,Brunswick,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,6
Caledonia,Burke,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,96
Chittenden,Burlington,Chittenden 6-1,Secretary of State,NA,Liberty Union,Mary Alice Herbert,298
Chittenden,Burlington,Chittenden 6-2,Secretary of State,NA,Liberty Union,Mary Alice Herbert,153
Chittenden,Burlington,Chittenden 6-3,Secretary of State,NA,Liberty Union,Mary Alice Herbert,370
Chittenden,Burlington,Chittenden 6-4,Secretary of State,NA,Liberty Union,Mary Alice Herbert,178
Chittenden,Burlington,Chittenden 6-5,Secretary of State,NA,Liberty Union,Mary Alice Herbert,289
Chittenden,Burlington,Chittenden 6-6,Secretary of State,NA,Liberty Union,Mary Alice Herbert,61
Chittenden,Burlington,Chittenden 6-7,Secretary of State,NA,Liberty Union,Mary Alice Herbert,8
Washington,Cabot,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,65
Washington,Calais,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,72
Lamoille,Cambridge,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,211
Essex,Canaan,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,61
Rutland,Castleton,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,225
Windsor,Cavendish,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,122
Orleans,Charleston,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,62
Chittenden,Charlotte,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,145
Orange,Chelsea,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,74
Windsor,Chester,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,256
Rutland,Chittenden,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,78
Rutland,Clarendon,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,159
Chittenden,Colchester,Chittenden 9-1,Secretary of State,NA,Liberty Union,Mary Alice Herbert,228
Chittenden,Colchester,Chittenden 9-2,Secretary of State,NA,Liberty Union,Mary Alice Herbert,321
Essex,Concord,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,85
Orange,Corinth,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,89
Addison,Cornwall,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,46
Orleans,Coventry,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,78
Orleans,Craftsbury,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,64
Rutland,Danby,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,98
Caledonia,Danville,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,119
Orleans,Derby,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,267
Bennington,Dorset,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,154
Windham,Dover,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,139
Windham,Dummerston,NA,Secretary of State,NA,Liberty Union,Mary Alice Herbert,208
