county,town,precinct,office,district,party,candidate,votes
Chittenden,Burlington,Chittenden 6-3,Governor,NA,Democratic,Peter Shumlin,"2,553"
Chittenden,Burlington,Chittenden 6-4,Governor,NA,Democratic,Peter Shumlin,"1,892"
Chittenden,Burlington,Chittenden 6-5,Governor,NA,Democratic,Peter Shumlin,"3,404"
Chittenden,Burlington,Chittenden 6-6,Governor,NA,Democratic,Peter Shumlin,714
Chittenden,Burlington,Chittenden 6-7,Governor,NA,Democratic,Peter Shumlin,57
Washington,Cabot,NA,Governor,NA,Democratic,Peter Shumlin,418
Washington,Calais,NA,Governor,NA,Democratic,Peter Shumlin,661
Lamoille,Cambridge,NA,Governor,NA,Democratic,Peter Shumlin,"1,120"
Essex,Canaan,NA,Governor,NA,Democratic,Peter Shumlin,204
Rutland,Castleton,NA,Governor,NA,Democratic,Peter Shumlin,755
Windsor,Cavendish,NA,Governor,NA,Democratic,Peter Shumlin,348
Orleans,Charleston,NA,Governor,NA,Democratic,Peter Shumlin,189
Chittenden,Charlotte,NA,Governor,NA,Democratic,Peter Shumlin,"1,517"
Orange,Chelsea,NA,Governor,NA,Democratic,Peter Shumlin,292
Windsor,Chester,NA,Governor,NA,Democratic,Peter Shumlin,929
Rutland,Chittenden,NA,Governor,NA,Democratic,Peter Shumlin,350
Rutland,Clarendon,NA,Governor,NA,Democratic,Peter Shumlin,494
Chittenden,Colchester,Chittenden 9-1,Governor,NA,Democratic,Peter Shumlin,"1,765"
Chittenden,Colchester,Chittenden 9-2,Governor,NA,Democratic,Peter Shumlin,"2,214"
Essex,Concord,NA,Governor,NA,Democratic,Peter Shumlin,197
Orange,Corinth,NA,Governor,NA,Democratic,Peter Shumlin,347
Addison,Cornwall,NA,Governor,NA,Democratic,Peter Shumlin,444
Orleans,Coventry,NA,Governor,NA,Democratic,Peter Shumlin,237
Orleans,Craftsbury,NA,Governor,NA,Democratic,Peter Shumlin,220
Rutland,Danby,NA,Governor,NA,Democratic,Peter Shumlin,312
Caledonia,Danville,NA,Governor,NA,Democratic,Peter Shumlin,564
Orleans,Derby,NA,Governor,NA,Democratic,Peter Shumlin,936
Bennington,Dorset,NA,Governor,NA,Democratic,Peter Shumlin,670
Windham,Dover,NA,Governor,NA,Democratic,Peter Shumlin,410
Windham,Dummerston,NA,Governor,NA,Democratic,Peter Shumlin,857
Washington,Duxbury,NA,Governor,NA,Democratic,Peter Shumlin,371
Essex,E. Haven,NA,Governor,NA,Democratic,Peter Shumlin,56
Washington,E. Montpelier,NA,Governor,NA,Democratic,Peter Shumlin,990
Lamoille,Eden,NA,Governor,NA,Democratic,Peter Shumlin,209
Lamoille,Elmore,NA,Governor,NA,Democratic,Peter Shumlin,295
Franklin,Enosburgh,NA,Governor,NA,Democratic,Peter Shumlin,615
Chittenden,Essex,Chittenden 8-1,Governor,NA,Democratic,Peter Shumlin,"2,264"
Chittenden,Essex,Chittenden 8-2,Governor,NA,Democratic,Peter Shumlin,"2,530"
Chittenden,Essex,Chittenden 8-3,Governor,NA,Democratic,Peter Shumlin,736
Rutland,Fair Haven,NA,Governor,NA,Democratic,Peter Shumlin,511
Franklin,Fairfax,NA,Governor,NA,Democratic,Peter Shumlin,"1,016"
Franklin,Fairfield,NA,Governor,NA,Democratic,Peter Shumlin,436
Orange,Fairlee,NA,Governor,NA,Democratic,Peter Shumlin,332
Washington,Fayston,NA,Governor,NA,Democratic,Peter Shumlin,469
Addison,Ferrisburgh,NA,Governor,NA,Democratic,Peter Shumlin,815
Franklin,Fletcher,NA,Governor,NA,Democratic,Peter Shumlin,330
Franklin,Franklin,NA,Governor,NA,Democratic,Peter Shumlin,208
Franklin,Georgia,NA,Governor,NA,Democratic,Peter Shumlin,887
Orleans,Glover,NA,Governor,NA,Democratic,Peter Shumlin,269
Addison,Goshen,NA,Governor,NA,Democratic,Peter Shumlin,77
Windham,Grafton,NA,Governor,NA,Democratic,Peter Shumlin,202
Essex,Granby,NA,Governor,NA,Democratic,Peter Shumlin,19
Grand Isle,Grand Isle,NA,Governor,NA,Democratic,Peter Shumlin,637
Addison,Granville,NA,Governor,NA,Democratic,Peter Shumlin,101
Orleans,Greensboro,NA,Governor,NA,Democratic,Peter Shumlin,217
Caledonia,Groton,NA,Governor,NA,Democratic,Peter Shumlin,184
Essex,Guildhall,NA,Governor,NA,Democratic,Peter Shumlin,64
Windham,Guilford,NA,Governor,NA,Democratic,Peter Shumlin,776
Windham,Halifax,NA,Governor,NA,Democratic,Peter Shumlin,250
Addison,Hancock,NA,Governor,NA,Democratic,Peter Shumlin,93
Caledonia,Hardwick,NA,Governor,NA,Democratic,Peter Shumlin,660
Windsor,Hartford,Windsor 4-1,Governor,NA,Democratic,Peter Shumlin,693
Windsor,Hartford,Windsor 4-2,Governor,NA,Democratic,Peter Shumlin,"2,524"
Windsor,Hartland,NA,Governor,NA,Democratic,Peter Shumlin,"1,308"
Franklin,Highgate,NA,Governor,NA,Democratic,Peter Shumlin,439
Chittenden,Hinesburg,Chittenden 4-1,Governor,NA,Democratic,Peter Shumlin,14
Chittenden,Hinesburg,Chittenden 4-2,Governor,NA,Democratic,Peter Shumlin,"1,558"
Orleans,Holland,NA,Governor,NA,Democratic,Peter Shumlin,126
Rutland,Hubbardton,NA,Governor,NA,Democratic,Peter Shumlin,142
Chittenden,Huntington,NA,Governor,NA,Democratic,Peter Shumlin,754
Lamoille,Hyde Park,NA,Governor,NA,Democratic,Peter Shumlin,765
Rutland,Ira,NA,Governor,NA,Democratic,Peter Shumlin,82
Orleans,Irasburg,NA,Governor,NA,Democratic,Peter Shumlin,201
Grand Isle,Isle La Motte,NA,Governor,NA,Democratic,Peter Shumlin,133
Windham,Jamaica,NA,Governor,NA,Democratic,Peter Shumlin,271
Orleans,Jay,NA,Governor,NA,Democratic,Peter Shumlin,115
Chittenden,Jericho,NA,Governor,NA,Democratic,Peter Shumlin,"1,742"
Lamoille,Johnson,NA,Governor,NA,Democratic,Peter Shumlin,723
Rutland,Killington,NA,Governor,NA,Democratic,Peter Shumlin,333
Caledonia,Kirby,NA,Governor,NA,Democratic,Peter Shumlin,111
Bennington,Landgrove,NA,Governor,NA,Democratic,Peter Shumlin,76
Addison,Leicester,NA,Governor,NA,Democratic,Peter Shumlin,233
Essex,Lemington,NA,Governor,NA,Democratic,Peter Shumlin,25
Addison,Lincoln,NA,Governor,NA,Democratic,Peter Shumlin,510
Windham,Londonderry,NA,Governor,NA,Democratic,Peter Shumlin,505
Orleans,Lowell,NA,Governor,NA,Democratic,Peter Shumlin,169
Windsor,Ludlow,NA,Governor,NA,Democratic,Peter Shumlin,572
Essex,Lunenburg,NA,Governor,NA,Democratic,Peter Shumlin,240
Caledonia,Lyndon,NA,Governor,NA,Democratic,Peter Shumlin,875
Essex,Maidstone,NA,Governor,NA,Democratic,Peter Shumlin,44
Bennington,Manchester,NA,Governor,NA,Democratic,Peter Shumlin,"1,214"
Windham,Marlboro,NA,Governor,NA,Democratic,Peter Shumlin,446
Washington,Marshfield,NA,Governor,NA,Democratic,Peter Shumlin,468
Rutland,Mendon,NA,Governor,NA,Democratic,Peter Shumlin,274
Addison,Middlebury,NA,Governor,NA,Democratic,Peter Shumlin,"2,287"
Washington,Middlesex,NA,Governor,NA,Democratic,Peter Shumlin,654
Rutland,Middletown Springs,NA,Governor,NA,Democratic,Peter Shumlin,230
Chittenden,Milton,Chittenden 10,Governor,NA,Democratic,Peter Shumlin,"1,861"
Chittenden,Milton,Grand Isle-Chittenden,Governor,NA,Democratic,Peter Shumlin,320
Addison,Monkton,NA,Governor,NA,Democratic,Peter Shumlin,620
Franklin,Montgomery,NA,Governor,NA,Democratic,Peter Shumlin,365
Washington,Montpelier,NA,Governor,NA,Democratic,Peter Shumlin,"3,340"
Washington,Moretown,NA,Governor,NA,Democratic,Peter Shumlin,559
Orleans,Morgan,NA,Governor,NA,Democratic,Peter Shumlin,127
Lamoille,Morristown,NA,Governor,NA,Democratic,Peter Shumlin,"1,355"
Rutland,Mount Holly,NA,Governor,NA,Democratic,Peter Shumlin,396
Rutland,Mount Tabor,NA,Governor,NA,Democratic,Peter Shumlin,48
Addison,New Haven,NA,Governor,NA,Democratic,Peter Shumlin,549
Caledonia,Newark,NA,Governor,NA,Democratic,Peter Shumlin,109
Orange,Newbury,NA,Governor,NA,Democratic,Peter Shumlin,568
Windham,Newfane,NA,Governor,NA,Democratic,Peter Shumlin,704
Orleans,Newport City,NA,Governor,NA,Democratic,Peter Shumlin,768
Orleans,Newport Town,NA,Governor,NA,Democratic,Peter Shumlin,275
Grand Isle,N. Hero,NA,Governor,NA,Democratic,Peter Shumlin,265
Washington,Northfield,NA,Governor,NA,Democratic,Peter Shumlin,"1,101"
Essex,Norton,NA,Governor,NA,Democratic,Peter Shumlin,38
Windsor,Norwich,NA,Governor,NA,Democratic,Peter Shumlin,"1,760"
Orange,Orange,NA,Governor,NA,Democratic,Peter Shumlin,211
Addison,Orwell,NA,Governor,NA,Democratic,Peter Shumlin,261
Addison,Panton,NA,Governor,NA,Democratic,Peter Shumlin,159
Rutland,Pawlet,NA,Governor,NA,Democratic,Peter Shumlin,405
Caledonia,Peacham,NA,Governor,NA,Democratic,Peter Shumlin,301
Bennington,Peru,NA,Governor,NA,Democratic,Peter Shumlin,133
Rutland,Pittsfield,NA,Governor,NA,Democratic,Peter Shumlin,146
Rutland,Pittsford,NA,Governor,NA,Democratic,Peter Shumlin,627
Washington,Plainfield,NA,Governor,NA,Democratic,Peter Shumlin,449
Windsor,Plymouth,NA,Governor,NA,Democratic,Peter Shumlin,172
Windsor,Pomfret,NA,Governor,NA,Democratic,Peter Shumlin,397
Rutland,Poultney,NA,Governor,NA,Democratic,Peter Shumlin,705
Bennington,Pownal,NA,Governor,NA,Democratic,Peter Shumlin,"1,029"
Rutland,Proctor,NA,Governor,NA,Democratic,Peter Shumlin,408
Windham,Putney,NA,Governor,NA,Democratic,Peter Shumlin,"1,033"
Orange,Randolph,NA,Governor,NA,Democratic,Peter Shumlin,"1,210"
Windsor,Reading,NA,Governor,NA,Democratic,Peter Shumlin,241
Bennington,Readsboro,NA,Governor,NA,Democratic,Peter Shumlin,212
Franklin,Richford,NA,Governor,NA,Democratic,Peter Shumlin,381
Chittenden,Richmond,NA,Governor,NA,Democratic,Peter Shumlin,"1,499"
Addison,Ripton,NA,Governor,NA,Democratic,Peter Shumlin,229
Windsor,Rochester,NA,Governor,NA,Democratic,Peter Shumlin,435
Windham,Rockingham,NA,Governor,NA,Democratic,Peter Shumlin,"1,433"
Washington,Roxbury,NA,Governor,NA,Democratic,Peter Shumlin,187
Windsor,Royalton,NA,Governor,NA,Democratic,Peter Shumlin,706
Bennington,Rupert,NA,Governor,NA,Democratic,Peter Shumlin,226
Rutland,Rutland City,Rutland 5-1,Governor,NA,Democratic,Peter Shumlin,"1,036"
Rutland,Rutland City,Rutland 5-2,Governor,NA,Democratic,Peter Shumlin,954
Rutland,Rutland City,Rutland 5-3,Governor,NA,Democratic,Peter Shumlin,643
Rutland,Rutland City,Rutland 5-4,Governor,NA,Democratic,Peter Shumlin,897
Rutland,Rutland Town,NA,Governor,NA,Democratic,Peter Shumlin,994
Caledonia,Ryegate,NA,Governor,NA,Democratic,Peter Shumlin,278
Franklin,Salisbury,NA,Governor,NA,Democratic,Peter Shumlin,289
Franklin,Sandgate,NA,Governor,NA,Democratic,Peter Shumlin,111
Chittenden,Searsburg,NA,Governor,NA,Democratic,Peter Shumlin,23
Caledonia,Shaftsbury,NA,Governor,NA,Democratic,Peter Shumlin,"1,170"
Addison,Sharon,NA,Governor,NA,Democratic,Peter Shumlin,454
Bennington,Sheffield,NA,Governor,NA,Democratic,Peter Shumlin,140
Bennington,Shelburne,Chittenden 5-1,Governor,NA,Democratic,Peter Shumlin,"1,596"
Bennington,Shelburne,Chittenden 5-2,Governor,NA,Democratic,Peter Shumlin,"1,149"
Bennington,Sheldon,NA,Governor,NA,Democratic,Peter Shumlin,330
Windsor,Shoreham,NA,Governor,NA,Democratic,Peter Shumlin,328
Caledonia,Shrewsbury,NA,Governor,NA,Democratic,Peter Shumlin,357
Chittenden,S. Burlington,Chittenden 7-1,Governor,NA,Democratic,Peter Shumlin,"1,476"
Chittenden,S. Burlington,Chittenden 7-2,Governor,NA,Democratic,Peter Shumlin,"1,541"
Chittenden,S. Burlington,Chittenden 7-3,Governor,NA,Democratic,Peter Shumlin,"1,478"
Chittenden,S. Burlington,Chittenden 7-4,Governor,NA,Democratic,Peter Shumlin,"1,311"
Franklin,S. Hero,NA,Governor,NA,Democratic,Peter Shumlin,623
Addison,Springfield,Windsor 3-1,Governor,NA,Democratic,Peter Shumlin,74
Addison,Springfield,Windsor 3-2,Governor,NA,Democratic,Peter Shumlin,"2,093"
Rutland,St. Albans City,NA,Governor,NA,Democratic,Peter Shumlin,"1,238"
Chittenden,St. Albans Town,Franklin 3-1,Governor,NA,Democratic,Peter Shumlin,371
Chittenden,St. Albans Town,Franklin 3-2,Governor,NA,Democratic,Peter Shumlin,809
Grand Isle,St. George,NA,Governor,NA,Democratic,Peter Shumlin,201
Windsor,St. Johnsbury,NA,Governor,NA,Democratic,Peter Shumlin,"1,384"
Bennington,Stamford,NA,Governor,NA,Democratic,Peter Shumlin,250
Caledonia,Stannard,NA,Governor,NA,Democratic,Peter Shumlin,56
Addison,Starksboro,NA,Governor,NA,Democratic,Peter Shumlin,526
Windsor,Stockbridge,NA,Governor,NA,Democratic,Peter Shumlin,220
Lamoille,Stowe,NA,Governor,NA,Democratic,Peter Shumlin,"1,428"
Orange,Strafford,NA,Governor,NA,Democratic,Peter Shumlin,506
Windham,Stratton,NA,Governor,NA,Democratic,Peter Shumlin,52
Rutland,Sudbury,NA,Governor,NA,Democratic,Peter Shumlin,163
Bennington,Sunderland,Bennington 3,Governor,NA,Democratic,Peter Shumlin,73
Bennington,Sunderland,Bennington 4,Governor,NA,Democratic,Peter Shumlin,218
Caledonia,Sutton,NA,Governor,NA,Democratic,Peter Shumlin,176
Franklin,Swanton,NA,Governor,NA,Democratic,Peter Shumlin,978
Orange,Thetford,NA,Governor,NA,Democratic,Peter Shumlin,"1,130"
Rutland,Tinmouth,Rutland 2,Governor,NA,Democratic,Peter Shumlin,35
Rutland,Tinmouth,Rutland-Bennington,Governor,NA,Democratic,Peter Shumlin,111
Orange,Topsham,NA,Governor,NA,Democratic,Peter Shumlin,231
Windham,Townshend,NA,Governor,NA,Democratic,Peter Shumlin,433
Orleans,Troy,Orleans 2,Governor,NA,Democratic,Peter Shumlin,72
Orleans,Troy,Orleans-Lamoille,Governor,NA,Democratic,Peter Shumlin,241
Orange,Tunbridge,NA,Governor,NA,Democratic,Peter Shumlin,430
Chittenden,Underhill,NA,Governor,NA,Democratic,Peter Shumlin,"1,103"
Addison,Vergennes,NA,Governor,NA,Democratic,Peter Shumlin,661
Windham,Vernon,NA,Governor,NA,Democratic,Peter Shumlin,374
Orange,Vershire,NA,Governor,NA,Democratic,Peter Shumlin,210
Essex,Victory,NA,Governor,NA,Democratic,Peter Shumlin,14
Washington,Waitsfield,NA,Governor,NA,Democratic,Peter Shumlin,683
Caledonia,Walden,NA,Governor,NA,Democratic,Peter Shumlin,248
Rutland,Wallingford,NA,Governor,NA,Democratic,Peter Shumlin,582
Addison,Waltham,NA,Governor,NA,Democratic,Peter Shumlin,157
Windham,Wardsboro,NA,Governor,NA,Democratic,Peter Shumlin,238
Washington,Warren,NA,Governor,NA,Democratic,Peter Shumlin,681
Orange,Washington,NA,Governor,NA,Democratic,Peter Shumlin,262
Washington,Waterbury,NA,Governor,NA,Democratic,Peter Shumlin,"1,545"
Caledonia,Waterford,NA,Governor,NA,Democratic,Peter Shumlin,285
Lamoille,Waterville,NA,Governor,NA,Democratic,Peter Shumlin,184
Windsor,Weathersfield,NA,Governor,NA,Democratic,Peter Shumlin,835
Rutland,Wells,NA,Governor,NA,Democratic,Peter Shumlin,277
Orange,W. Fairlee,NA,Governor,NA,Democratic,Peter Shumlin,165
Rutland,W. Haven,NA,Governor,NA,Democratic,Peter Shumlin,65
Rutland,W. Rutland,NA,Governor,NA,Democratic,Peter Shumlin,449
Windsor,W. Windsor,NA,Governor,NA,Democratic,Peter Shumlin,437
Orleans,Westfield,NA,Governor,NA,Democratic,Peter Shumlin,119
Chittenden,Westford,NA,Governor,NA,Democratic,Peter Shumlin,628
Windham,Westminster,Windham 3,Governor,NA,Democratic,Peter Shumlin,56
Windham,Westminster,Windham 4,Governor,NA,Democratic,Peter Shumlin,"1,122"
Orleans,Westmore,NA,Governor,NA,Democratic,Peter Shumlin,75
Windsor,Weston,NA,Governor,NA,Democratic,Peter Shumlin,251
Addison,Weybridge,NA,Governor,NA,Democratic,Peter Shumlin,348
Caledonia,Wheelock,NA,Governor,NA,Democratic,Peter Shumlin,142
Addison,Whiting,NA,Governor,NA,Democratic,Peter Shumlin,105
Windham,Whitingham,Windham 6,Governor,NA,Democratic,Peter Shumlin,327
Windham,Whitingham,Windham-Bennington,Governor,NA,Democratic,Peter Shumlin,10
Orange,Williamstown,NA,Governor,NA,Democratic,Peter Shumlin,672
Chittenden,Williston,NA,Governor,NA,Democratic,Peter Shumlin,"2,862"
Windham,Wilmington,NA,Governor,NA,Democratic,Peter Shumlin,632
Windham,Windham,NA,Governor,NA,Democratic,Peter Shumlin,129
Windsor,Windsor,NA,Governor,NA,Democratic,Peter Shumlin,"1,055"
Bennington,Winhall,NA,Governor,NA,Democratic,Peter Shumlin,249
Chittenden,Winooski,NA,Governor,NA,Democratic,Peter Shumlin,"1,671"
Lamoille,Wolcott,NA,Governor,NA,Democratic,Peter Shumlin,395
Washington,Woodbury,NA,Governor,NA,Democratic,Peter Shumlin,251
Bennington,Woodford,NA,Governor,NA,Democratic,Peter Shumlin,121
Windsor,Woodstock,NA,Governor,NA,Democratic,Peter Shumlin,"1,258"
Washington,Worcester,NA,Governor,NA,Democratic,Peter Shumlin,360
Addison,Addison,NA,Governor,NA,Republican,Randy Brock,393
Orleans,Albany,NA,Governor,NA,Republican,Randy Brock,241
Grand Isle,Alburgh,NA,Governor,NA,Republican,Randy Brock,440
Windsor,Andover,NA,Governor,NA,Republican,Randy Brock,0
Bennington,Arlington,NA,Governor,NA,Republican,Randy Brock,423
Windham,Athens,NA,Governor,NA,Republican,Randy Brock,54
Franklin,Bakersfield,NA,Governor,NA,Republican,Randy Brock,290
Windsor,Baltimore,NA,Governor,NA,Republican,Randy Brock,55
Windsor,Barnard,NA,Governor,NA,Republican,Randy Brock,197
Caledonia,Barnet,NA,Governor,NA,Republican,Randy Brock,430
Washington,Barre City,NA,Governor,NA,Republican,Randy Brock,"1,287"
Washington,Barre Town,NA,Governor,NA,Republican,Randy Brock,"2,094"
Orleans,Barton,NA,Governor,NA,Republican,Randy Brock,522
Lamoille,Belvidere,NA,Governor,NA,Republican,Randy Brock,72
Bennington,Bennington,Bennington 2-1,Governor,NA,Republican,Randy Brock,733
Bennington,Bennington,Bennington 2-2,Governor,NA,Republican,Randy Brock,690
Rutland,Benson,NA,Governor,NA,Republican,Randy Brock,214
Franklin,Berkshire,NA,Governor,NA,Republican,Randy Brock,295
Washington,Berlin,NA,Governor,NA,Republican,Randy Brock,520
Windsor,Bethel,NA,Governor,NA,Republican,Randy Brock,371
Essex,Bloomfield,NA,Governor,NA,Republican,Randy Brock,39
Chittenden,Bolton,NA,Governor,NA,Republican,Randy Brock,201
Orange,Bradford,NA,Governor,NA,Republican,Randy Brock,463
Orange,Braintree,NA,Governor,NA,Republican,Randy Brock,239
Rutland,Brandon,NA,Governor,NA,Republican,Randy Brock,773
Windham,Brattleboro,Windham 2-1,Governor,NA,Republican,Randy Brock,440
Windham,Brattleboro,Windham 2-2,Governor,NA,Republican,Randy Brock,278
Windham,Brattleboro,Windham 2-3,Governor,NA,Republican,Randy Brock,247
Windsor,Bridgewater,NA,Governor,NA,Republican,Randy Brock,174
Addison,Bridport,NA,Governor,NA,Republican,Randy Brock,341
Essex,Brighton,NA,Governor,NA,Republican,Randy Brock,279
Addison,Bristol,NA,Governor,NA,Republican,Randy Brock,661
Orange,Brookfield,NA,Governor,NA,Republican,Randy Brock,269
Windham,Brookline,NA,Governor,NA,Republican,Randy Brock,71
Orleans,Brownington,NA,Governor,NA,Republican,Randy Brock,204
Essex,Brunswick,NA,Governor,NA,Republican,Randy Brock,16
Caledonia,Burke,NA,Governor,NA,Republican,Randy Brock,353
Chittenden,Burlington,Chittenden 6-1,Governor,NA,Republican,Randy Brock,"1,213"
Chittenden,Burlington,Chittenden 6-2,Governor,NA,Republican,Randy Brock,381
Chittenden,Burlington,Chittenden 6-3,Governor,NA,Republican,Randy Brock,324
Chittenden,Burlington,Chittenden 6-4,Governor,NA,Republican,Randy Brock,255
Chittenden,Burlington,Chittenden 6-5,Governor,NA,Republican,Randy Brock,724
Chittenden,Burlington,Chittenden 6-6,Governor,NA,Republican,Randy Brock,136
Chittenden,Burlington,Chittenden 6-7,Governor,NA,Republican,Randy Brock,6
Washington,Cabot,NA,Governor,NA,Republican,Randy Brock,260
Washington,Calais,NA,Governor,NA,Republican,Randy Brock,287
Lamoille,Cambridge,NA,Governor,NA,Republican,Randy Brock,661
Essex,Canaan,NA,Governor,NA,Republican,Randy Brock,170
Rutland,Castleton,NA,Governor,NA,Republican,Randy Brock,862
Windsor,Cavendish,NA,Governor,NA,Republican,Randy Brock,276
Orleans,Charleston,NA,Governor,NA,Republican,Randy Brock,212
Chittenden,Charlotte,NA,Governor,NA,Republican,Randy Brock,780
Orange,Chelsea,NA,Governor,NA,Republican,Randy Brock,315
Windsor,Chester,NA,Governor,NA,Republican,Randy Brock,462
Rutland,Chittenden,NA,Governor,NA,Republican,Randy Brock,337
Rutland,Clarendon,NA,Governor,NA,Republican,Randy Brock,668
Chittenden,Colchester,Chittenden 9-1,Governor,NA,Republican,Randy Brock,"1,269"
Chittenden,Colchester,Chittenden 9-2,Governor,NA,Republican,Randy Brock,"1,759"
Essex,Concord,NA,Governor,NA,Republican,Randy Brock,277
Orange,Corinth,NA,Governor,NA,Republican,Randy Brock,272
Addison,Cornwall,NA,Governor,NA,Republican,Randy Brock,240
Orleans,Coventry,NA,Governor,NA,Republican,Randy Brock,225
Orleans,Craftsbury,NA,Governor,NA,Republican,Randy Brock,278
Rutland,Danby,NA,Governor,NA,Republican,Randy Brock,261
Caledonia,Danville,NA,Governor,NA,Republican,Randy Brock,570
Orleans,Derby,NA,Governor,NA,Republican,Randy Brock,"1,095"
Bennington,Dorset,NA,Governor,NA,Republican,Randy Brock,456
Windham,Dover,NA,Governor,NA,Republican,Randy Brock,262
Windham,Dummerston,NA,Governor,NA,Republican,Randy Brock,245
Washington,Duxbury,NA,Governor,NA,Republican,Randy Brock,284
Essex,E. Haven,NA,Governor,NA,Republican,Randy Brock,59
Washington,E. Montpelier,NA,Governor,NA,Republican,Randy Brock,524
Lamoille,Eden,NA,Governor,NA,Republican,Randy Brock,243
Lamoille,Elmore,NA,Governor,NA,Republican,Randy Brock,178
Franklin,Enosburgh,NA,Governor,NA,Republican,Randy Brock,552
Chittenden,Essex,Chittenden 8-1,Governor,NA,Republican,Randy Brock,"1,880"
Chittenden,Essex,Chittenden 8-2,Governor,NA,Republican,Randy Brock,"2,004"
Chittenden,Essex,Chittenden 8-3,Governor,NA,Republican,Randy Brock,601
Rutland,Fair Haven,NA,Governor,NA,Republican,Randy Brock,539
Franklin,Fairfax,NA,Governor,NA,Republican,Randy Brock,"1,048"
Franklin,Fairfield,NA,Governor,NA,Republican,Randy Brock,424
Orange,Fairlee,NA,Governor,NA,Republican,Randy Brock,168
Washington,Fayston,NA,Governor,NA,Republican,Randy Brock,226
Addison,Ferrisburgh,NA,Governor,NA,Republican,Randy Brock,632
Franklin,Fletcher,NA,Governor,NA,Republican,Randy Brock,269
Franklin,Franklin,NA,Governor,NA,Republican,Randy Brock,342
Franklin,Georgia,NA,Governor,NA,Republican,Randy Brock,"1,223"
Orleans,Glover,NA,Governor,NA,Republican,Randy Brock,260
Addison,Goshen,NA,Governor,NA,Republican,Randy Brock,42
Windham,Grafton,NA,Governor,NA,Republican,Randy Brock,131
Essex,Granby,NA,Governor,NA,Republican,Randy Brock,22
Grand Isle,Grand Isle,NA,Governor,NA,Republican,Randy Brock,513
Addison,Granville,NA,Governor,NA,Republican,Randy Brock,33
Orleans,Greensboro,NA,Governor,NA,Republican,Randy Brock,148
Caledonia,Groton,NA,Governor,NA,Republican,Randy Brock,243
Essex,Guildhall,NA,Governor,NA,Republican,Randy Brock,73
Windham,Guilford,NA,Governor,NA,Republican,Randy Brock,266
Windham,Halifax,NA,Governor,NA,Republican,Randy Brock,123
Addison,Hancock,NA,Governor,NA,Republican,Randy Brock,54
