county,town,precinct,office,district,party,candidate,votes
Addison,Hancock,NA,U.S. Senate,NA,Republican,John Macgovern,2
Caledonia,Hardwick,NA,U.S. Senate,NA,Republican,John Macgovern,12
Windsor,Hartford,Windsor 4-1,U.S. Senate,NA,Republican,John Macgovern,14
Windsor,Hartford,Windsor 4-2,U.S. Senate,NA,Republican,John Macgovern,52
Windsor,Hartland,NA,U.S. Senate,NA,Republican,John Macgovern,46
Franklin,Highgate,NA,U.S. Senate,NA,Republican,John Macgovern,85
Chittenden,Hinesburg,Chittenden 4-1,U.S. Senate,NA,Republican,John Macgovern,0
Chittenden,Hinesburg,Chittenden 4-2,U.S. Senate,NA,Republican,John Macgovern,24
Orleans,Holland,NA,U.S. Senate,NA,Republican,John Macgovern,4
Rutland,Hubbardton,NA,U.S. Senate,NA,Republican,John Macgovern,11
Chittenden,Huntington,NA,U.S. Senate,NA,Republican,John Macgovern,15
Lamoille,Hyde Park,NA,U.S. Senate,NA,Republican,John Macgovern,20
Rutland,Ira,NA,U.S. Senate,NA,Republican,John Macgovern,10
Orleans,Irasburg,NA,U.S. Senate,NA,Republican,John Macgovern,14
Grand Isle,Isle La Motte,NA,U.S. Senate,NA,Republican,John Macgovern,4
Windham,Jamaica,NA,U.S. Senate,NA,Republican,John Macgovern,7
Orleans,Jay,NA,U.S. Senate,NA,Republican,John Macgovern,8
Chittenden,Jericho,NA,U.S. Senate,NA,Republican,John Macgovern,65
Lamoille,Johnson,NA,U.S. Senate,NA,Republican,John Macgovern,16
Rutland,Killington,NA,U.S. Senate,NA,Republican,John Macgovern,10
Caledonia,Kirby,NA,U.S. Senate,NA,Republican,John Macgovern,25
Bennington,Landgrove,NA,U.S. Senate,NA,Republican,John Macgovern,1
Addison,Leicester,NA,U.S. Senate,NA,Republican,John Macgovern,11
Essex,Lemington,NA,U.S. Senate,NA,Republican,John Macgovern,2
Addison,Lincoln,NA,U.S. Senate,NA,Republican,John Macgovern,14
Windham,Londonderry,NA,U.S. Senate,NA,Republican,John Macgovern,9
Orleans,Lowell,NA,U.S. Senate,NA,Republican,John Macgovern,12
Windsor,Ludlow,NA,U.S. Senate,NA,Republican,John Macgovern,29
Essex,Lunenburg,NA,U.S. Senate,NA,Republican,John Macgovern,92
Caledonia,Lyndon,NA,U.S. Senate,NA,Republican,John Macgovern,68
Essex,Maidstone,NA,U.S. Senate,NA,Republican,John Macgovern,10
Bennington,Manchester,NA,U.S. Senate,NA,Republican,John Macgovern,42
Windham,Marlboro,NA,U.S. Senate,NA,Republican,John Macgovern,8
Washington,Marshfield,NA,U.S. Senate,NA,Republican,John Macgovern,10
Rutland,Mendon,NA,U.S. Senate,NA,Republican,John Macgovern,15
Addison,Middlebury,NA,U.S. Senate,NA,Republican,John Macgovern,31
Washington,Middlesex,NA,U.S. Senate,NA,Republican,John Macgovern,8
Rutland,Middletown Springs,NA,U.S. Senate,NA,Republican,John Macgovern,14
Chittenden,Milton,Chittenden 10,U.S. Senate,NA,Republican,John Macgovern,116
Chittenden,Milton,Grand Isle-Chittenden,U.S. Senate,NA,Republican,John Macgovern,20
Addison,Monkton,NA,U.S. Senate,NA,Republican,John Macgovern,11
Franklin,Montgomery,NA,U.S. Senate,NA,Republican,John Macgovern,12
Washington,Montpelier,NA,U.S. Senate,NA,Republican,John Macgovern,31
Washington,Moretown,NA,U.S. Senate,NA,Republican,John Macgovern,12
Orleans,Morgan,NA,U.S. Senate,NA,Republican,John Macgovern,12
Lamoille,Morristown,NA,U.S. Senate,NA,Republican,John Macgovern,40
Rutland,Mount Holly,NA,U.S. Senate,NA,Republican,John Macgovern,27
Rutland,Mount Tabor,NA,U.S. Senate,NA,Republican,John Macgovern,1
Addison,New Haven,NA,U.S. Senate,NA,Republican,John Macgovern,27
Caledonia,Newark,NA,U.S. Senate,NA,Republican,John Macgovern,9
Orange,Newbury,NA,U.S. Senate,NA,Republican,John Macgovern,33
Windham,Newfane,NA,U.S. Senate,NA,Republican,John Macgovern,11
Orleans,Newport City,NA,U.S. Senate,NA,Republican,John Macgovern,34
Orleans,Newport Town,NA,U.S. Senate,NA,Republican,John Macgovern,8
Grand Isle,N. Hero,NA,U.S. Senate,NA,Republican,John Macgovern,15
Washington,Northfield,NA,U.S. Senate,NA,Republican,John Macgovern,19
Essex,Norton,NA,U.S. Senate,NA,Republican,John Macgovern,6
Windsor,Norwich,NA,U.S. Senate,NA,Republican,John Macgovern,29
Orange,Orange,NA,U.S. Senate,NA,Republican,John Macgovern,16
Addison,Orwell,NA,U.S. Senate,NA,Republican,John Macgovern,27
Addison,Panton,NA,U.S. Senate,NA,Republican,John Macgovern,11
Rutland,Pawlet,NA,U.S. Senate,NA,Republican,John Macgovern,15
Caledonia,Peacham,NA,U.S. Senate,NA,Republican,John Macgovern,8
Bennington,Peru,NA,U.S. Senate,NA,Republican,John Macgovern,11
Rutland,Pittsfield,NA,U.S. Senate,NA,Republican,John Macgovern,3
Rutland,Pittsford,NA,U.S. Senate,NA,Republican,John Macgovern,32
Washington,Plainfield,NA,U.S. Senate,NA,Republican,John Macgovern,3
Windsor,Plymouth,NA,U.S. Senate,NA,Republican,John Macgovern,16
Windsor,Pomfret,NA,U.S. Senate,NA,Republican,John Macgovern,13
Rutland,Poultney,NA,U.S. Senate,NA,Republican,John Macgovern,23
Bennington,Pownal,NA,U.S. Senate,NA,Republican,John Macgovern,20
Rutland,Proctor,NA,U.S. Senate,NA,Republican,John Macgovern,9
Windham,Putney,NA,U.S. Senate,NA,Republican,John Macgovern,14
Orange,Randolph,NA,U.S. Senate,NA,Republican,John Macgovern,40
Windsor,Reading,NA,U.S. Senate,NA,Republican,John Macgovern,7
Bennington,Readsboro,NA,U.S. Senate,NA,Republican,John Macgovern,14
Franklin,Richford,NA,U.S. Senate,NA,Republican,John Macgovern,16
Chittenden,Richmond,NA,U.S. Senate,NA,Republican,John Macgovern,34
Addison,Ripton,NA,U.S. Senate,NA,Republican,John Macgovern,6
Windsor,Rochester,NA,U.S. Senate,NA,Republican,John Macgovern,13
Windham,Rockingham,NA,U.S. Senate,NA,Republican,John Macgovern,36
Washington,Roxbury,NA,U.S. Senate,NA,Republican,John Macgovern,3
Windsor,Royalton,NA,U.S. Senate,NA,Republican,John Macgovern,26
Bennington,Rupert,NA,U.S. Senate,NA,Republican,John Macgovern,10
Rutland,Rutland City,Rutland 5-1,U.S. Senate,NA,Republican,John Macgovern,37
Rutland,Rutland City,Rutland 5-2,U.S. Senate,NA,Republican,John Macgovern,37
Rutland,Rutland City,Rutland 5-3,U.S. Senate,NA,Republican,John Macgovern,15
Rutland,Rutland City,Rutland 5-4,U.S. Senate,NA,Republican,John Macgovern,32
Rutland,Rutland Town,NA,U.S. Senate,NA,Republican,John Macgovern,91
Caledonia,Ryegate,NA,U.S. Senate,NA,Republican,John Macgovern,9
Franklin,Salisbury,NA,U.S. Senate,NA,Republican,John Macgovern,5
Franklin,Sandgate,NA,U.S. Senate,NA,Republican,John Macgovern,4
Chittenden,Searsburg,NA,U.S. Senate,NA,Republican,John Macgovern,3
Caledonia,Shaftsbury,NA,U.S. Senate,NA,Republican,John Macgovern,23
Addison,Sharon,NA,U.S. Senate,NA,Republican,John Macgovern,23
Bennington,Sheffield,NA,U.S. Senate,NA,Republican,John Macgovern,5
Bennington,Shelburne,Chittenden 5-1,U.S. Senate,NA,Republican,John Macgovern,68
Bennington,Shelburne,Chittenden 5-2,U.S. Senate,NA,Republican,John Macgovern,52
Bennington,Sheldon,NA,U.S. Senate,NA,Republican,John Macgovern,24
Windsor,Shoreham,NA,U.S. Senate,NA,Republican,John Macgovern,12
Caledonia,Shrewsbury,NA,U.S. Senate,NA,Republican,John Macgovern,19
Chittenden,S. Burlington,Chittenden 7-1,U.S. Senate,NA,Republican,John Macgovern,35
Chittenden,S. Burlington,Chittenden 7-2,U.S. Senate,NA,Republican,John Macgovern,53
Chittenden,S. Burlington,Chittenden 7-3,U.S. Senate,NA,Republican,John Macgovern,32
Chittenden,S. Burlington,Chittenden 7-4,U.S. Senate,NA,Republican,John Macgovern,53
Franklin,S. Hero,NA,U.S. Senate,NA,Republican,John Macgovern,28
Addison,Springfield,Windsor 3-1,U.S. Senate,NA,Republican,John Macgovern,1
Addison,Springfield,Windsor 3-2,U.S. Senate,NA,Republican,John Macgovern,77
Rutland,St. Albans City,NA,U.S. Senate,NA,Republican,John Macgovern,168
Chittenden,St. Albans Town,Franklin 3-1,U.S. Senate,NA,Republican,John Macgovern,83
Chittenden,St. Albans Town,Franklin 3-2,U.S. Senate,NA,Republican,John Macgovern,121
Grand Isle,St. George,NA,U.S. Senate,NA,Republican,John Macgovern,3
Windsor,St. Johnsbury,NA,U.S. Senate,NA,Republican,John Macgovern,50
Bennington,Stamford,NA,U.S. Senate,NA,Republican,John Macgovern,9
Caledonia,Stannard,NA,U.S. Senate,NA,Republican,John Macgovern,1
Addison,Starksboro,NA,U.S. Senate,NA,Republican,John Macgovern,21
Windsor,Stockbridge,NA,U.S. Senate,NA,Republican,John Macgovern,12
Lamoille,Stowe,NA,U.S. Senate,NA,Republican,John Macgovern,26
Orange,Strafford,NA,U.S. Senate,NA,Republican,John Macgovern,11
Windham,Stratton,NA,U.S. Senate,NA,Republican,John Macgovern,4
Rutland,Sudbury,NA,U.S. Senate,NA,Republican,John Macgovern,13
Bennington,Sunderland,Bennington 3,U.S. Senate,NA,Republican,John Macgovern,0
Bennington,Sunderland,Bennington 4,U.S. Senate,NA,Republican,John Macgovern,2
Caledonia,Sutton,NA,U.S. Senate,NA,Republican,John Macgovern,11
Franklin,Swanton,NA,U.S. Senate,NA,Republican,John Macgovern,166
Orange,Thetford,NA,U.S. Senate,NA,Republican,John Macgovern,7
Rutland,Tinmouth,Rutland 2,U.S. Senate,NA,Republican,John Macgovern,2
Rutland,Tinmouth,Rutland-Bennington,U.S. Senate,NA,Republican,John Macgovern,4
Orange,Topsham,NA,U.S. Senate,NA,Republican,John Macgovern,13
Windham,Townshend,NA,U.S. Senate,NA,Republican,John Macgovern,14
Orleans,Troy,Orleans 2,U.S. Senate,NA,Republican,John Macgovern,6
Orleans,Troy,Orleans-Lamoille,U.S. Senate,NA,Republican,John Macgovern,2
Orange,Tunbridge,NA,U.S. Senate,NA,Republican,John Macgovern,17
Chittenden,Underhill,NA,U.S. Senate,NA,Republican,John Macgovern,30
Addison,Vergennes,NA,U.S. Senate,NA,Republican,John Macgovern,21
Windham,Vernon,NA,U.S. Senate,NA,Republican,John Macgovern,44
Orange,Vershire,NA,U.S. Senate,NA,Republican,John Macgovern,3
Essex,Victory,NA,U.S. Senate,NA,Republican,John Macgovern,5
Washington,Waitsfield,NA,U.S. Senate,NA,Republican,John Macgovern,15
Caledonia,Walden,NA,U.S. Senate,NA,Republican,John Macgovern,13
Rutland,Wallingford,NA,U.S. Senate,NA,Republican,John Macgovern,30
Addison,Waltham,NA,U.S. Senate,NA,Republican,John Macgovern,0
Windham,Wardsboro,NA,U.S. Senate,NA,Republican,John Macgovern,9
Washington,Warren,NA,U.S. Senate,NA,Republican,John Macgovern,4
Orange,Washington,NA,U.S. Senate,NA,Republican,John Macgovern,4
Washington,Waterbury,NA,U.S. Senate,NA,Republican,John Macgovern,20
Caledonia,Waterford,NA,U.S. Senate,NA,Republican,John Macgovern,12
Lamoille,Waterville,NA,U.S. Senate,NA,Republican,John Macgovern,6
Windsor,Weathersfield,NA,U.S. Senate,NA,Republican,John Macgovern,38
Rutland,Wells,NA,U.S. Senate,NA,Republican,John Macgovern,12
Orange,W. Fairlee,NA,U.S. Senate,NA,Republican,John Macgovern,2
Rutland,W. Haven,NA,U.S. Senate,NA,Republican,John Macgovern,4
Rutland,W. Rutland,NA,U.S. Senate,NA,Republican,John Macgovern,24
Windsor,W. Windsor,NA,U.S. Senate,NA,Republican,John Macgovern,19
Orleans,Westfield,NA,U.S. Senate,NA,Republican,John Macgovern,9
Chittenden,Westford,NA,U.S. Senate,NA,Republican,John Macgovern,15
Windham,Westminster,Windham 3,U.S. Senate,NA,Republican,John Macgovern,0
Windham,Westminster,Windham 4,U.S. Senate,NA,Republican,John Macgovern,22
Orleans,Westmore,NA,U.S. Senate,NA,Republican,John Macgovern,4
Windsor,Weston,NA,U.S. Senate,NA,Republican,John Macgovern,16
Addison,Weybridge,NA,U.S. Senate,NA,Republican,John Macgovern,7
Caledonia,Wheelock,NA,U.S. Senate,NA,Republican,John Macgovern,11
Addison,Whiting,NA,U.S. Senate,NA,Republican,John Macgovern,10
Windham,Whitingham,Windham 6,U.S. Senate,NA,Republican,John Macgovern,16
Windham,Whitingham,Windham-Bennington,U.S. Senate,NA,Republican,John Macgovern,0
Orange,Williamstown,NA,U.S. Senate,NA,Republican,John Macgovern,29
Chittenden,Williston,NA,U.S. Senate,NA,Republican,John Macgovern,75
Windham,Wilmington,NA,U.S. Senate,NA,Republican,John Macgovern,24
Windham,Windham,NA,U.S. Senate,NA,Republican,John Macgovern,5
Windsor,Windsor,NA,U.S. Senate,NA,Republican,John Macgovern,40
Bennington,Winhall,NA,U.S. Senate,NA,Republican,John Macgovern,11
Chittenden,Winooski,NA,U.S. Senate,NA,Republican,John Macgovern,33
Lamoille,Wolcott,NA,U.S. Senate,NA,Republican,John Macgovern,8
Washington,Woodbury,NA,U.S. Senate,NA,Republican,John Macgovern,14
Bennington,Woodford,NA,U.S. Senate,NA,Republican,John Macgovern,1
Windsor,Woodstock,NA,U.S. Senate,NA,Republican,John Macgovern,62
Washington,Worcester,NA,U.S. Senate,NA,Republican,John Macgovern,6
Addison,Addison,NA,U.S. Senate,NA,Republican,H. Brooke Paige,8
Orleans,Albany,NA,U.S. Senate,NA,Republican,H. Brooke Paige,7
Grand Isle,Alburgh,NA,U.S. Senate,NA,Republican,H. Brooke Paige,18
Windsor,Andover,NA,U.S. Senate,NA,Republican,H. Brooke Paige,0
Bennington,Arlington,NA,U.S. Senate,NA,Republican,H. Brooke Paige,9
Windham,Athens,NA,U.S. Senate,NA,Republican,H. Brooke Paige,1
Franklin,Bakersfield,NA,U.S. Senate,NA,Republican,H. Brooke Paige,5
Windsor,Baltimore,NA,U.S. Senate,NA,Republican,H. Brooke Paige,1
Windsor,Barnard,NA,U.S. Senate,NA,Republican,H. Brooke Paige,3
Caledonia,Barnet,NA,U.S. Senate,NA,Republican,H. Brooke Paige,7
Washington,Barre City,NA,U.S. Senate,NA,Republican,H. Brooke Paige,67
Washington,Barre Town,NA,U.S. Senate,NA,Republican,H. Brooke Paige,116
Orleans,Barton,NA,U.S. Senate,NA,Republican,H. Brooke Paige,7
Lamoille,Belvidere,NA,U.S. Senate,NA,Republican,H. Brooke Paige,4
Bennington,Bennington,Bennington 2-1,U.S. Senate,NA,Republican,H. Brooke Paige,5
Bennington,Bennington,Bennington 2-2,U.S. Senate,NA,Republican,H. Brooke Paige,8
Rutland,Benson,NA,U.S. Senate,NA,Republican,H. Brooke Paige,4
Franklin,Berkshire,NA,U.S. Senate,NA,Republican,H. Brooke Paige,7
Washington,Berlin,NA,U.S. Senate,NA,Republican,H. Brooke Paige,29
Windsor,Bethel,NA,U.S. Senate,NA,Republican,H. Brooke Paige,1
Essex,Bloomfield,NA,U.S. Senate,NA,Republican,H. Brooke Paige,0
Chittenden,Bolton,NA,U.S. Senate,NA,Republican,H. Brooke Paige,5
Orange,Bradford,NA,U.S. Senate,NA,Republican,H. Brooke Paige,6
Orange,Braintree,NA,U.S. Senate,NA,Republican,H. Brooke Paige,2
Rutland,Brandon,NA,U.S. Senate,NA,Republican,H. Brooke Paige,17
Windham,Brattleboro,Windham 2-1,U.S. Senate,NA,Republican,H. Brooke Paige,4
Windham,Brattleboro,Windham 2-2,U.S. Senate,NA,Republican,H. Brooke Paige,1
Windham,Brattleboro,Windham 2-3,U.S. Senate,NA,Republican,H. Brooke Paige,1
Windsor,Bridgewater,NA,U.S. Senate,NA,Republican,H. Brooke Paige,0
Addison,Bridport,NA,U.S. Senate,NA,Republican,H. Brooke Paige,8
Essex,Brighton,NA,U.S. Senate,NA,Republican,H. Brooke Paige,8
Addison,Bristol,NA,U.S. Senate,NA,Republican,H. Brooke Paige,5
Orange,Brookfield,NA,U.S. Senate,NA,Republican,H. Brooke Paige,1
Windham,Brookline,NA,U.S. Senate,NA,Republican,H. Brooke Paige,1
Orleans,Brownington,NA,U.S. Senate,NA,Republican,H. Brooke Paige,4
Essex,Brunswick,NA,U.S. Senate,NA,Republican,H. Brooke Paige,3
Caledonia,Burke,NA,U.S. Senate,NA,Republican,H. Brooke Paige,6
Chittenden,Burlington,Chittenden 6-1,U.S. Senate,NA,Republican,H. Brooke Paige,25
Chittenden,Burlington,Chittenden 6-2,U.S. Senate,NA,Republican,H. Brooke Paige,7
Chittenden,Burlington,Chittenden 6-3,U.S. Senate,NA,Republican,H. Brooke Paige,7
Chittenden,Burlington,Chittenden 6-4,U.S. Senate,NA,Republican,H. Brooke Paige,6
Chittenden,Burlington,Chittenden 6-5,U.S. Senate,NA,Republican,H. Brooke Paige,4
Chittenden,Burlington,Chittenden 6-6,U.S. Senate,NA,Republican,H. Brooke Paige,1
Chittenden,Burlington,Chittenden 6-7,U.S. Senate,NA,Republican,H. Brooke Paige,0
Washington,Cabot,NA,U.S. Senate,NA,Republican,H. Brooke Paige,5
Washington,Calais,NA,U.S. Senate,NA,Republican,H. Brooke Paige,7
Lamoille,Cambridge,NA,U.S. Senate,NA,Republican,H. Brooke Paige,13
Essex,Canaan,NA,U.S. Senate,NA,Republican,H. Brooke Paige,2
Rutland,Castleton,NA,U.S. Senate,NA,Republican,H. Brooke Paige,6
Windsor,Cavendish,NA,U.S. Senate,NA,Republican,H. Brooke Paige,7
Orleans,Charleston,NA,U.S. Senate,NA,Republican,H. Brooke Paige,7
Chittenden,Charlotte,NA,U.S. Senate,NA,Republican,H. Brooke Paige,4
Orange,Chelsea,NA,U.S. Senate,NA,Republican,H. Brooke Paige,17
Windsor,Chester,NA,U.S. Senate,NA,Republican,H. Brooke Paige,5
Rutland,Chittenden,NA,U.S. Senate,NA,Republican,H. Brooke Paige,1
Rutland,Clarendon,NA,U.S. Senate,NA,Republican,H. Brooke Paige,4
Chittenden,Colchester,Chittenden 9-1,U.S. Senate,NA,Republican,H. Brooke Paige,14
Chittenden,Colchester,Chittenden 9-2,U.S. Senate,NA,Republican,H. Brooke Paige,23
Essex,Concord,NA,U.S. Senate,NA,Republican,H. Brooke Paige,17
Orange,Corinth,NA,U.S. Senate,NA,Republican,H. Brooke Paige,8
Addison,Cornwall,NA,U.S. Senate,NA,Republican,H. Brooke Paige,3
Orleans,Coventry,NA,U.S. Senate,NA,Republican,H. Brooke Paige,5
Orleans,Craftsbury,NA,U.S. Senate,NA,Republican,H. Brooke Paige,4
Rutland,Danby,NA,U.S. Senate,NA,Republican,H. Brooke Paige,22
Caledonia,Danville,NA,U.S. Senate,NA,Republican,H. Brooke Paige,12
Orleans,Derby,NA,U.S. Senate,NA,Republican,H. Brooke Paige,15
Bennington,Dorset,NA,U.S. Senate,NA,Republican,H. Brooke Paige,9
Windham,Dover,NA,U.S. Senate,NA,Republican,H. Brooke Paige,8
Windham,Dummerston,NA,U.S. Senate,NA,Republican,H. Brooke Paige,2
Washington,Duxbury,NA,U.S. Senate,NA,Republican,H. Brooke Paige,8
Essex,E. Haven,NA,U.S. Senate,NA,Republican,H. Brooke Paige,2
Washington,E. Montpelier,NA,U.S. Senate,NA,Republican,H. Brooke Paige,25
Lamoille,Eden,NA,U.S. Senate,NA,Republican,H. Brooke Paige,1
Lamoille,Elmore,NA,U.S. Senate,NA,Republican,H. Brooke Paige,2
Franklin,Enosburgh,NA,U.S. Senate,NA,Republican,H. Brooke Paige,6
Chittenden,Essex,Chittenden 8-1,U.S. Senate,NA,Republican,H. Brooke Paige,16
Chittenden,Essex,Chittenden 8-2,U.S. Senate,NA,Republican,H. Brooke Paige,14
Chittenden,Essex,Chittenden 8-3,U.S. Senate,NA,Republican,H. Brooke Paige,5
Rutland,Fair Haven,NA,U.S. Senate,NA,Republican,H. Brooke Paige,9
Franklin,Fairfax,NA,U.S. Senate,NA,Republican,H. Brooke Paige,17
Franklin,Fairfield,NA,U.S. Senate,NA,Republican,H. Brooke Paige,5
