county,town,precinct,office,district,party,candidate,votes
Essex,Lunenburg,NA,Governor,NA,Republican,Randy Brock,146
Caledonia,Lyndon,NA,Governor,NA,Republican,Randy Brock,86
Essex,Maidstone,NA,Governor,NA,Republican,Randy Brock,16
Bennington,Manchester,NA,Governor,NA,Republican,Randy Brock,54
Windham,Marlboro,NA,Governor,NA,Republican,Randy Brock,9
Washington,Marshfield,NA,Governor,NA,Republican,Randy Brock,16
Rutland,Mendon,NA,Governor,NA,Republican,Randy Brock,18
Addison,Middlebury,NA,Governor,NA,Republican,Randy Brock,46
Washington,Middlesex,NA,Governor,NA,Republican,Randy Brock,23
Rutland,Middletown Springs,NA,Governor,NA,Republican,Randy Brock,18
Chittenden,Milton,Chittenden 10,Governor,NA,Republican,Randy Brock,161
Chittenden,Milton,Grand Isle-Chittenden,Governor,NA,Republican,Randy Brock,27
Addison,Monkton,NA,Governor,NA,Republican,Randy Brock,15
Franklin,Montgomery,NA,Governor,NA,Republican,Randy Brock,17
Washington,Montpelier,NA,Governor,NA,Republican,Randy Brock,65
Washington,Moretown,NA,Governor,NA,Republican,Randy Brock,28
Orleans,Morgan,NA,Governor,NA,Republican,Randy Brock,22
Lamoille,Morristown,NA,Governor,NA,Republican,Randy Brock,68
Rutland,Mount Holly,NA,Governor,NA,Republican,Randy Brock,29
Rutland,Mount Tabor,NA,Governor,NA,Republican,Randy Brock,1
Addison,New Haven,NA,Governor,NA,Republican,Randy Brock,33
Caledonia,Newark,NA,Governor,NA,Republican,Randy Brock,14
Orange,Newbury,NA,Governor,NA,Republican,Randy Brock,45
Windham,Newfane,NA,Governor,NA,Republican,Randy Brock,19
Orleans,Newport City,NA,Governor,NA,Republican,Randy Brock,65
Orleans,Newport Town,NA,Governor,NA,Republican,Randy Brock,10
Grand Isle,N. Hero,NA,Governor,NA,Republican,Randy Brock,22
Washington,Northfield,NA,Governor,NA,Republican,Randy Brock,53
Essex,Norton,NA,Governor,NA,Republican,Randy Brock,11
Windsor,Norwich,NA,Governor,NA,Republican,Randy Brock,31
Orange,Orange,NA,Governor,NA,Republican,Randy Brock,27
Addison,Orwell,NA,Governor,NA,Republican,Randy Brock,36
Addison,Panton,NA,Governor,NA,Republican,Randy Brock,14
Rutland,Pawlet,NA,Governor,NA,Republican,Randy Brock,22
Caledonia,Peacham,NA,Governor,NA,Republican,Randy Brock,17
Bennington,Peru,NA,Governor,NA,Republican,Randy Brock,15
Rutland,Pittsfield,NA,Governor,NA,Republican,Randy Brock,4
Rutland,Pittsford,NA,Governor,NA,Republican,Randy Brock,45
Washington,Plainfield,NA,Governor,NA,Republican,Randy Brock,9
Windsor,Plymouth,NA,Governor,NA,Republican,Randy Brock,18
Windsor,Pomfret,NA,Governor,NA,Republican,Randy Brock,14
Rutland,Poultney,NA,Governor,NA,Republican,Randy Brock,40
Bennington,Pownal,NA,Governor,NA,Republican,Randy Brock,24
Rutland,Proctor,NA,Governor,NA,Republican,Randy Brock,12
Windham,Putney,NA,Governor,NA,Republican,Randy Brock,18
Orange,Randolph,NA,Governor,NA,Republican,Randy Brock,56
Windsor,Reading,NA,Governor,NA,Republican,Randy Brock,10
Bennington,Readsboro,NA,Governor,NA,Republican,Randy Brock,15
Franklin,Richford,NA,Governor,NA,Republican,Randy Brock,34
Chittenden,Richmond,NA,Governor,NA,Republican,Randy Brock,55
Addison,Ripton,NA,Governor,NA,Republican,Randy Brock,9
Windsor,Rochester,NA,Governor,NA,Republican,Randy Brock,17
Windham,Rockingham,NA,Governor,NA,Republican,Randy Brock,51
Washington,Roxbury,NA,Governor,NA,Republican,Randy Brock,10
Windsor,Royalton,NA,Governor,NA,Republican,Randy Brock,34
Bennington,Rupert,NA,Governor,NA,Republican,Randy Brock,10
Rutland,Rutland City,Rutland 5-1,Governor,NA,Republican,Randy Brock,49
Rutland,Rutland City,Rutland 5-2,Governor,NA,Republican,Randy Brock,57
Rutland,Rutland City,Rutland 5-3,Governor,NA,Republican,Randy Brock,22
Rutland,Rutland City,Rutland 5-4,Governor,NA,Republican,Randy Brock,45
Rutland,Rutland Town,NA,Governor,NA,Republican,Randy Brock,123
Caledonia,Ryegate,NA,Governor,NA,Republican,Randy Brock,17
Franklin,Salisbury,NA,Governor,NA,Republican,Randy Brock,11
Franklin,Sandgate,NA,Governor,NA,Republican,Randy Brock,5
Chittenden,Searsburg,NA,Governor,NA,Republican,Randy Brock,1
Caledonia,Shaftsbury,NA,Governor,NA,Republican,Randy Brock,30
Addison,Sharon,NA,Governor,NA,Republican,Randy Brock,24
Bennington,Sheffield,NA,Governor,NA,Republican,Randy Brock,12
Bennington,Shelburne,Chittenden 5-1,Governor,NA,Republican,Randy Brock,89
Bennington,Shelburne,Chittenden 5-2,Governor,NA,Republican,Randy Brock,66
Bennington,Sheldon,NA,Governor,NA,Republican,Randy Brock,43
Windsor,Shoreham,NA,Governor,NA,Republican,Randy Brock,15
Caledonia,Shrewsbury,NA,Governor,NA,Republican,Randy Brock,23
Chittenden,S. Burlington,Chittenden 7-1,Governor,NA,Republican,Randy Brock,43
Chittenden,S. Burlington,Chittenden 7-2,Governor,NA,Republican,Randy Brock,73
Chittenden,S. Burlington,Chittenden 7-3,Governor,NA,Republican,Randy Brock,47
Chittenden,S. Burlington,Chittenden 7-4,Governor,NA,Republican,Randy Brock,72
Franklin,S. Hero,NA,Governor,NA,Republican,Randy Brock,36
Addison,Springfield,Windsor 3-1,Governor,NA,Republican,Randy Brock,2
Addison,Springfield,Windsor 3-2,Governor,NA,Republican,Randy Brock,80
Rutland,St. Albans City,NA,Governor,NA,Republican,Randy Brock,263
Chittenden,St. Albans Town,Franklin 3-1,Governor,NA,Republican,Randy Brock,105
Chittenden,St. Albans Town,Franklin 3-2,Governor,NA,Republican,Randy Brock,191
Grand Isle,St. George,NA,Governor,NA,Republican,Randy Brock,6
Windsor,St. Johnsbury,NA,Governor,NA,Republican,Randy Brock,77
Bennington,Stamford,NA,Governor,NA,Republican,Randy Brock,11
Caledonia,Stannard,NA,Governor,NA,Republican,Randy Brock,2
Addison,Starksboro,NA,Governor,NA,Republican,Randy Brock,31
Windsor,Stockbridge,NA,Governor,NA,Republican,Randy Brock,13
Lamoille,Stowe,NA,Governor,NA,Republican,Randy Brock,37
Orange,Strafford,NA,Governor,NA,Republican,Randy Brock,15
Windham,Stratton,NA,Governor,NA,Republican,Randy Brock,4
Rutland,Sudbury,NA,Governor,NA,Republican,Randy Brock,16
Bennington,Sunderland,Bennington 3,Governor,NA,Republican,Randy Brock,0
Bennington,Sunderland,Bennington 4,Governor,NA,Republican,Randy Brock,6
Caledonia,Sutton,NA,Governor,NA,Republican,Randy Brock,17
Franklin,Swanton,NA,Governor,NA,Republican,Randy Brock,231
Orange,Thetford,NA,Governor,NA,Republican,Randy Brock,14
Rutland,Tinmouth,Rutland 2,Governor,NA,Republican,Randy Brock,2
Rutland,Tinmouth,Rutland-Bennington,Governor,NA,Republican,Randy Brock,7
Orange,Topsham,NA,Governor,NA,Republican,Randy Brock,28
Windham,Townshend,NA,Governor,NA,Republican,Randy Brock,21
Orleans,Troy,Orleans 2,Governor,NA,Republican,Randy Brock,8
Orleans,Troy,Orleans-Lamoille,Governor,NA,Republican,Randy Brock,8
Orange,Tunbridge,NA,Governor,NA,Republican,Randy Brock,28
Chittenden,Underhill,NA,Governor,NA,Republican,Randy Brock,45
Addison,Vergennes,NA,Governor,NA,Republican,Randy Brock,22
Windham,Vernon,NA,Governor,NA,Republican,Randy Brock,57
Orange,Vershire,NA,Governor,NA,Republican,Randy Brock,9
Essex,Victory,NA,Governor,NA,Republican,Randy Brock,8
Washington,Waitsfield,NA,Governor,NA,Republican,Randy Brock,24
Caledonia,Walden,NA,Governor,NA,Republican,Randy Brock,19
Rutland,Wallingford,NA,Governor,NA,Republican,Randy Brock,32
Addison,Waltham,NA,Governor,NA,Republican,Randy Brock,0
Windham,Wardsboro,NA,Governor,NA,Republican,Randy Brock,10
Washington,Warren,NA,Governor,NA,Republican,Randy Brock,13
Orange,Washington,NA,Governor,NA,Republican,Randy Brock,22
Washington,Waterbury,NA,Governor,NA,Republican,Randy Brock,48
Caledonia,Waterford,NA,Governor,NA,Republican,Randy Brock,18
Lamoille,Waterville,NA,Governor,NA,Republican,Randy Brock,8
Windsor,Weathersfield,NA,Governor,NA,Republican,Randy Brock,41
Rutland,Wells,NA,Governor,NA,Republican,Randy Brock,12
Orange,W. Fairlee,NA,Governor,NA,Republican,Randy Brock,5
Rutland,W. Haven,NA,Governor,NA,Republican,Randy Brock,6
Rutland,W. Rutland,NA,Governor,NA,Republican,Randy Brock,29
Windsor,W. Windsor,NA,Governor,NA,Republican,Randy Brock,17
Orleans,Westfield,NA,Governor,NA,Republican,Randy Brock,12
Chittenden,Westford,NA,Governor,NA,Republican,Randy Brock,18
Windham,Westminster,Windham 3,Governor,NA,Republican,Randy Brock,1
Windham,Westminster,Windham 4,Governor,NA,Republican,Randy Brock,31
Orleans,Westmore,NA,Governor,NA,Republican,Randy Brock,5
Windsor,Weston,NA,Governor,NA,Republican,Randy Brock,16
Addison,Weybridge,NA,Governor,NA,Republican,Randy Brock,7
Caledonia,Wheelock,NA,Governor,NA,Republican,Randy Brock,13
Addison,Whiting,NA,Governor,NA,Republican,Randy Brock,15
Windham,Whitingham,Windham 6,Governor,NA,Republican,Randy Brock,18
Windham,Whitingham,Windham-Bennington,Governor,NA,Republican,Randy Brock,2
Orange,Williamstown,NA,Governor,NA,Republican,Randy Brock,63
Chittenden,Williston,NA,Governor,NA,Republican,Randy Brock,100
Windham,Wilmington,NA,Governor,NA,Republican,Randy Brock,25
Windham,Windham,NA,Governor,NA,Republican,Randy Brock,5
Windsor,Windsor,NA,Governor,NA,Republican,Randy Brock,37
Bennington,Winhall,NA,Governor,NA,Republican,Randy Brock,15
Chittenden,Winooski,NA,Governor,NA,Republican,Randy Brock,38
Lamoille,Wolcott,NA,Governor,NA,Republican,Randy Brock,17
Washington,Woodbury,NA,Governor,NA,Republican,Randy Brock,22
Bennington,Woodford,NA,Governor,NA,Republican,Randy Brock,1
Windsor,Woodstock,NA,Governor,NA,Republican,Randy Brock,60
Washington,Worcester,NA,Governor,NA,Republican,Randy Brock,7
Addison,Addison,NA,Governor,NA,Republican,Write-Ins,0
Orleans,Albany,NA,Governor,NA,Republican,Write-Ins,1
Grand Isle,Alburgh,NA,Governor,NA,Republican,Write-Ins,0
Windsor,Andover,NA,Governor,NA,Republican,Write-Ins,0
Bennington,Arlington,NA,Governor,NA,Republican,Write-Ins,0
Windham,Athens,NA,Governor,NA,Republican,Write-Ins,0
Franklin,Bakersfield,NA,Governor,NA,Republican,Write-Ins,0
Windsor,Baltimore,NA,Governor,NA,Republican,Write-Ins,0
Windsor,Barnard,NA,Governor,NA,Republican,Write-Ins,0
Caledonia,Barnet,NA,Governor,NA,Republican,Write-Ins,3
Washington,Barre City,NA,Governor,NA,Republican,Write-Ins,3
Washington,Barre Town,NA,Governor,NA,Republican,Write-Ins,1
Orleans,Barton,NA,Governor,NA,Republican,Write-Ins,2
Lamoille,Belvidere,NA,Governor,NA,Republican,Write-Ins,0
Bennington,Bennington,Bennington 2-1,Governor,NA,Republican,Write-Ins,0
Bennington,Bennington,Bennington 2-2,Governor,NA,Republican,Write-Ins,0
Rutland,Benson,NA,Governor,NA,Republican,Write-Ins,0
Franklin,Berkshire,NA,Governor,NA,Republican,Write-Ins,3
Washington,Berlin,NA,Governor,NA,Republican,Write-Ins,2
Windsor,Bethel,NA,Governor,NA,Republican,Write-Ins,1
Essex,Bloomfield,NA,Governor,NA,Republican,Write-Ins,0
Chittenden,Bolton,NA,Governor,NA,Republican,Write-Ins,0
Orange,Bradford,NA,Governor,NA,Republican,Write-Ins,1
Orange,Braintree,NA,Governor,NA,Republican,Write-Ins,0
Rutland,Brandon,NA,Governor,NA,Republican,Write-Ins,1
Windham,Brattleboro,Windham 2-1,Governor,NA,Republican,Write-Ins,0
Windham,Brattleboro,Windham 2-2,Governor,NA,Republican,Write-Ins,1
Windham,Brattleboro,Windham 2-3,Governor,NA,Republican,Write-Ins,1
Windsor,Bridgewater,NA,Governor,NA,Republican,Write-Ins,0
Addison,Bridport,NA,Governor,NA,Republican,Write-Ins,0
Essex,Brighton,NA,Governor,NA,Republican,Write-Ins,1
Addison,Bristol,NA,Governor,NA,Republican,Write-Ins,0
Orange,Brookfield,NA,Governor,NA,Republican,Write-Ins,0
Windham,Brookline,NA,Governor,NA,Republican,Write-Ins,0
Orleans,Brownington,NA,Governor,NA,Republican,Write-Ins,3
Essex,Brunswick,NA,Governor,NA,Republican,Write-Ins,2
Caledonia,Burke,NA,Governor,NA,Republican,Write-Ins,0
Chittenden,Burlington,Chittenden 6-1,Governor,NA,Republican,Write-Ins,1
Chittenden,Burlington,Chittenden 6-2,Governor,NA,Republican,Write-Ins,1
Chittenden,Burlington,Chittenden 6-3,Governor,NA,Republican,Write-Ins,2
Chittenden,Burlington,Chittenden 6-4,Governor,NA,Republican,Write-Ins,0
Chittenden,Burlington,Chittenden 6-5,Governor,NA,Republican,Write-Ins,0
Chittenden,Burlington,Chittenden 6-6,Governor,NA,Republican,Write-Ins,0
Chittenden,Burlington,Chittenden 6-7,Governor,NA,Republican,Write-Ins,0
Washington,Cabot,NA,Governor,NA,Republican,Write-Ins,0
Washington,Calais,NA,Governor,NA,Republican,Write-Ins,0
Lamoille,Cambridge,NA,Governor,NA,Republican,Write-Ins,1
Essex,Canaan,NA,Governor,NA,Republican,Write-Ins,1
Rutland,Castleton,NA,Governor,NA,Republican,Write-Ins,1
Windsor,Cavendish,NA,Governor,NA,Republican,Write-Ins,0
Orleans,Charleston,NA,Governor,NA,Republican,Write-Ins,0
Chittenden,Charlotte,NA,Governor,NA,Republican,Write-Ins,1
Orange,Chelsea,NA,Governor,NA,Republican,Write-Ins,2
Windsor,Chester,NA,Governor,NA,Republican,Write-Ins,1
Rutland,Chittenden,NA,Governor,NA,Republican,Write-Ins,0
Rutland,Clarendon,NA,Governor,NA,Republican,Write-Ins,0
Chittenden,Colchester,Chittenden 9-1,Governor,NA,Republican,Write-Ins,1
Chittenden,Colchester,Chittenden 9-2,Governor,NA,Republican,Write-Ins,0
Essex,Concord,NA,Governor,NA,Republican,Write-Ins,5
Orange,Corinth,NA,Governor,NA,Republican,Write-Ins,0
Addison,Cornwall,NA,Governor,NA,Republican,Write-Ins,0
Orleans,Coventry,NA,Governor,NA,Republican,Write-Ins,4
Orleans,Craftsbury,NA,Governor,NA,Republican,Write-Ins,0
Rutland,Danby,NA,Governor,NA,Republican,Write-Ins,1
Caledonia,Danville,NA,Governor,NA,Republican,Write-Ins,0
Orleans,Derby,NA,Governor,NA,Republican,Write-Ins,3
Bennington,Dorset,NA,Governor,NA,Republican,Write-Ins,0
Windham,Dover,NA,Governor,NA,Republican,Write-Ins,51
Windham,Dummerston,NA,Governor,NA,Republican,Write-Ins,0
Washington,Duxbury,NA,Governor,NA,Republican,Write-Ins,0
Essex,E. Haven,NA,Governor,NA,Republican,Write-Ins,0
Washington,E. Montpelier,NA,Governor,NA,Republican,Write-Ins,1
Lamoille,Eden,NA,Governor,NA,Republican,Write-Ins,0
Lamoille,Elmore,NA,Governor,NA,Republican,Write-Ins,0
Franklin,Enosburgh,NA,Governor,NA,Republican,Write-Ins,2
Chittenden,Essex,Chittenden 8-1,Governor,NA,Republican,Write-Ins,0
Chittenden,Essex,Chittenden 8-2,Governor,NA,Republican,Write-Ins,2
Chittenden,Essex,Chittenden 8-3,Governor,NA,Republican,Write-Ins,0
Rutland,Fair Haven,NA,Governor,NA,Republican,Write-Ins,0
Franklin,Fairfax,NA,Governor,NA,Republican,Write-Ins,0
Franklin,Fairfield,NA,Governor,NA,Republican,Write-Ins,4
Orange,Fairlee,NA,Governor,NA,Republican,Write-Ins,1
Washington,Fayston,NA,Governor,NA,Republican,Write-Ins,0
Addison,Ferrisburgh,NA,Governor,NA,Republican,Write-Ins,0
Franklin,Fletcher,NA,Governor,NA,Republican,Write-Ins,0
Franklin,Franklin,NA,Governor,NA,Republican,Write-Ins,5
Franklin,Georgia,NA,Governor,NA,Republican,Write-Ins,2
Orleans,Glover,NA,Governor,NA,Republican,Write-Ins,0
Addison,Goshen,NA,Governor,NA,Republican,Write-Ins,0
Windham,Grafton,NA,Governor,NA,Republican,Write-Ins,0
Essex,Granby,NA,Governor,NA,Republican,Write-Ins,1
Grand Isle,Grand Isle,NA,Governor,NA,Republican,Write-Ins,1
Addison,Granville,NA,Governor,NA,Republican,Write-Ins,0
Orleans,Greensboro,NA,Governor,NA,Republican,Write-Ins,0
Caledonia,Groton,NA,Governor,NA,Republican,Write-Ins,0
Essex,Guildhall,NA,Governor,NA,Republican,Write-Ins,1
Windham,Guilford,NA,Governor,NA,Republican,Write-Ins,1
Windham,Halifax,NA,Governor,NA,Republican,Write-Ins,0
Addison,Hancock,NA,Governor,NA,Republican,Write-Ins,0
Caledonia,Hardwick,NA,Governor,NA,Republican,Write-Ins,1
Windsor,Hartford,Windsor 4-1,Governor,NA,Republican,Write-Ins,0
Windsor,Hartford,Windsor 4-2,Governor,NA,Republican,Write-Ins,3
Windsor,Hartland,NA,Governor,NA,Republican,Write-Ins,2
Franklin,Highgate,NA,Governor,NA,Republican,Write-Ins,3
Chittenden,Hinesburg,Chittenden 4-1,Governor,NA,Republican,Write-Ins,0
Chittenden,Hinesburg,Chittenden 4-2,Governor,NA,Republican,Write-Ins,0
Orleans,Holland,NA,Governor,NA,Republican,Write-Ins,1
Rutland,Hubbardton,NA,Governor,NA,Republican,Write-Ins,0
Chittenden,Huntington,NA,Governor,NA,Republican,Write-Ins,0
Lamoille,Hyde Park,NA,Governor,NA,Republican,Write-Ins,1
Rutland,Ira,NA,Governor,NA,Republican,Write-Ins,0
Orleans,Irasburg,NA,Governor,NA,Republican,Write-Ins,0
Grand Isle,Isle La Motte,NA,Governor,NA,Republican,Write-Ins,1
Windham,Jamaica,NA,Governor,NA,Republican,Write-Ins,0
Orleans,Jay,NA,Governor,NA,Republican,Write-Ins,0
Chittenden,Jericho,NA,Governor,NA,Republican,Write-Ins,1
Lamoille,Johnson,NA,Governor,NA,Republican,Write-Ins,1
Rutland,Killington,NA,Governor,NA,Republican,Write-Ins,0
Caledonia,Kirby,NA,Governor,NA,Republican,Write-Ins,0
Bennington,Landgrove,NA,Governor,NA,Republican,Write-Ins,0
Addison,Leicester,NA,Governor,NA,Republican,Write-Ins,0
Essex,Lemington,NA,Governor,NA,Republican,Write-Ins,0
Addison,Lincoln,NA,Governor,NA,Republican,Write-Ins,0
Windham,Londonderry,NA,Governor,NA,Republican,Write-Ins,0
Orleans,Lowell,NA,Governor,NA,Republican,Write-Ins,4
Windsor,Ludlow,NA,Governor,NA,Republican,Write-Ins,0
Essex,Lunenburg,NA,Governor,NA,Republican,Write-Ins,5
Caledonia,Lyndon,NA,Governor,NA,Republican,Write-Ins,5
Essex,Maidstone,NA,Governor,NA,Republican,Write-Ins,1
Bennington,Manchester,NA,Governor,NA,Republican,Write-Ins,0
