county,town,precinct,office,district,party,candidate,votes
Essex,Concord,NA,Secretary of State,NA,Republican,Cheryl Moomey,187
Orange,Corinth,NA,Secretary of State,NA,Republican,Cheryl Moomey,161
Addison,Cornwall,NA,Secretary of State,NA,Republican,Cheryl Moomey,126
Orleans,Coventry,NA,Secretary of State,NA,Republican,Cheryl Moomey,90
Orleans,Craftsbury,NA,Secretary of State,NA,Republican,Cheryl Moomey,110
Rutland,Danby,NA,Secretary of State,NA,Republican,Cheryl Moomey,228
Caledonia,Danville,NA,Secretary of State,NA,Republican,Cheryl Moomey,369
Orleans,Derby,NA,Secretary of State,NA,Republican,Cheryl Moomey,493
Bennington,Dorset,NA,Secretary of State,NA,Republican,Cheryl Moomey,365
Windham,Dover,NA,Secretary of State,NA,Republican,Cheryl Moomey,210
Windham,Dummerston,NA,Secretary of State,NA,Republican,Cheryl Moomey,165
Washington,Duxbury,NA,Secretary of State,NA,Republican,Cheryl Moomey,115
Essex,E. Haven,NA,Secretary of State,NA,Republican,Cheryl Moomey,58
Washington,E. Montpelier,NA,Secretary of State,NA,Republican,Cheryl Moomey,290
Lamoille,Eden,NA,Secretary of State,NA,Republican,Cheryl Moomey,102
Lamoille,Elmore,NA,Secretary of State,NA,Republican,Cheryl Moomey,66
Franklin,Enosburgh,NA,Secretary of State,NA,Republican,Cheryl Moomey,199
Chittenden,Essex,Chittenden 6-1,Secretary of State,NA,Republican,Cheryl Moomey,"1,331"
Chittenden,Essex,Chittenden 6-2,Secretary of State,NA,Republican,Cheryl Moomey,"1,369"
Chittenden,Essex,Chittenden 6-3,Secretary of State,NA,Republican,Cheryl Moomey,429
Rutland,Fair Haven,NA,Secretary of State,NA,Republican,Cheryl Moomey,321
Franklin,Fairfax,NA,Secretary of State,NA,Republican,Cheryl Moomey,458
Franklin,Fairfield,NA,Secretary of State,NA,Republican,Cheryl Moomey,160
Orange,Fairlee,NA,Secretary of State,NA,Republican,Cheryl Moomey,117
Washington,Fayston,NA,Secretary of State,NA,Republican,Cheryl Moomey,128
Addison,Ferrisburgh,NA,Secretary of State,NA,Republican,Cheryl Moomey,388
Franklin,Fletcher,NA,Secretary of State,NA,Republican,Cheryl Moomey,139
Franklin,Franklin,NA,Secretary of State,NA,Republican,Cheryl Moomey,166
Franklin,Georgia,NA,Secretary of State,NA,Republican,Cheryl Moomey,614
Orleans,Glover,NA,Secretary of State,NA,Republican,Cheryl Moomey,100
Addison,Goshen,NA,Secretary of State,NA,Republican,Cheryl Moomey,21
Windham,Grafton,NA,Secretary of State,NA,Republican,Cheryl Moomey,86
Essex,Granby,NA,Secretary of State,NA,Republican,Cheryl Moomey,17
Grand Isle,Grand Isle,NA,Secretary of State,NA,Republican,Cheryl Moomey,275
Addison,Granville,NA,Secretary of State,NA,Republican,Cheryl Moomey,23
Orleans,Greensboro,NA,Secretary of State,NA,Republican,Cheryl Moomey,93
Caledonia,Groton,NA,Secretary of State,NA,Republican,Cheryl Moomey,137
Essex,Guildhall,NA,Secretary of State,NA,Republican,Cheryl Moomey,44
Windham,Guilford,NA,Secretary of State,NA,Republican,Cheryl Moomey,194
Windham,Halifax,NA,Secretary of State,NA,Republican,Cheryl Moomey,90
Addison,Hancock,NA,Secretary of State,NA,Republican,Cheryl Moomey,37
Caledonia,Hardwick,NA,Secretary of State,NA,Republican,Cheryl Moomey,277
Windsor,Hartford,Windsor 6-1,Secretary of State,NA,Republican,Cheryl Moomey,286
Windsor,Hartford,Windsor 6-2,Secretary of State,NA,Republican,Cheryl Moomey,676
Windsor,Hartland,NA,Secretary of State,NA,Republican,Cheryl Moomey,387
Franklin,Highgate,NA,Secretary of State,NA,Republican,Cheryl Moomey,299
Chittenden,Hinesburg,Chittenden 1-1,Secretary of State,NA,Republican,Cheryl Moomey,422
Chittenden,Hinesburg,Chittenden 1-2,Secretary of State,NA,Republican,Cheryl Moomey,18
Orleans,Holland,NA,Secretary of State,NA,Republican,Cheryl Moomey,67
Rutland,Hubbardton,NA,Secretary of State,NA,Republican,Cheryl Moomey,86
Chittenden,Huntington,NA,Secretary of State,NA,Republican,Cheryl Moomey,160
Lamoille,Hyde Park,NA,Secretary of State,NA,Republican,Cheryl Moomey,290
Rutland,Ira,Rutland Rutland 1-1,Secretary of State,NA,Republican,Cheryl Moomey,9
Rutland,Ira,Rutland Rutland 1-2,Secretary of State,NA,Republican,Cheryl Moomey,52
Orleans,Irasburg,NA,Secretary of State,NA,Republican,Cheryl Moomey,125
Grand Isle,Isle La Motte,NA,Secretary of State,NA,Republican,Cheryl Moomey,72
Windham,Jamaica,NA,Secretary of State,NA,Republican,Cheryl Moomey,120
Orleans,Jay,NA,Secretary of State,NA,Republican,Cheryl Moomey,46
Chittenden,Jericho,NA,Secretary of State,NA,Republican,Cheryl Moomey,721
Lamoille,Johnson,NA,Secretary of State,NA,Republican,Cheryl Moomey,210
Rutland,Killington,NA,Secretary of State,NA,Republican,Cheryl Moomey,155
Caledonia,Kirby,NA,Secretary of State,NA,Republican,Cheryl Moomey,55
Bennington,Landgrove,NA,Secretary of State,NA,Republican,Cheryl Moomey,22
Addison,Leicester,NA,Secretary of State,NA,Republican,Cheryl Moomey,141
Essex,Lemington,NA,Secretary of State,NA,Republican,Cheryl Moomey,26
Addison,Lincoln,NA,Secretary of State,NA,Republican,Cheryl Moomey,132
Windham,Londonderry,NA,Secretary of State,NA,Republican,Cheryl Moomey,278
Orleans,Lowell,NA,Secretary of State,NA,Republican,Cheryl Moomey,82
Windsor,Ludlow,NA,Secretary of State,NA,Republican,Cheryl Moomey,334
Essex,Lunenburg,NA,Secretary of State,NA,Republican,Cheryl Moomey,166
Caledonia,Lyndon,NA,Secretary of State,NA,Republican,Cheryl Moomey,626
Essex,Maidstone,NA,Secretary of State,NA,Republican,Cheryl Moomey,31
Bennington,Manchester,NA,Secretary of State,NA,Republican,Cheryl Moomey,657
Windham,Marlboro,NA,Secretary of State,NA,Republican,Cheryl Moomey,66
Washington,Marshfield,NA,Secretary of State,NA,Republican,Cheryl Moomey,168
Rutland,Mendon,NA,Secretary of State,NA,Republican,Cheryl Moomey,163
Addison,Middlebury,NA,Secretary of State,NA,Republican,Cheryl Moomey,448
Washington,Middlesex,NA,Secretary of State,NA,Republican,Cheryl Moomey,171
Rutland,Middletown Springs,NA,Secretary of State,NA,Republican,Cheryl Moomey,117
Chittenden,Milton,Chittenden 9,Secretary of State,NA,Republican,Cheryl Moomey,"1,006"
Chittenden,Milton,Grand Isle-Chittenden 1-1,Secretary of State,NA,Republican,Cheryl Moomey,184
Addison,Monkton,NA,Secretary of State,NA,Republican,Cheryl Moomey,219
Franklin,Montgomery,NA,Secretary of State,NA,Republican,Cheryl Moomey,110
Washington,Montpelier,NA,Secretary of State,NA,Republican,Cheryl Moomey,578
Washington,Moretown,NA,Secretary of State,NA,Republican,Cheryl Moomey,158
Orleans,Morgan,NA,Secretary of State,NA,Republican,Cheryl Moomey,103
Lamoille,Morristown,NA,Secretary of State,NA,Republican,Cheryl Moomey,479
Rutland,Mount Holly,NA,Secretary of State,NA,Republican,Cheryl Moomey,176
Rutland,Mount Tabor,NA,Secretary of State,NA,Republican,Cheryl Moomey,27
Addison,New Haven,NA,Secretary of State,NA,Republican,Cheryl Moomey,194
Caledonia,Newark,NA,Secretary of State,NA,Republican,Cheryl Moomey,60
Orange,Newbury,Center Town House,Secretary of State,NA,Republican,Cheryl Moomey,161
Orange,Newbury,Town Office,Secretary of State,NA,Republican,Cheryl Moomey,43
Orange,Newbury,West River Village,Secretary of State,NA,Republican,Cheryl Moomey,35
Windham,Newfane,NA,Secretary of State,NA,Republican,Cheryl Moomey,164
Orleans,Newport City,NA,Secretary of State,NA,Republican,Cheryl Moomey,371
Orleans,Newport Town,NA,Secretary of State,NA,Republican,Cheryl Moomey,149
Grand Isle,N. Hero,NA,Secretary of State,NA,Republican,Cheryl Moomey,140
Washington,Northfield,NA,Secretary of State,NA,Republican,Cheryl Moomey,397
Essex,Norton,NA,Secretary of State,NA,Republican,Cheryl Moomey,28
Windsor,Norwich,NA,Secretary of State,NA,Republican,Cheryl Moomey,239
Orange,Orange,NA,Secretary of State,NA,Republican,Cheryl Moomey,148
Addison,Orwell,NA,Secretary of State,NA,Republican,Cheryl Moomey,192
Addison,Panton,NA,Secretary of State,NA,Republican,Cheryl Moomey,93
Rutland,Pawlet,NA,Secretary of State,NA,Republican,Cheryl Moomey,207
Caledonia,Peacham,NA,Secretary of State,NA,Republican,Cheryl Moomey,98
Bennington,Peru,NA,Secretary of State,NA,Republican,Cheryl Moomey,52
Rutland,Pittsfield,NA,Secretary of State,NA,Republican,Cheryl Moomey,66
Rutland,Pittsford,NA,Secretary of State,NA,Republican,Cheryl Moomey,340
Washington,Plainfield,NA,Secretary of State,NA,Republican,Cheryl Moomey,116
Windsor,Plymouth,NA,Secretary of State,NA,Republican,Cheryl Moomey,103
Windsor,Pomfret,NA,Secretary of State,NA,Republican,Cheryl Moomey,107
Rutland,Poultney,NA,Secretary of State,NA,Republican,Cheryl Moomey,329
Bennington,Pownal,NA,Secretary of State,NA,Republican,Cheryl Moomey,338
Rutland,Proctor,NA,Secretary of State,NA,Republican,Cheryl Moomey,193
Windham,Putney,NA,Secretary of State,NA,Republican,Cheryl Moomey,131
Orange,Randolph,NA,Secretary of State,NA,Republican,Cheryl Moomey,528
Windsor,Reading,NA,Secretary of State,NA,Republican,Cheryl Moomey,86
Bennington,Readsboro,NA,Secretary of State,NA,Republican,Cheryl Moomey,85
Franklin,Richford,NA,Secretary of State,NA,Republican,Cheryl Moomey,180
Chittenden,Richmond,NA,Secretary of State,NA,Republican,Cheryl Moomey,401
Addison,Ripton,NA,Secretary of State,NA,Republican,Cheryl Moomey,42
Windsor,Rochester,NA,Secretary of State,NA,Republican,Cheryl Moomey,122
Windham,Rockingham,NA,Secretary of State,NA,Republican,Cheryl Moomey,351
Washington,Roxbury,NA,Secretary of State,NA,Republican,Cheryl Moomey,64
Windsor,Royalton,NA,Secretary of State,NA,Republican,Cheryl Moomey,284
Bennington,Rupert,NA,Secretary of State,NA,Republican,Cheryl Moomey,105
Rutland,Rutland City,Rutland 5-1,Secretary of State,NA,Republican,Cheryl Moomey,523
Rutland,Rutland City,Rutland 5-2,Secretary of State,NA,Republican,Cheryl Moomey,443
Rutland,Rutland City,Rutland 5-3,Secretary of State,NA,Republican,Cheryl Moomey,257
Rutland,Rutland City,Rutland 5-4,Secretary of State,NA,Republican,Cheryl Moomey,382
Rutland,Rutland Town,Elem. School,Secretary of State,NA,Republican,Cheryl Moomey,542
Rutland,Rutland Town,Town Hall,Secretary of State,NA,Republican,Cheryl Moomey,200
Caledonia,Ryegate,NA,Secretary of State,NA,Republican,Cheryl Moomey,143
Franklin,Salisbury,NA,Secretary of State,NA,Republican,Cheryl Moomey,132
Franklin,Sandgate,NA,Secretary of State,NA,Republican,Cheryl Moomey,50
Chittenden,Searsburg,NA,Secretary of State,NA,Republican,Cheryl Moomey,14
Caledonia,Shaftsbury,NA,Secretary of State,NA,Republican,Cheryl Moomey,443
Addison,Sharon,NA,Secretary of State,NA,Republican,Cheryl Moomey,129
Bennington,Sheffield,NA,Secretary of State,NA,Republican,Cheryl Moomey,59
Bennington,Shelburne,Chittenden 5-1,Secretary of State,NA,Republican,Cheryl Moomey,463
Bennington,Shelburne,Chittenden 5-2,Secretary of State,NA,Republican,Cheryl Moomey,445
Bennington,Sheldon,NA,Secretary of State,NA,Republican,Cheryl Moomey,160
Windsor,Shoreham,NA,Secretary of State,NA,Republican,Cheryl Moomey,125
Caledonia,Shrewsbury,NA,Secretary of State,NA,Republican,Cheryl Moomey,150
Chittenden,S. Burlington,Chittenden 3-10,Secretary of State,NA,Republican,Cheryl Moomey,355
Chittenden,S. Burlington,Chittenden 3-7,Secretary of State,NA,Republican,Cheryl Moomey,416
Chittenden,S. Burlington,Chittenden 3-8,Secretary of State,NA,Republican,Cheryl Moomey,699
Chittenden,S. Burlington,Chittenden 3-9,Secretary of State,NA,Republican,Cheryl Moomey,438
Franklin,S. Hero,NA,Secretary of State,NA,Republican,Cheryl Moomey,219
Addison,Springfield,Windsor 1-1,Secretary of State,NA,Republican,Cheryl Moomey,11
Addison,Springfield,Windsor 1-2,Secretary of State,NA,Republican,Cheryl Moomey,924
Rutland,St. Albans City,NA,Secretary of State,NA,Republican,Cheryl Moomey,499
Chittenden,St. Albans Town,NA,Secretary of State,NA,Republican,Cheryl Moomey,657
Grand Isle,St. George,NA,Secretary of State,NA,Republican,Cheryl Moomey,63
Windsor,St. Johnsbury,NA,Secretary of State,NA,Republican,Cheryl Moomey,774
Bennington,Stamford,NA,Secretary of State,NA,Republican,Cheryl Moomey,96
Caledonia,Stannard,NA,Secretary of State,NA,Republican,Cheryl Moomey,27
Addison,Starksboro,NA,Secretary of State,NA,Republican,Cheryl Moomey,166
Windsor,Stockbridge,NA,Secretary of State,NA,Republican,Cheryl Moomey,79
Lamoille,Stowe,NA,Secretary of State,NA,Republican,Cheryl Moomey,649
Orange,Strafford,NA,Secretary of State,NA,Republican,Cheryl Moomey,96
Windham,Stratton,NA,Secretary of State,NA,Republican,Cheryl Moomey,45
Rutland,Sudbury,NA,Secretary of State,NA,Republican,Cheryl Moomey,70
Bennington,Sunderland,NA,Secretary of State,NA,Republican,Cheryl Moomey,98
Caledonia,Sutton,NA,Secretary of State,NA,Republican,Cheryl Moomey,140
Franklin,Swanton,NA,Secretary of State,NA,Republican,Cheryl Moomey,605
Orange,Thetford,NA,Secretary of State,NA,Republican,Cheryl Moomey,223
Rutland,Tinmouth,NA,Secretary of State,NA,Republican,Cheryl Moomey,95
Orange,Topsham,NA,Secretary of State,NA,Republican,Cheryl Moomey,136
Windham,Townshend,NA,Secretary of State,NA,Republican,Cheryl Moomey,139
Orleans,Troy,NA,Secretary of State,NA,Republican,Cheryl Moomey,121
Orange,Tunbridge,NA,Secretary of State,NA,Republican,Cheryl Moomey,157
Chittenden,Underhill,NA,Secretary of State,NA,Republican,Cheryl Moomey,410
Addison,Vergennes,NA,Secretary of State,NA,Republican,Cheryl Moomey,234
Windham,Vernon,NA,Secretary of State,NA,Republican,Cheryl Moomey,309
Orange,Vershire,NA,Secretary of State,NA,Republican,Cheryl Moomey,72
Essex,Victory,NA,Secretary of State,NA,Republican,Cheryl Moomey,14
Washington,Waitsfield,NA,Secretary of State,NA,Republican,Cheryl Moomey,212
Caledonia,Walden,NA,Secretary of State,NA,Republican,Cheryl Moomey,102
Rutland,Wallingford,NA,Secretary of State,NA,Republican,Cheryl Moomey,325
Addison,Waltham,NA,Secretary of State,NA,Republican,Cheryl Moomey,51
Windham,Wardsboro,NA,Secretary of State,NA,Republican,Cheryl Moomey,87
Washington,Warren,NA,Secretary of State,NA,Republican,Cheryl Moomey,163
Orange,Washington,NA,Secretary of State,NA,Republican,Cheryl Moomey,111
Washington,Waterbury,NA,Secretary of State,NA,Republican,Cheryl Moomey,431
Caledonia,Waterford,NA,Secretary of State,NA,Republican,Cheryl Moomey,237
Lamoille,Waterville,NA,Secretary of State,NA,Republican,Cheryl Moomey,84
Windsor,Weathersfield,NA,Secretary of State,NA,Republican,Cheryl Moomey,371
Rutland,Wells,NA,Secretary of State,NA,Republican,Cheryl Moomey,181
Orange,W. Fairlee,NA,Secretary of State,NA,Republican,Cheryl Moomey,69
Rutland,W. Haven,NA,Secretary of State,NA,Republican,Cheryl Moomey,41
Rutland,W. Rutland,NA,Secretary of State,NA,Republican,Cheryl Moomey,249
Windsor,W. Windsor,NA,Secretary of State,NA,Republican,Cheryl Moomey,149
Orleans,Westfield,NA,Secretary of State,NA,Republican,Cheryl Moomey,56
Chittenden,Westford,NA,Secretary of State,NA,Republican,Cheryl Moomey,234
Windham,Westminster,Windham 4,Secretary of State,NA,Republican,Cheryl Moomey,12
Windham,Westminster,Windham 5,Secretary of State,NA,Republican,Cheryl Moomey,197
Orleans,Westmore,NA,Secretary of State,NA,Republican,Cheryl Moomey,44
Windsor,Weston,NA,Secretary of State,NA,Republican,Cheryl Moomey,109
Addison,Weybridge,NA,Secretary of State,NA,Republican,Cheryl Moomey,94
Caledonia,Wheelock,NA,Secretary of State,NA,Republican,Cheryl Moomey,88
Addison,Whiting,NA,Secretary of State,NA,Republican,Cheryl Moomey,41
Windham,Whitingham,NA,Secretary of State,NA,Republican,Cheryl Moomey,181
Orange,Williamstown,NA,Secretary of State,NA,Republican,Cheryl Moomey,313
Chittenden,Williston,NA,Secretary of State,NA,Republican,Cheryl Moomey,"1,158"
Windham,Wilmington,NA,Secretary of State,NA,Republican,Cheryl Moomey,282
Windham,Windham,NA,Secretary of State,NA,Republican,Cheryl Moomey,42
Windsor,Windsor,NA,Secretary of State,NA,Republican,Cheryl Moomey,270
Bennington,Winhall,NA,Secretary of State,NA,Republican,Cheryl Moomey,133
Chittenden,Winooski,NA,Secretary of State,NA,Republican,Cheryl Moomey,366
Lamoille,Wolcott,NA,Secretary of State,NA,Republican,Cheryl Moomey,147
Washington,Woodbury,NA,Secretary of State,NA,Republican,Cheryl Moomey,100
Bennington,Woodford,NA,Secretary of State,NA,Republican,Cheryl Moomey,30
Windsor,Woodstock,NA,Secretary of State,NA,Republican,Cheryl Moomey,428
Washington,Worcester,NA,Secretary of State,NA,Republican,Cheryl Moomey,72
Addison,Addison,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,5
Orleans,Albany,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,8
Grand Isle,Alburgh,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,19
Windsor,Andover,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,4
Bennington,Arlington,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,22
Windham,Athens,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,5
Franklin,Bakersfield,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,11
Windsor,Baltimore,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,1
Windsor,Barnard,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,8
Caledonia,Barnet,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,24
Washington,Barre City,Washington 3-1,Secretary of State,NA,Liberty Union,Boots Wardinski,26
Washington,Barre City,Washington 3-2,Secretary of State,NA,Liberty Union,Boots Wardinski,20
Washington,Barre City,Washington 3-3,Secretary of State,NA,Liberty Union,Boots Wardinski,2
Washington,Barre Town,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,48
Orleans,Barton,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,21
Lamoille,Belvidere,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,1
Bennington,Bennington,Bennington 2-1,Secretary of State,NA,Liberty Union,Boots Wardinski,38
Bennington,Bennington,Bennington 2-1 Nb,Secretary of State,NA,Liberty Union,Boots Wardinski,11
Bennington,Bennington,Bennington 2-2,Secretary of State,NA,Liberty Union,Boots Wardinski,51
Bennington,Bennington,Bennington 5,Secretary of State,NA,Liberty Union,Boots Wardinski,2
Rutland,Benson,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,17
Franklin,Berkshire,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,5
Washington,Berlin,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,20
Windsor,Bethel,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,8
Essex,Bloomfield,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,2
Chittenden,Bolton,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,7
Orange,Bradford,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,59
Orange,Braintree,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,8
Rutland,Brandon,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,25
Windham,Brattleboro,Windham 3-1,Secretary of State,NA,Liberty Union,Boots Wardinski,35
Windham,Brattleboro,Windham 3-2,Secretary of State,NA,Liberty Union,Boots Wardinski,39
Windham,Brattleboro,Windham 3-3,Secretary of State,NA,Liberty Union,Boots Wardinski,35
Windsor,Bridgewater,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,16
Addison,Bridport,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,9
Essex,Brighton,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,13
Addison,Bristol,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,26
Orange,Brookfield,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,13
Windham,Brookline,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,5
Orleans,Brownington,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,8
Essex,Brunswick,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,1
Caledonia,Burke,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,16
Chittenden,Burlington,Chittenden 3-1,Secretary of State,NA,Liberty Union,Boots Wardinski,29
Chittenden,Burlington,Chittenden 3-2,Secretary of State,NA,Liberty Union,Boots Wardinski,28
Chittenden,Burlington,Chittenden 3-3,Secretary of State,NA,Liberty Union,Boots Wardinski,137
Chittenden,Burlington,Chittenden 3-4,Secretary of State,NA,Liberty Union,Boots Wardinski,74
Chittenden,Burlington,Chittenden 3-5,Secretary of State,NA,Liberty Union,Boots Wardinski,60
Chittenden,Burlington,Chittenden 3-6,Secretary of State,NA,Liberty Union,Boots Wardinski,10
Washington,Cabot,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,20
Washington,Calais,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,20
Lamoille,Cambridge,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,31
Essex,Canaan,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,7
Rutland,Castleton,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,34
Windsor,Cavendish,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,14
Orleans,Charleston,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,7
Chittenden,Charlotte,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,31
Orange,Chelsea,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,14
Windsor,Chester,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,18
Rutland,Chittenden,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,13
Rutland,Clarendon,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,17
Chittenden,Colchester,Chittenden 7-1,Secretary of State,NA,Liberty Union,Boots Wardinski,50
Chittenden,Colchester,Chittenden 7-2,Secretary of State,NA,Liberty Union,Boots Wardinski,41
Essex,Concord,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,23
Orange,Corinth,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,48
Addison,Cornwall,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,3
Orleans,Coventry,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,4
Orleans,Craftsbury,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,14
Rutland,Danby,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,15
Caledonia,Danville,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,12
Orleans,Derby,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,27
Bennington,Dorset,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,17
Windham,Dover,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,12
Windham,Dummerston,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,10
Washington,Duxbury,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,11
Essex,E. Haven,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,6
Washington,E. Montpelier,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,23
Lamoille,Eden,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,12
Lamoille,Elmore,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,7
Franklin,Enosburgh,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,16
Chittenden,Essex,Chittenden 6-1,Secretary of State,NA,Liberty Union,Boots Wardinski,30
Chittenden,Essex,Chittenden 6-2,Secretary of State,NA,Liberty Union,Boots Wardinski,34
Chittenden,Essex,Chittenden 6-3,Secretary of State,NA,Liberty Union,Boots Wardinski,6
Rutland,Fair Haven,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,20
Franklin,Fairfax,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,16
Franklin,Fairfield,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,8
Orange,Fairlee,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,23
Washington,Fayston,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,8
Addison,Ferrisburgh,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,15
Franklin,Fletcher,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,8
Franklin,Franklin,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,8
Franklin,Georgia,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,12
Orleans,Glover,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,15
Addison,Goshen,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,2
Windham,Grafton,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,6
Essex,Granby,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,0
Grand Isle,Grand Isle,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,13
Addison,Granville,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,0
Orleans,Greensboro,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,5
Caledonia,Groton,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,20
Essex,Guildhall,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,3
Windham,Guilford,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,22
Windham,Halifax,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,6
Addison,Hancock,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,4
Caledonia,Hardwick,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,30
Windsor,Hartford,Windsor 6-1,Secretary of State,NA,Liberty Union,Boots Wardinski,20
Windsor,Hartford,Windsor 6-2,Secretary of State,NA,Liberty Union,Boots Wardinski,58
Windsor,Hartland,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,31
Franklin,Highgate,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,18
Chittenden,Hinesburg,Chittenden 1-1,Secretary of State,NA,Liberty Union,Boots Wardinski,26
Chittenden,Hinesburg,Chittenden 1-2,Secretary of State,NA,Liberty Union,Boots Wardinski,2
Orleans,Holland,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,6
Rutland,Hubbardton,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,4
Chittenden,Huntington,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,14
Lamoille,Hyde Park,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,23
Rutland,Ira,Rutland Rutland 1-1,Secretary of State,NA,Liberty Union,Boots Wardinski,0
Rutland,Ira,Rutland Rutland 1-2,Secretary of State,NA,Liberty Union,Boots Wardinski,3
Orleans,Irasburg,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,5
Grand Isle,Isle La Motte,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,6
Windham,Jamaica,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,19
Orleans,Jay,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,6
Chittenden,Jericho,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,23
Lamoille,Johnson,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,35
Rutland,Killington,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,14
Caledonia,Kirby,NA,Secretary of State,NA,Liberty Union,Boots Wardinski,6
