county,town,precinct,office,district,party,candidate,votes
Franklin,Franklin,NA,U.S. Senate,NA,Independent,Bernard Sanders,283
Franklin,Georgia,NA,U.S. Senate,NA,Independent,Bernard Sanders,"1,033"
Orleans,Glover,NA,U.S. Senate,NA,Independent,Bernard Sanders,349
Addison,Goshen,NA,U.S. Senate,NA,Independent,Bernard Sanders,74
Windham,Grafton,NA,U.S. Senate,NA,Independent,Bernard Sanders,200
Essex,Granby,NA,U.S. Senate,NA,Independent,Bernard Sanders,14
Grand Isle,Grand Isle,NA,U.S. Senate,NA,Independent,Bernard Sanders,657
Addison,Granville,NA,U.S. Senate,NA,Independent,Bernard Sanders,101
Orleans,Greensboro,NA,U.S. Senate,NA,Independent,Bernard Sanders,244
Caledonia,Groton,NA,U.S. Senate,NA,Independent,Bernard Sanders,198
Essex,Guildhall,NA,U.S. Senate,NA,Independent,Bernard Sanders,59
Windham,Guilford,NA,U.S. Senate,NA,Independent,Bernard Sanders,703
Windham,Halifax,NA,U.S. Senate,NA,Independent,Bernard Sanders,220
Addison,Hancock,NA,U.S. Senate,NA,Independent,Bernard Sanders,117
Caledonia,Hardwick,NA,U.S. Senate,NA,Independent,Bernard Sanders,917
Windsor,Hartford,Windsor 6-1,U.S. Senate,NA,Independent,Bernard Sanders,563
Windsor,Hartford,Windsor 6-2,U.S. Senate,NA,Independent,Bernard Sanders,"2,004"
Windsor,Hartland,NA,U.S. Senate,NA,Independent,Bernard Sanders,"1,054"
Franklin,Highgate,NA,U.S. Senate,NA,Independent,Bernard Sanders,736
Chittenden,Hinesburg,Chittenden 1-1,U.S. Senate,NA,Independent,Bernard Sanders,"1,370"
Chittenden,Hinesburg,Chittenden 1-2,U.S. Senate,NA,Independent,Bernard Sanders,66
Orleans,Holland,NA,U.S. Senate,NA,Independent,Bernard Sanders,167
Rutland,Hubbardton,NA,U.S. Senate,NA,Independent,Bernard Sanders,167
Chittenden,Huntington,NA,U.S. Senate,NA,Independent,Bernard Sanders,750
Lamoille,Hyde Park,NA,U.S. Senate,NA,Independent,Bernard Sanders,893
Rutland,Ira,Rutland Rutland 1-1,U.S. Senate,NA,Independent,Bernard Sanders,20
Rutland,Ira,Rutland Rutland 1-2,U.S. Senate,NA,Independent,Bernard Sanders,106
Orleans,Irasburg,NA,U.S. Senate,NA,Independent,Bernard Sanders,291
Grand Isle,Isle La Motte,NA,U.S. Senate,NA,Independent,Bernard Sanders,157
Windham,Jamaica,NA,U.S. Senate,NA,Independent,Bernard Sanders,294
Orleans,Jay,NA,U.S. Senate,NA,Independent,Bernard Sanders,116
Chittenden,Jericho,NA,U.S. Senate,NA,Independent,Bernard Sanders,"1,698"
Lamoille,Johnson,NA,U.S. Senate,NA,Independent,Bernard Sanders,871
Rutland,Killington,NA,U.S. Senate,NA,Independent,Bernard Sanders,246
Caledonia,Kirby,NA,U.S. Senate,NA,Independent,Bernard Sanders,135
Bennington,Landgrove,NA,U.S. Senate,NA,Independent,Bernard Sanders,66
Addison,Leicester,NA,U.S. Senate,NA,Independent,Bernard Sanders,317
Essex,Lemington,NA,U.S. Senate,NA,Independent,Bernard Sanders,31
Addison,Lincoln,NA,U.S. Senate,NA,Independent,Bernard Sanders,519
Windham,Londonderry,NA,U.S. Senate,NA,Independent,Bernard Sanders,439
Orleans,Lowell,NA,U.S. Senate,NA,Independent,Bernard Sanders,201
Windsor,Ludlow,NA,U.S. Senate,NA,Independent,Bernard Sanders,577
Essex,Lunenburg,NA,U.S. Senate,NA,Independent,Bernard Sanders,254
Caledonia,Lyndon,NA,U.S. Senate,NA,Independent,Bernard Sanders,"1,087"
Essex,Maidstone,NA,U.S. Senate,NA,Independent,Bernard Sanders,41
Bennington,Manchester,NA,U.S. Senate,NA,Independent,Bernard Sanders,982
Windham,Marlboro,NA,U.S. Senate,NA,Independent,Bernard Sanders,395
Washington,Marshfield,NA,U.S. Senate,NA,Independent,Bernard Sanders,529
Rutland,Mendon,NA,U.S. Senate,NA,Independent,Bernard Sanders,284
Addison,Middlebury,NA,U.S. Senate,NA,Independent,Bernard Sanders,"2,159"
Washington,Middlesex,NA,U.S. Senate,NA,Independent,Bernard Sanders,718
Rutland,Middletown Springs,NA,U.S. Senate,NA,Independent,Bernard Sanders,278
Chittenden,Milton,Chittenden 9,U.S. Senate,NA,Independent,Bernard Sanders,"1,963"
Chittenden,Milton,Grand Isle-Chittenden 1-1,U.S. Senate,NA,Independent,Bernard Sanders,294
Addison,Monkton,NA,U.S. Senate,NA,Independent,Bernard Sanders,675
Franklin,Montgomery,NA,U.S. Senate,NA,Independent,Bernard Sanders,379
Washington,Montpelier,NA,U.S. Senate,NA,Independent,Bernard Sanders,"3,146"
Washington,Moretown,NA,U.S. Senate,NA,Independent,Bernard Sanders,612
Orleans,Morgan,NA,U.S. Senate,NA,Independent,Bernard Sanders,163
Lamoille,Morristown,NA,U.S. Senate,NA,Independent,Bernard Sanders,"1,573"
Rutland,Mount Holly,NA,U.S. Senate,NA,Independent,Bernard Sanders,409
Rutland,Mount Tabor,NA,U.S. Senate,NA,Independent,Bernard Sanders,55
Addison,New Haven,NA,U.S. Senate,NA,Independent,Bernard Sanders,619
Caledonia,Newark,NA,U.S. Senate,NA,Independent,Bernard Sanders,155
Orange,Newbury,Center Town House,U.S. Senate,NA,Independent,Bernard Sanders,359
Orange,Newbury,Town Office,U.S. Senate,NA,Independent,Bernard Sanders,128
Orange,Newbury,West River Village,U.S. Senate,NA,Independent,Bernard Sanders,98
Windham,Newfane,NA,U.S. Senate,NA,Independent,Bernard Sanders,657
Orleans,Newport City,NA,U.S. Senate,NA,Independent,Bernard Sanders,860
Orleans,Newport Town,NA,U.S. Senate,NA,Independent,Bernard Sanders,352
Grand Isle,N. Hero,NA,U.S. Senate,NA,Independent,Bernard Sanders,266
Washington,Northfield,NA,U.S. Senate,NA,Independent,Bernard Sanders,"1,333"
Essex,Norton,NA,U.S. Senate,NA,Independent,Bernard Sanders,35
Windsor,Norwich,NA,U.S. Senate,NA,Independent,Bernard Sanders,"1,600"
Orange,Orange,NA,U.S. Senate,NA,Independent,Bernard Sanders,254
Addison,Orwell,NA,U.S. Senate,NA,Independent,Bernard Sanders,346
Addison,Panton,NA,U.S. Senate,NA,Independent,Bernard Sanders,189
Rutland,Pawlet,NA,U.S. Senate,NA,Independent,Bernard Sanders,376
Caledonia,Peacham,NA,U.S. Senate,NA,Independent,Bernard Sanders,280
Bennington,Peru,NA,U.S. Senate,NA,Independent,Bernard Sanders,119
Rutland,Pittsfield,NA,U.S. Senate,NA,Independent,Bernard Sanders,135
Rutland,Pittsford,NA,U.S. Senate,NA,Independent,Bernard Sanders,780
Washington,Plainfield,NA,U.S. Senate,NA,Independent,Bernard Sanders,497
Windsor,Plymouth,NA,U.S. Senate,NA,Independent,Bernard Sanders,173
Windsor,Pomfret,NA,U.S. Senate,NA,Independent,Bernard Sanders,363
Rutland,Poultney,NA,U.S. Senate,NA,Independent,Bernard Sanders,795
Bennington,Pownal,NA,U.S. Senate,NA,Independent,Bernard Sanders,828
Rutland,Proctor,NA,U.S. Senate,NA,Independent,Bernard Sanders,481
Windham,Putney,NA,U.S. Senate,NA,Independent,Bernard Sanders,955
Orange,Randolph,NA,U.S. Senate,NA,Independent,Bernard Sanders,"1,375"
Windsor,Reading,NA,U.S. Senate,NA,Independent,Bernard Sanders,230
Bennington,Readsboro,NA,U.S. Senate,NA,Independent,Bernard Sanders,177
Franklin,Richford,NA,U.S. Senate,NA,Independent,Bernard Sanders,575
Chittenden,Richmond,NA,U.S. Senate,NA,Independent,Bernard Sanders,"1,477"
Addison,Ripton,NA,U.S. Senate,NA,Independent,Bernard Sanders,258
Windsor,Rochester,NA,U.S. Senate,NA,Independent,Bernard Sanders,479
Windham,Rockingham,NA,U.S. Senate,NA,Independent,Bernard Sanders,"1,408"
Washington,Roxbury,NA,U.S. Senate,NA,Independent,Bernard Sanders,238
Windsor,Royalton,NA,U.S. Senate,NA,Independent,Bernard Sanders,792
Bennington,Rupert,NA,U.S. Senate,NA,Independent,Bernard Sanders,183
Rutland,Rutland City,Rutland 5-1,U.S. Senate,NA,Independent,Bernard Sanders,"1,164"
Rutland,Rutland City,Rutland 5-2,U.S. Senate,NA,Independent,Bernard Sanders,972
Rutland,Rutland City,Rutland 5-3,U.S. Senate,NA,Independent,Bernard Sanders,726
Rutland,Rutland City,Rutland 5-4,U.S. Senate,NA,Independent,Bernard Sanders,925
Rutland,Rutland Town,Elem. School,U.S. Senate,NA,Independent,Bernard Sanders,817
Rutland,Rutland Town,Town Hall,U.S. Senate,NA,Independent,Bernard Sanders,304
Caledonia,Ryegate,NA,U.S. Senate,NA,Independent,Bernard Sanders,289
Franklin,Salisbury,NA,U.S. Senate,NA,Independent,Bernard Sanders,320
Franklin,Sandgate,NA,U.S. Senate,NA,Independent,Bernard Sanders,103
Chittenden,Searsburg,NA,U.S. Senate,NA,Independent,Bernard Sanders,26
Caledonia,Shaftsbury,NA,U.S. Senate,NA,Independent,Bernard Sanders,"1,004"
Addison,Sharon,NA,U.S. Senate,NA,Independent,Bernard Sanders,399
Bennington,Sheffield,NA,U.S. Senate,NA,Independent,Bernard Sanders,189
Bennington,Shelburne,Chittenden 5-1,U.S. Senate,NA,Independent,Bernard Sanders,"1,325"
Bennington,Shelburne,Chittenden 5-2,U.S. Senate,NA,Independent,Bernard Sanders,"1,029"
Bennington,Sheldon,NA,U.S. Senate,NA,Independent,Bernard Sanders,446
Windsor,Shoreham,NA,U.S. Senate,NA,Independent,Bernard Sanders,386
Caledonia,Shrewsbury,NA,U.S. Senate,NA,Independent,Bernard Sanders,394
Chittenden,S. Burlington,Chittenden 3-10,U.S. Senate,NA,Independent,Bernard Sanders,"1,126"
Chittenden,S. Burlington,Chittenden 3-7,U.S. Senate,NA,Independent,Bernard Sanders,"1,154"
Chittenden,S. Burlington,Chittenden 3-8,U.S. Senate,NA,Independent,Bernard Sanders,"1,382"
Chittenden,S. Burlington,Chittenden 3-9,U.S. Senate,NA,Independent,Bernard Sanders,"1,098"
Franklin,S. Hero,NA,U.S. Senate,NA,Independent,Bernard Sanders,605
Addison,Springfield,Windsor 1-1,U.S. Senate,NA,Independent,Bernard Sanders,31
Addison,Springfield,Windsor 1-2,U.S. Senate,NA,Independent,Bernard Sanders,"2,305"
Rutland,St. Albans City,NA,U.S. Senate,NA,Independent,Bernard Sanders,"1,435"
Chittenden,St. Albans Town,NA,U.S. Senate,NA,Independent,Bernard Sanders,"1,320"
Grand Isle,St. George,NA,U.S. Senate,NA,Independent,Bernard Sanders,159
Windsor,St. Johnsbury,NA,U.S. Senate,NA,Independent,Bernard Sanders,"1,534"
Bennington,Stamford,NA,U.S. Senate,NA,Independent,Bernard Sanders,190
Caledonia,Stannard,NA,U.S. Senate,NA,Independent,Bernard Sanders,81
Addison,Starksboro,NA,U.S. Senate,NA,Independent,Bernard Sanders,569
Windsor,Stockbridge,NA,U.S. Senate,NA,Independent,Bernard Sanders,210
Lamoille,Stowe,NA,U.S. Senate,NA,Independent,Bernard Sanders,"1,400"
Orange,Strafford,NA,U.S. Senate,NA,Independent,Bernard Sanders,491
Windham,Stratton,NA,U.S. Senate,NA,Independent,Bernard Sanders,50
Rutland,Sudbury,NA,U.S. Senate,NA,Independent,Bernard Sanders,204
Bennington,Sunderland,NA,U.S. Senate,NA,Independent,Bernard Sanders,235
Caledonia,Sutton,NA,U.S. Senate,NA,Independent,Bernard Sanders,229
Franklin,Swanton,NA,U.S. Senate,NA,Independent,Bernard Sanders,"1,381"
Orange,Thetford,NA,U.S. Senate,NA,Independent,Bernard Sanders,"1,010"
Rutland,Tinmouth,NA,U.S. Senate,NA,Independent,Bernard Sanders,183
Orange,Topsham,NA,U.S. Senate,NA,Independent,Bernard Sanders,287
Windham,Townshend,NA,U.S. Senate,NA,Independent,Bernard Sanders,373
Orleans,Troy,NA,U.S. Senate,NA,Independent,Bernard Sanders,321
Orange,Tunbridge,NA,U.S. Senate,NA,Independent,Bernard Sanders,395
Chittenden,Underhill,NA,U.S. Senate,NA,Independent,Bernard Sanders,"1,147"
Addison,Vergennes,NA,U.S. Senate,NA,Independent,Bernard Sanders,709
Windham,Vernon,NA,U.S. Senate,NA,Independent,Bernard Sanders,431
Orange,Vershire,NA,U.S. Senate,NA,Independent,Bernard Sanders,192
Essex,Victory,NA,U.S. Senate,NA,Independent,Bernard Sanders,31
Washington,Waitsfield,NA,U.S. Senate,NA,Independent,Bernard Sanders,686
Caledonia,Walden,NA,U.S. Senate,NA,Independent,Bernard Sanders,318
Rutland,Wallingford,NA,U.S. Senate,NA,Independent,Bernard Sanders,644
Addison,Waltham,NA,U.S. Senate,NA,Independent,Bernard Sanders,187
Windham,Wardsboro,NA,U.S. Senate,NA,Independent,Bernard Sanders,216
Washington,Warren,NA,U.S. Senate,NA,Independent,Bernard Sanders,656
Orange,Washington,NA,U.S. Senate,NA,Independent,Bernard Sanders,292
Washington,Waterbury,NA,U.S. Senate,NA,Independent,Bernard Sanders,"1,657"
Caledonia,Waterford,NA,U.S. Senate,NA,Independent,Bernard Sanders,287
Lamoille,Waterville,NA,U.S. Senate,NA,Independent,Bernard Sanders,209
Windsor,Weathersfield,NA,U.S. Senate,NA,Independent,Bernard Sanders,826
Rutland,Wells,NA,U.S. Senate,NA,Independent,Bernard Sanders,259
Orange,W. Fairlee,NA,U.S. Senate,NA,Independent,Bernard Sanders,162
Rutland,W. Haven,NA,U.S. Senate,NA,Independent,Bernard Sanders,72
Rutland,W. Rutland,NA,U.S. Senate,NA,Independent,Bernard Sanders,557
Windsor,W. Windsor,NA,U.S. Senate,NA,Independent,Bernard Sanders,365
Orleans,Westfield,NA,U.S. Senate,NA,Independent,Bernard Sanders,172
Chittenden,Westford,NA,U.S. Senate,NA,Independent,Bernard Sanders,628
Windham,Westminster,Windham 4,U.S. Senate,NA,Independent,Bernard Sanders,71
Windham,Westminster,Windham 5,U.S. Senate,NA,Independent,Bernard Sanders,"1,008"
Orleans,Westmore,NA,U.S. Senate,NA,Independent,Bernard Sanders,130
Windsor,Weston,NA,U.S. Senate,NA,Independent,Bernard Sanders,249
Addison,Weybridge,NA,U.S. Senate,NA,Independent,Bernard Sanders,343
Caledonia,Wheelock,NA,U.S. Senate,NA,Independent,Bernard Sanders,177
Addison,Whiting,NA,U.S. Senate,NA,Independent,Bernard Sanders,163
Windham,Whitingham,NA,U.S. Senate,NA,Independent,Bernard Sanders,254
Orange,Williamstown,NA,U.S. Senate,NA,Independent,Bernard Sanders,834
Chittenden,Williston,NA,U.S. Senate,NA,Independent,Bernard Sanders,"2,562"
Windham,Wilmington,NA,U.S. Senate,NA,Independent,Bernard Sanders,515
Windham,Windham,NA,U.S. Senate,NA,Independent,Bernard Sanders,133
Windsor,Windsor,NA,U.S. Senate,NA,Independent,Bernard Sanders,947
Bennington,Winhall,NA,U.S. Senate,NA,Independent,Bernard Sanders,209
Chittenden,Winooski,NA,U.S. Senate,NA,Independent,Bernard Sanders,"1,453"
Lamoille,Wolcott,NA,U.S. Senate,NA,Independent,Bernard Sanders,505
Washington,Woodbury,NA,U.S. Senate,NA,Independent,Bernard Sanders,321
Bennington,Woodford,NA,U.S. Senate,NA,Independent,Bernard Sanders,105
Windsor,Woodstock,NA,U.S. Senate,NA,Independent,Bernard Sanders,"1,115"
Washington,Worcester,NA,U.S. Senate,NA,Independent,Bernard Sanders,391
Addison,Addison,NA,U.S. Senate,NA,Republican,Rich Tarrant,313
Orleans,Albany,NA,U.S. Senate,NA,Republican,Rich Tarrant,132
Grand Isle,Alburgh,NA,U.S. Senate,NA,Republican,Rich Tarrant,306
Windsor,Andover,NA,U.S. Senate,NA,Republican,Rich Tarrant,99
Bennington,Arlington,NA,U.S. Senate,NA,Republican,Rich Tarrant,378
Windham,Athens,NA,U.S. Senate,NA,Republican,Rich Tarrant,32
Franklin,Bakersfield,NA,U.S. Senate,NA,Republican,Rich Tarrant,168
Windsor,Baltimore,NA,U.S. Senate,NA,Republican,Rich Tarrant,39
Windsor,Barnard,NA,U.S. Senate,NA,Republican,Rich Tarrant,162
Caledonia,Barnet,NA,U.S. Senate,NA,Republican,Rich Tarrant,305
Washington,Barre City,Washington 3-1,U.S. Senate,NA,Republican,Rich Tarrant,579
Washington,Barre City,Washington 3-2,U.S. Senate,NA,Republican,Rich Tarrant,414
Washington,Barre City,Washington 3-3,U.S. Senate,NA,Republican,Rich Tarrant,88
Washington,Barre Town,NA,U.S. Senate,NA,Republican,Rich Tarrant,"1,565"
Orleans,Barton,NA,U.S. Senate,NA,Republican,Rich Tarrant,421
Lamoille,Belvidere,NA,U.S. Senate,NA,Republican,Rich Tarrant,49
Bennington,Bennington,Bennington 2-1,U.S. Senate,NA,Republican,Rich Tarrant,635
Bennington,Bennington,Bennington 2-1 Nb,U.S. Senate,NA,Republican,Rich Tarrant,88
Bennington,Bennington,Bennington 2-2,U.S. Senate,NA,Republican,Rich Tarrant,769
Bennington,Bennington,Bennington 5,U.S. Senate,NA,Republican,Rich Tarrant,26
Rutland,Benson,NA,U.S. Senate,NA,Republican,Rich Tarrant,134
Franklin,Berkshire,NA,U.S. Senate,NA,Republican,Rich Tarrant,210
Washington,Berlin,NA,U.S. Senate,NA,Republican,Rich Tarrant,392
Windsor,Bethel,NA,U.S. Senate,NA,Republican,Rich Tarrant,254
Essex,Bloomfield,NA,U.S. Senate,NA,Republican,Rich Tarrant,29
Chittenden,Bolton,NA,U.S. Senate,NA,Republican,Rich Tarrant,142
Orange,Bradford,NA,U.S. Senate,NA,Republican,Rich Tarrant,288
Orange,Braintree,NA,U.S. Senate,NA,Republican,Rich Tarrant,171
Rutland,Brandon,NA,U.S. Senate,NA,Republican,Rich Tarrant,577
Windham,Brattleboro,Windham 3-1,U.S. Senate,NA,Republican,Rich Tarrant,417
Windham,Brattleboro,Windham 3-2,U.S. Senate,NA,Republican,Rich Tarrant,230
Windham,Brattleboro,Windham 3-3,U.S. Senate,NA,Republican,Rich Tarrant,221
Windsor,Bridgewater,NA,U.S. Senate,NA,Republican,Rich Tarrant,135
Addison,Bridport,NA,U.S. Senate,NA,Republican,Rich Tarrant,257
Essex,Brighton,NA,U.S. Senate,NA,Republican,Rich Tarrant,208
Addison,Bristol,NA,U.S. Senate,NA,Republican,Rich Tarrant,479
Orange,Brookfield,NA,U.S. Senate,NA,Republican,Rich Tarrant,198
Windham,Brookline,NA,U.S. Senate,NA,Republican,Rich Tarrant,86
Orleans,Brownington,NA,U.S. Senate,NA,Republican,Rich Tarrant,121
Essex,Brunswick,NA,U.S. Senate,NA,Republican,Rich Tarrant,13
Caledonia,Burke,NA,U.S. Senate,NA,Republican,Rich Tarrant,243
Chittenden,Burlington,Chittenden 3-1,U.S. Senate,NA,Republican,Rich Tarrant,"1,086"
Chittenden,Burlington,Chittenden 3-2,U.S. Senate,NA,Republican,Rich Tarrant,536
Chittenden,Burlington,Chittenden 3-3,U.S. Senate,NA,Republican,Rich Tarrant,376
Chittenden,Burlington,Chittenden 3-4,U.S. Senate,NA,Republican,Rich Tarrant,288
Chittenden,Burlington,Chittenden 3-5,U.S. Senate,NA,Republican,Rich Tarrant,898
Chittenden,Burlington,Chittenden 3-6,U.S. Senate,NA,Republican,Rich Tarrant,74
Washington,Cabot,NA,U.S. Senate,NA,Republican,Rich Tarrant,174
Washington,Calais,NA,U.S. Senate,NA,Republican,Rich Tarrant,178
Lamoille,Cambridge,NA,U.S. Senate,NA,Republican,Rich Tarrant,461
Essex,Canaan,NA,U.S. Senate,NA,Republican,Rich Tarrant,114
Rutland,Castleton,NA,U.S. Senate,NA,Republican,Rich Tarrant,590
Windsor,Cavendish,NA,U.S. Senate,NA,Republican,Rich Tarrant,193
Orleans,Charleston,NA,U.S. Senate,NA,Republican,Rich Tarrant,143
Chittenden,Charlotte,NA,U.S. Senate,NA,Republican,Rich Tarrant,725
Orange,Chelsea,NA,U.S. Senate,NA,Republican,Rich Tarrant,244
Windsor,Chester,NA,U.S. Senate,NA,Republican,Rich Tarrant,405
Rutland,Chittenden,NA,U.S. Senate,NA,Republican,Rich Tarrant,234
Rutland,Clarendon,NA,U.S. Senate,NA,Republican,Rich Tarrant,451
Chittenden,Colchester,Chittenden 7-1,U.S. Senate,NA,Republican,Rich Tarrant,"1,126"
Chittenden,Colchester,Chittenden 7-2,U.S. Senate,NA,Republican,Rich Tarrant,"1,598"
