county,town,precinct,office,district,party,candidate,votes
Windham,Brattleboro,Windham 2-3,Attorney General,NA,Republican,Shane McCormack,3
Windsor,Bridgewater,NA,Attorney General,NA,Republican,Shane McCormack,4
Addison,Bridport,NA,Attorney General,NA,Republican,Shane McCormack,11
Essex,Brighton,NA,Attorney General,NA,Republican,Shane McCormack,14
Addison,Bristol,NA,Attorney General,NA,Republican,Shane McCormack,5
Orange,Brookfield,NA,Attorney General,NA,Republican,Shane McCormack,3
Windham,Brookline,NA,Attorney General,NA,Republican,Shane McCormack,1
Orleans,Brownington,NA,Attorney General,NA,Republican,Shane McCormack,4
Essex,Brunswick,NA,Attorney General,NA,Republican,Shane McCormack,0
Caledonia,Burke,NA,Attorney General,NA,Republican,Shane McCormack,1
Chittenden,Burlington,Chittenden 6-1,Attorney General,NA,Republican,Shane McCormack,59
Chittenden,Burlington,Chittenden 6-2,Attorney General,NA,Republican,Shane McCormack,26
Chittenden,Burlington,Chittenden 6-3,Attorney General,NA,Republican,Shane McCormack,6
Chittenden,Burlington,Chittenden 6-4,Attorney General,NA,Republican,Shane McCormack,9
Chittenden,Burlington,Chittenden 6-5,Attorney General,NA,Republican,Shane McCormack,20
Chittenden,Burlington,Chittenden 6-6,Attorney General,NA,Republican,Shane McCormack,4
Chittenden,Burlington,Chittenden 6-7,Attorney General,NA,Republican,Shane McCormack,0
Washington,Cabot,NA,Attorney General,NA,Republican,Shane McCormack,2
Washington,Calais,NA,Attorney General,NA,Republican,Shane McCormack,1
Lamoille,Cambridge,NA,Attorney General,NA,Republican,Shane McCormack,14
Essex,Canaan,NA,Attorney General,NA,Republican,Shane McCormack,2
Rutland,Castleton,NA,Attorney General,NA,Republican,Shane McCormack,15
Windsor,Cavendish,NA,Attorney General,NA,Republican,Shane McCormack,12
Orleans,Charleston,NA,Attorney General,NA,Republican,Shane McCormack,3
Chittenden,Charlotte,NA,Attorney General,NA,Republican,Shane McCormack,4
Orange,Chelsea,NA,Attorney General,NA,Republican,Shane McCormack,5
Windsor,Chester,NA,Attorney General,NA,Republican,Shane McCormack,9
Rutland,Chittenden,NA,Attorney General,NA,Republican,Shane McCormack,8
Rutland,Clarendon,NA,Attorney General,NA,Republican,Shane McCormack,3
Chittenden,Colchester,Chittenden 9-1,Attorney General,NA,Republican,Shane McCormack,15
Chittenden,Colchester,Chittenden 9-2,Attorney General,NA,Republican,Shane McCormack,15
Essex,Concord,NA,Attorney General,NA,Republican,Shane McCormack,9
Orange,Corinth,NA,Attorney General,NA,Republican,Shane McCormack,3
Addison,Cornwall,NA,Attorney General,NA,Republican,Shane McCormack,5
Orleans,Coventry,NA,Attorney General,NA,Republican,Shane McCormack,16
Orleans,Craftsbury,NA,Attorney General,NA,Republican,Shane McCormack,10
Rutland,Danby,NA,Attorney General,NA,Republican,Shane McCormack,5
Caledonia,Danville,NA,Attorney General,NA,Republican,Shane McCormack,6
Orleans,Derby,NA,Attorney General,NA,Republican,Shane McCormack,71
Bennington,Dorset,NA,Attorney General,NA,Republican,Shane McCormack,4
Windham,Dover,NA,Attorney General,NA,Republican,Shane McCormack,0
Windham,Dummerston,NA,Attorney General,NA,Republican,Shane McCormack,2
Washington,Duxbury,NA,Attorney General,NA,Republican,Shane McCormack,7
Essex,E. Haven,NA,Attorney General,NA,Republican,Shane McCormack,1
Washington,E. Montpelier,NA,Attorney General,NA,Republican,Shane McCormack,6
Lamoille,Eden,NA,Attorney General,NA,Republican,Shane McCormack,10
Lamoille,Elmore,NA,Attorney General,NA,Republican,Shane McCormack,7
Franklin,Enosburgh,NA,Attorney General,NA,Republican,Shane McCormack,19
Chittenden,Essex,Chittenden 8-1,Attorney General,NA,Republican,Shane McCormack,19
Chittenden,Essex,Chittenden 8-2,Attorney General,NA,Republican,Shane McCormack,77
Chittenden,Essex,Chittenden 8-3,Attorney General,NA,Republican,Shane McCormack,10
Rutland,Fair Haven,NA,Attorney General,NA,Republican,Shane McCormack,12
Franklin,Fairfax,NA,Attorney General,NA,Republican,Shane McCormack,6
Franklin,Fairfield,NA,Attorney General,NA,Republican,Shane McCormack,7
Orange,Fairlee,NA,Attorney General,NA,Republican,Shane McCormack,3
Washington,Fayston,NA,Attorney General,NA,Republican,Shane McCormack,2
Addison,Ferrisburgh,NA,Attorney General,NA,Republican,Shane McCormack,16
Franklin,Fletcher,NA,Attorney General,NA,Republican,Shane McCormack,1
Franklin,Franklin,NA,Attorney General,NA,Republican,Shane McCormack,11
Franklin,Georgia,NA,Attorney General,NA,Republican,Shane McCormack,12
Orleans,Glover,NA,Attorney General,NA,Republican,Shane McCormack,7
Addison,Goshen,NA,Attorney General,NA,Republican,Shane McCormack,2
Windham,Grafton,NA,Attorney General,NA,Republican,Shane McCormack,2
Essex,Granby,NA,Attorney General,NA,Republican,Shane McCormack,1
Grand Isle,Grand Isle,NA,Attorney General,NA,Republican,Shane McCormack,37
Addison,Granville,NA,Attorney General,NA,Republican,Shane McCormack,2
Orleans,Greensboro,NA,Attorney General,NA,Republican,Shane McCormack,3
Caledonia,Groton,NA,Attorney General,NA,Republican,Shane McCormack,5
Essex,Guildhall,NA,Attorney General,NA,Republican,Shane McCormack,3
Windham,Guilford,NA,Attorney General,NA,Republican,Shane McCormack,7
Windham,Halifax,NA,Attorney General,NA,Republican,Shane McCormack,2
Addison,Hancock,NA,Attorney General,NA,Republican,Shane McCormack,0
Caledonia,Hardwick,NA,Attorney General,NA,Republican,Shane McCormack,4
Windsor,Hartford,Windsor 4-1,Attorney General,NA,Republican,Shane McCormack,4
Windsor,Hartford,Windsor 4-2,Attorney General,NA,Republican,Shane McCormack,4
Windsor,Hartland,NA,Attorney General,NA,Republican,Shane McCormack,10
Franklin,Highgate,NA,Attorney General,NA,Republican,Shane McCormack,21
Chittenden,Hinesburg,Chittenden 4-1,Attorney General,NA,Republican,Shane McCormack,0
Chittenden,Hinesburg,Chittenden 4-2,Attorney General,NA,Republican,Shane McCormack,8
Orleans,Holland,NA,Attorney General,NA,Republican,Shane McCormack,3
Rutland,Hubbardton,NA,Attorney General,NA,Republican,Shane McCormack,4
Chittenden,Huntington,NA,Attorney General,NA,Republican,Shane McCormack,1
Lamoille,Hyde Park,NA,Attorney General,NA,Republican,Shane McCormack,18
Rutland,Ira,NA,Attorney General,NA,Republican,Shane McCormack,1
Orleans,Irasburg,NA,Attorney General,NA,Republican,Shane McCormack,15
Grand Isle,Isle La Motte,NA,Attorney General,NA,Republican,Shane McCormack,5
Windham,Jamaica,NA,Attorney General,NA,Republican,Shane McCormack,0
Orleans,Jay,NA,Attorney General,NA,Republican,Shane McCormack,7
Chittenden,Jericho,NA,Attorney General,NA,Republican,Shane McCormack,24
Lamoille,Johnson,NA,Attorney General,NA,Republican,Shane McCormack,7
Rutland,Killington,NA,Attorney General,NA,Republican,Shane McCormack,1
Caledonia,Kirby,NA,Attorney General,NA,Republican,Shane McCormack,3
Bennington,Landgrove,NA,Attorney General,NA,Republican,Shane McCormack,1
Addison,Leicester,NA,Attorney General,NA,Republican,Shane McCormack,2
Essex,Lemington,NA,Attorney General,NA,Republican,Shane McCormack,1
Addison,Lincoln,NA,Attorney General,NA,Republican,Shane McCormack,3
Windham,Londonderry,NA,Attorney General,NA,Republican,Shane McCormack,2
Orleans,Lowell,NA,Attorney General,NA,Republican,Shane McCormack,11
Windsor,Ludlow,NA,Attorney General,NA,Republican,Shane McCormack,7
Essex,Lunenburg,NA,Attorney General,NA,Republican,Shane McCormack,46
Caledonia,Lyndon,NA,Attorney General,NA,Republican,Shane McCormack,14
Essex,Maidstone,NA,Attorney General,NA,Republican,Shane McCormack,14
Bennington,Manchester,NA,Attorney General,NA,Republican,Shane McCormack,6
Windham,Marlboro,NA,Attorney General,NA,Republican,Shane McCormack,1
Washington,Marshfield,NA,Attorney General,NA,Republican,Shane McCormack,5
Rutland,Mendon,NA,Attorney General,NA,Republican,Shane McCormack,5
Addison,Middlebury,NA,Attorney General,NA,Republican,Shane McCormack,12
Washington,Middlesex,NA,Attorney General,NA,Republican,Shane McCormack,11
Rutland,Middletown Springs,NA,Attorney General,NA,Republican,Shane McCormack,14
Chittenden,Milton,Chittenden 10,Attorney General,NA,Republican,Shane McCormack,32
Chittenden,Milton,Grand Isle-Chittenden,Attorney General,NA,Republican,Shane McCormack,5
Addison,Monkton,NA,Attorney General,NA,Republican,Shane McCormack,1
Franklin,Montgomery,NA,Attorney General,NA,Republican,Shane McCormack,2
Washington,Montpelier,NA,Attorney General,NA,Republican,Shane McCormack,22
Washington,Moretown,NA,Attorney General,NA,Republican,Shane McCormack,3
Orleans,Morgan,NA,Attorney General,NA,Republican,Shane McCormack,4
Lamoille,Morristown,NA,Attorney General,NA,Republican,Shane McCormack,18
Rutland,Mount Holly,NA,Attorney General,NA,Republican,Shane McCormack,3
Rutland,Mount Tabor,NA,Attorney General,NA,Republican,Shane McCormack,2
Addison,New Haven,NA,Attorney General,NA,Republican,Shane McCormack,8
Caledonia,Newark,NA,Attorney General,NA,Republican,Shane McCormack,3
Orange,Newbury,NA,Attorney General,NA,Republican,Shane McCormack,1
Windham,Newfane,NA,Attorney General,NA,Republican,Shane McCormack,1
Orleans,Newport City,NA,Attorney General,NA,Republican,Shane McCormack,45
Orleans,Newport Town,NA,Attorney General,NA,Republican,Shane McCormack,12
Grand Isle,N. Hero,NA,Attorney General,NA,Republican,Shane McCormack,13
Washington,Northfield,NA,Attorney General,NA,Republican,Shane McCormack,15
Essex,Norton,NA,Attorney General,NA,Republican,Shane McCormack,7
Windsor,Norwich,NA,Attorney General,NA,Republican,Shane McCormack,2
Orange,Orange,NA,Attorney General,NA,Republican,Shane McCormack,8
Addison,Orwell,NA,Attorney General,NA,Republican,Shane McCormack,7
Addison,Panton,NA,Attorney General,NA,Republican,Shane McCormack,6
Rutland,Pawlet,NA,Attorney General,NA,Republican,Shane McCormack,6
Caledonia,Peacham,NA,Attorney General,NA,Republican,Shane McCormack,4
Bennington,Peru,NA,Attorney General,NA,Republican,Shane McCormack,1
Rutland,Pittsfield,NA,Attorney General,NA,Republican,Shane McCormack,0
Rutland,Pittsford,NA,Attorney General,NA,Republican,Shane McCormack,11
Washington,Plainfield,NA,Attorney General,NA,Republican,Shane McCormack,2
Windsor,Plymouth,NA,Attorney General,NA,Republican,Shane McCormack,7
Windsor,Pomfret,NA,Attorney General,NA,Republican,Shane McCormack,4
Rutland,Poultney,NA,Attorney General,NA,Republican,Shane McCormack,0
Bennington,Pownal,NA,Attorney General,NA,Republican,Shane McCormack,1
Rutland,Proctor,NA,Attorney General,NA,Republican,Shane McCormack,1
Windham,Putney,NA,Attorney General,NA,Republican,Shane McCormack,2
Orange,Randolph,NA,Attorney General,NA,Republican,Shane McCormack,23
Windsor,Reading,NA,Attorney General,NA,Republican,Shane McCormack,0
Bennington,Readsboro,NA,Attorney General,NA,Republican,Shane McCormack,0
Franklin,Richford,NA,Attorney General,NA,Republican,Shane McCormack,1
Chittenden,Richmond,NA,Attorney General,NA,Republican,Shane McCormack,8
Addison,Ripton,NA,Attorney General,NA,Republican,Shane McCormack,1
Windsor,Rochester,NA,Attorney General,NA,Republican,Shane McCormack,6
Windham,Rockingham,NA,Attorney General,NA,Republican,Shane McCormack,3
Washington,Roxbury,NA,Attorney General,NA,Republican,Shane McCormack,1
Windsor,Royalton,NA,Attorney General,NA,Republican,Shane McCormack,2
Bennington,Rupert,NA,Attorney General,NA,Republican,Shane McCormack,1
Rutland,Rutland City,Rutland 5-1,Attorney General,NA,Republican,Shane McCormack,25
Rutland,Rutland City,Rutland 5-2,Attorney General,NA,Republican,Shane McCormack,19
Rutland,Rutland City,Rutland 5-3,Attorney General,NA,Republican,Shane McCormack,13
Rutland,Rutland City,Rutland 5-4,Attorney General,NA,Republican,Shane McCormack,12
Rutland,Rutland Town,NA,Attorney General,NA,Republican,Shane McCormack,20
Caledonia,Ryegate,NA,Attorney General,NA,Republican,Shane McCormack,5
Franklin,Salisbury,NA,Attorney General,NA,Republican,Shane McCormack,1
Franklin,Sandgate,NA,Attorney General,NA,Republican,Shane McCormack,0
Chittenden,Searsburg,NA,Attorney General,NA,Republican,Shane McCormack,0
Caledonia,Shaftsbury,NA,Attorney General,NA,Republican,Shane McCormack,3
Addison,Sharon,NA,Attorney General,NA,Republican,Shane McCormack,4
Bennington,Sheffield,NA,Attorney General,NA,Republican,Shane McCormack,6
Bennington,Shelburne,Chittenden 5-1,Attorney General,NA,Republican,Shane McCormack,4
Bennington,Shelburne,Chittenden 5-2,Attorney General,NA,Republican,Shane McCormack,13
Bennington,Sheldon,NA,Attorney General,NA,Republican,Shane McCormack,13
Windsor,Shoreham,NA,Attorney General,NA,Republican,Shane McCormack,1
Caledonia,Shrewsbury,NA,Attorney General,NA,Republican,Shane McCormack,4
Chittenden,S. Burlington,Chittenden 7-1,Attorney General,NA,Republican,Shane McCormack,10
Chittenden,S. Burlington,Chittenden 7-2,Attorney General,NA,Republican,Shane McCormack,18
Chittenden,S. Burlington,Chittenden 7-3,Attorney General,NA,Republican,Shane McCormack,7
Chittenden,S. Burlington,Chittenden 7-4,Attorney General,NA,Republican,Shane McCormack,8
Franklin,S. Hero,NA,Attorney General,NA,Republican,Shane McCormack,15
Addison,Springfield,Windsor 3-1,Attorney General,NA,Republican,Shane McCormack,1
Addison,Springfield,Windsor 3-2,Attorney General,NA,Republican,Shane McCormack,17
Rutland,St. Albans City,NA,Attorney General,NA,Republican,Shane McCormack,35
Chittenden,St. Albans Town,Franklin 3-1,Attorney General,NA,Republican,Shane McCormack,24
Chittenden,St. Albans Town,Franklin 3-2,Attorney General,NA,Republican,Shane McCormack,22
Grand Isle,St. George,NA,Attorney General,NA,Republican,Shane McCormack,2
Windsor,St. Johnsbury,NA,Attorney General,NA,Republican,Shane McCormack,57
Bennington,Stamford,NA,Attorney General,NA,Republican,Shane McCormack,0
Caledonia,Stannard,NA,Attorney General,NA,Republican,Shane McCormack,2
Addison,Starksboro,NA,Attorney General,NA,Republican,Shane McCormack,3
Windsor,Stockbridge,NA,Attorney General,NA,Republican,Shane McCormack,3
Lamoille,Stowe,NA,Attorney General,NA,Republican,Shane McCormack,8
Orange,Strafford,NA,Attorney General,NA,Republican,Shane McCormack,2
Windham,Stratton,NA,Attorney General,NA,Republican,Shane McCormack,0
Rutland,Sudbury,NA,Attorney General,NA,Republican,Shane McCormack,0
Bennington,Sunderland,Bennington 3,Attorney General,NA,Republican,Shane McCormack,0
Bennington,Sunderland,Bennington 4,Attorney General,NA,Republican,Shane McCormack,0
Caledonia,Sutton,NA,Attorney General,NA,Republican,Shane McCormack,6
Franklin,Swanton,NA,Attorney General,NA,Republican,Shane McCormack,17
Orange,Thetford,NA,Attorney General,NA,Republican,Shane McCormack,6
Rutland,Tinmouth,Rutland 2,Attorney General,NA,Republican,Shane McCormack,0
Rutland,Tinmouth,Rutland-Bennington,Attorney General,NA,Republican,Shane McCormack,0
Orange,Topsham,NA,Attorney General,NA,Republican,Shane McCormack,0
Windham,Townshend,NA,Attorney General,NA,Republican,Shane McCormack,2
Orleans,Troy,Orleans 2,Attorney General,NA,Republican,Shane McCormack,1
Orleans,Troy,Orleans-Lamoille,Attorney General,NA,Republican,Shane McCormack,10
Orange,Tunbridge,NA,Attorney General,NA,Republican,Shane McCormack,5
Chittenden,Underhill,NA,Attorney General,NA,Republican,Shane McCormack,29
Addison,Vergennes,NA,Attorney General,NA,Republican,Shane McCormack,6
Windham,Vernon,NA,Attorney General,NA,Republican,Shane McCormack,5
Orange,Vershire,NA,Attorney General,NA,Republican,Shane McCormack,2
Essex,Victory,NA,Attorney General,NA,Republican,Shane McCormack,4
Washington,Waitsfield,NA,Attorney General,NA,Republican,Shane McCormack,2
Caledonia,Walden,NA,Attorney General,NA,Republican,Shane McCormack,2
Rutland,Wallingford,NA,Attorney General,NA,Republican,Shane McCormack,0
Addison,Waltham,NA,Attorney General,NA,Republican,Shane McCormack,3
Windham,Wardsboro,NA,Attorney General,NA,Republican,Shane McCormack,0
Washington,Warren,NA,Attorney General,NA,Republican,Shane McCormack,4
Orange,Washington,NA,Attorney General,NA,Republican,Shane McCormack,2
Washington,Waterbury,NA,Attorney General,NA,Republican,Shane McCormack,8
Caledonia,Waterford,NA,Attorney General,NA,Republican,Shane McCormack,6
Lamoille,Waterville,NA,Attorney General,NA,Republican,Shane McCormack,7
Windsor,Weathersfield,NA,Attorney General,NA,Republican,Shane McCormack,7
Rutland,Wells,NA,Attorney General,NA,Republican,Shane McCormack,2
Orange,W. Fairlee,NA,Attorney General,NA,Republican,Shane McCormack,1
Rutland,W. Haven,NA,Attorney General,NA,Republican,Shane McCormack,4
Rutland,W. Rutland,NA,Attorney General,NA,Republican,Shane McCormack,6
Windsor,W. Windsor,NA,Attorney General,NA,Republican,Shane McCormack,8
Orleans,Westfield,NA,Attorney General,NA,Republican,Shane McCormack,2
Chittenden,Westford,NA,Attorney General,NA,Republican,Shane McCormack,3
Windham,Westminster,Windham 3,Attorney General,NA,Republican,Shane McCormack,0
Windham,Westminster,Windham 4,Attorney General,NA,Republican,Shane McCormack,11
Orleans,Westmore,NA,Attorney General,NA,Republican,Shane McCormack,5
Windsor,Weston,NA,Attorney General,NA,Republican,Shane McCormack,2
Addison,Weybridge,NA,Attorney General,NA,Republican,Shane McCormack,0
Caledonia,Wheelock,NA,Attorney General,NA,Republican,Shane McCormack,5
Addison,Whiting,NA,Attorney General,NA,Republican,Shane McCormack,2
Windham,Whitingham,Windham 6,Attorney General,NA,Republican,Shane McCormack,1
Windham,Whitingham,Windham-Bennington,Attorney General,NA,Republican,Shane McCormack,0
Orange,Williamstown,NA,Attorney General,NA,Republican,Shane McCormack,13
Chittenden,Williston,NA,Attorney General,NA,Republican,Shane McCormack,29
Windham,Wilmington,NA,Attorney General,NA,Republican,Shane McCormack,3
Windham,Windham,NA,Attorney General,NA,Republican,Shane McCormack,0
Windsor,Windsor,NA,Attorney General,NA,Republican,Shane McCormack,5
Bennington,Winhall,NA,Attorney General,NA,Republican,Shane McCormack,1
Chittenden,Winooski,NA,Attorney General,NA,Republican,Shane McCormack,6
Lamoille,Wolcott,NA,Attorney General,NA,Republican,Shane McCormack,5
Washington,Woodbury,NA,Attorney General,NA,Republican,Shane McCormack,3
Bennington,Woodford,NA,Attorney General,NA,Republican,Shane McCormack,0
Windsor,Woodstock,NA,Attorney General,NA,Republican,Shane McCormack,9
Addison,Addison,NA,Attorney General,NA,Republican,Write-Ins,0
Orleans,Albany,NA,Attorney General,NA,Republican,Write-Ins,0
Grand Isle,Alburgh,NA,Attorney General,NA,Republican,Write-Ins,0
Windsor,Andover,NA,Attorney General,NA,Republican,Write-Ins,0
Bennington,Arlington,NA,Attorney General,NA,Republican,Write-Ins,0
Windham,Athens,NA,Attorney General,NA,Republican,Write-Ins,0
Franklin,Bakersfield,NA,Attorney General,NA,Republican,Write-Ins,0
Windsor,Baltimore,NA,Attorney General,NA,Republican,Write-Ins,0
Windsor,Barnard,NA,Attorney General,NA,Republican,Write-Ins,0
Caledonia,Barnet,NA,Attorney General,NA,Republican,Write-Ins,0
Washington,Barre City,NA,Attorney General,NA,Republican,Write-Ins,0
Washington,Barre Town,NA,Attorney General,NA,Republican,Write-Ins,0
Orleans,Barton,NA,Attorney General,NA,Republican,Write-Ins,0
Lamoille,Belvidere,NA,Attorney General,NA,Republican,Write-Ins,0
Bennington,Bennington,Bennington 2-1,Attorney General,NA,Republican,Write-Ins,0
Bennington,Bennington,Bennington 2-2,Attorney General,NA,Republican,Write-Ins,0
Rutland,Benson,NA,Attorney General,NA,Republican,Write-Ins,0
Franklin,Berkshire,NA,Attorney General,NA,Republican,Write-Ins,0
Washington,Berlin,NA,Attorney General,NA,Republican,Write-Ins,0
Windsor,Bethel,NA,Attorney General,NA,Republican,Write-Ins,0
Essex,Bloomfield,NA,Attorney General,NA,Republican,Write-Ins,0
Chittenden,Bolton,NA,Attorney General,NA,Republican,Write-Ins,0
Orange,Bradford,NA,Attorney General,NA,Republican,Write-Ins,0
Orange,Braintree,NA,Attorney General,NA,Republican,Write-Ins,0
Rutland,Brandon,NA,Attorney General,NA,Republican,Write-Ins,0
Windham,Brattleboro,Windham 2-1,Attorney General,NA,Republican,Write-Ins,0
Windham,Brattleboro,Windham 2-2,Attorney General,NA,Republican,Write-Ins,0
Windham,Brattleboro,Windham 2-3,Attorney General,NA,Republican,Write-Ins,0
Windsor,Bridgewater,NA,Attorney General,NA,Republican,Write-Ins,0
Addison,Bridport,NA,Attorney General,NA,Republican,Write-Ins,0
Essex,Brighton,NA,Attorney General,NA,Republican,Write-Ins,0
Addison,Bristol,NA,Attorney General,NA,Republican,Write-Ins,0
Orange,Brookfield,NA,Attorney General,NA,Republican,Write-Ins,0
Windham,Brookline,NA,Attorney General,NA,Republican,Write-Ins,0
Orleans,Brownington,NA,Attorney General,NA,Republican,Write-Ins,0
Essex,Brunswick,NA,Attorney General,NA,Republican,Write-Ins,0
Caledonia,Burke,NA,Attorney General,NA,Republican,Write-Ins,0
Chittenden,Burlington,Chittenden 6-1,Attorney General,NA,Republican,Write-Ins,0
Chittenden,Burlington,Chittenden 6-2,Attorney General,NA,Republican,Write-Ins,0
Chittenden,Burlington,Chittenden 6-3,Attorney General,NA,Republican,Write-Ins,0
Chittenden,Burlington,Chittenden 6-4,Attorney General,NA,Republican,Write-Ins,0
Chittenden,Burlington,Chittenden 6-5,Attorney General,NA,Republican,Write-Ins,0
Chittenden,Burlington,Chittenden 6-6,Attorney General,NA,Republican,Write-Ins,0
Chittenden,Burlington,Chittenden 6-7,Attorney General,NA,Republican,Write-Ins,0
Washington,Cabot,NA,Attorney General,NA,Republican,Write-Ins,0
Washington,Calais,NA,Attorney General,NA,Republican,Write-Ins,0
Lamoille,Cambridge,NA,Attorney General,NA,Republican,Write-Ins,0
Essex,Canaan,NA,Attorney General,NA,Republican,Write-Ins,0
Rutland,Castleton,NA,Attorney General,NA,Republican,Write-Ins,0
Windsor,Cavendish,NA,Attorney General,NA,Republican,Write-Ins,0
Orleans,Charleston,NA,Attorney General,NA,Republican,Write-Ins,0
Chittenden,Charlotte,NA,Attorney General,NA,Republican,Write-Ins,0
Orange,Chelsea,NA,Attorney General,NA,Republican,Write-Ins,0
Windsor,Chester,NA,Attorney General,NA,Republican,Write-Ins,0
Rutland,Chittenden,NA,Attorney General,NA,Republican,Write-Ins,0
Rutland,Clarendon,NA,Attorney General,NA,Republican,Write-Ins,0
Chittenden,Colchester,Chittenden 9-1,Attorney General,NA,Republican,Write-Ins,0
Chittenden,Colchester,Chittenden 9-2,Attorney General,NA,Republican,Write-Ins,0
Essex,Concord,NA,Attorney General,NA,Republican,Write-Ins,0
Orange,Corinth,NA,Attorney General,NA,Republican,Write-Ins,0
Addison,Cornwall,NA,Attorney General,NA,Republican,Write-Ins,0
Orleans,Coventry,NA,Attorney General,NA,Republican,Write-Ins,0
Orleans,Craftsbury,NA,Attorney General,NA,Republican,Write-Ins,0
Rutland,Danby,NA,Attorney General,NA,Republican,Write-Ins,0
Caledonia,Danville,NA,Attorney General,NA,Republican,Write-Ins,0
Orleans,Derby,NA,Attorney General,NA,Republican,Write-Ins,0
Bennington,Dorset,NA,Attorney General,NA,Republican,Write-Ins,0
Windham,Dover,NA,Attorney General,NA,Republican,Write-Ins,0
Windham,Dummerston,NA,Attorney General,NA,Republican,Write-Ins,0
Washington,Duxbury,NA,Attorney General,NA,Republican,Write-Ins,0
Essex,E. Haven,NA,Attorney General,NA,Republican,Write-Ins,0
Washington,E. Montpelier,NA,Attorney General,NA,Republican,Write-Ins,0
Lamoille,Eden,NA,Attorney General,NA,Republican,Write-Ins,0
Lamoille,Elmore,NA,Attorney General,NA,Republican,Write-Ins,0
Franklin,Enosburgh,NA,Attorney General,NA,Republican,Write-Ins,0
Chittenden,Essex,Chittenden 8-1,Attorney General,NA,Republican,Write-Ins,0
Chittenden,Essex,Chittenden 8-2,Attorney General,NA,Republican,Write-Ins,0
Chittenden,Essex,Chittenden 8-3,Attorney General,NA,Republican,Write-Ins,0
Rutland,Fair Haven,NA,Attorney General,NA,Republican,Write-Ins,0
Franklin,Fairfax,NA,Attorney General,NA,Republican,Write-Ins,0
Franklin,Fairfield,NA,Attorney General,NA,Republican,Write-Ins,0
Orange,Fairlee,NA,Attorney General,NA,Republican,Write-Ins,0
Washington,Fayston,NA,Attorney General,NA,Republican,Write-Ins,0
Addison,Ferrisburgh,NA,Attorney General,NA,Republican,Write-Ins,0
Franklin,Fletcher,NA,Attorney General,NA,Republican,Write-Ins,0
Franklin,Franklin,NA,Attorney General,NA,Republican,Write-Ins,0
Franklin,Georgia,NA,Attorney General,NA,Republican,Write-Ins,0
Orleans,Glover,NA,Attorney General,NA,Republican,Write-Ins,0
Addison,Goshen,NA,Attorney General,NA,Republican,Write-Ins,0
Windham,Grafton,NA,Attorney General,NA,Republican,Write-Ins,0
Essex,Granby,NA,Attorney General,NA,Republican,Write-Ins,0
Grand Isle,Grand Isle,NA,Attorney General,NA,Republican,Write-Ins,0
Addison,Granville,NA,Attorney General,NA,Republican,Write-Ins,0
Orleans,Greensboro,NA,Attorney General,NA,Republican,Write-Ins,0
Caledonia,Groton,NA,Attorney General,NA,Republican,Write-Ins,0
Essex,Guildhall,NA,Attorney General,NA,Republican,Write-Ins,0
Windham,Guilford,NA,Attorney General,NA,Republican,Write-Ins,0
Windham,Halifax,NA,Attorney General,NA,Republican,Write-Ins,0
Addison,Hancock,NA,Attorney General,NA,Republican,Write-Ins,0
Caledonia,Hardwick,NA,Attorney General,NA,Republican,Write-Ins,0
Windsor,Hartford,Windsor 4-1,Attorney General,NA,Republican,Write-Ins,0
