county,town,precinct,office,district,party,candidate,votes
Windham,Marlboro,NA,Attorney General,NA,Democratic,William H. Sorrell,337
Washington,Marshfield,NA,Attorney General,NA,Democratic,William H. Sorrell,588
Rutland,Mendon,NA,Attorney General,NA,Democratic,William H. Sorrell,414
Addison,Middlebury,NA,Attorney General,NA,Democratic,William H. Sorrell,"2,569"
Washington,Middlesex,NA,Attorney General,NA,Democratic,William H. Sorrell,763
Rutland,Middletown Springs,NA,Attorney General,NA,Democratic,William H. Sorrell,250
Chittenden,Milton,Chittenden 9,Attorney General,NA,Democratic,William H. Sorrell,"2,954"
Chittenden,Milton,Grand Isle-Chittenden 1-1,Attorney General,NA,Democratic,William H. Sorrell,453
Addison,Monkton,NA,Attorney General,NA,Democratic,William H. Sorrell,820
Franklin,Montgomery,NA,Attorney General,NA,Democratic,William H. Sorrell,441
Washington,Montpelier,NA,Attorney General,NA,Democratic,William H. Sorrell,"3,488"
Washington,Moretown,NA,Attorney General,NA,Democratic,William H. Sorrell,723
Orleans,Morgan,NA,Attorney General,NA,Democratic,William H. Sorrell,232
Lamoille,Morristown,NA,Attorney General,NA,Democratic,William H. Sorrell,"1,902"
Rutland,Mount Holly,NA,Attorney General,NA,Democratic,William H. Sorrell,451
Rutland,Mount Tabor,NA,Attorney General,NA,Democratic,William H. Sorrell,62
Addison,New Haven,NA,Attorney General,NA,Democratic,William H. Sorrell,750
Caledonia,Newark,NA,Attorney General,NA,Democratic,William H. Sorrell,151
Orange,Newbury,NA,Attorney General,NA,Democratic,William H. Sorrell,637
Windham,Newfane,NA,Attorney General,NA,Democratic,William H. Sorrell,659
Orleans,Newport City,NA,Attorney General,NA,Democratic,William H. Sorrell,"1,174"
Orleans,Newport Town,NA,Attorney General,NA,Democratic,William H. Sorrell,472
Grand Isle,N. Hero,NA,Attorney General,NA,Democratic,William H. Sorrell,392
Washington,Northfield,NA,Attorney General,NA,Democratic,William H. Sorrell,"1,616"
Essex,Norton,NA,Attorney General,NA,Democratic,William H. Sorrell,51
Windsor,Norwich,NA,Attorney General,NA,Democratic,William H. Sorrell,"1,645"
Orange,Orange,NA,Attorney General,NA,Democratic,William H. Sorrell,336
Addison,Orwell,NA,Attorney General,NA,Democratic,William H. Sorrell,424
Addison,Panton,NA,Attorney General,NA,Democratic,William H. Sorrell,267
Rutland,Pawlet,NA,Attorney General,NA,Democratic,William H. Sorrell,403
Caledonia,Peacham,NA,Attorney General,NA,Democratic,William H. Sorrell,360
Bennington,Peru,NA,Attorney General,NA,Democratic,William H. Sorrell,134
Rutland,Pittsfield,NA,Attorney General,NA,Democratic,William H. Sorrell,166
Rutland,Pittsford,NA,Attorney General,NA,Democratic,William H. Sorrell,972
Washington,Plainfield,NA,Attorney General,NA,Democratic,William H. Sorrell,484
Windsor,Plymouth,NA,Attorney General,NA,Democratic,William H. Sorrell,191
Windsor,Pomfret,NA,Attorney General,NA,Democratic,William H. Sorrell,410
Rutland,Poultney,NA,Attorney General,NA,Democratic,William H. Sorrell,921
Bennington,Pownal,NA,Attorney General,NA,Democratic,William H. Sorrell,907
Rutland,Proctor,NA,Attorney General,NA,Democratic,William H. Sorrell,611
Windham,Putney,NA,Attorney General,NA,Democratic,William H. Sorrell,941
Orange,Randolph,NA,Attorney General,NA,Democratic,William H. Sorrell,"1,586"
Windsor,Reading,NA,Attorney General,NA,Democratic,William H. Sorrell,233
Bennington,Readsboro,NA,Attorney General,NA,Democratic,William H. Sorrell,207
Franklin,Richford,NA,Attorney General,NA,Democratic,William H. Sorrell,668
Chittenden,Richmond,NA,Attorney General,NA,Democratic,William H. Sorrell,"1,849"
Addison,Ripton,NA,Attorney General,NA,Democratic,William H. Sorrell,243
Windsor,Rochester,NA,Attorney General,NA,Democratic,William H. Sorrell,452
Windham,Rockingham,NA,Attorney General,NA,Democratic,William H. Sorrell,"1,564"
Washington,Roxbury,NA,Attorney General,NA,Democratic,William H. Sorrell,230
Windsor,Royalton,NA,Attorney General,NA,Democratic,William H. Sorrell,796
Bennington,Rupert,NA,Attorney General,NA,Democratic,William H. Sorrell,182
Rutland,Rutland City,Rutland 5-1,Attorney General,NA,Democratic,William H. Sorrell,"1,531"
Rutland,Rutland City,Rutland 5-2,Attorney General,NA,Democratic,William H. Sorrell,"1,378"
Rutland,Rutland City,Rutland 5-3,Attorney General,NA,Democratic,William H. Sorrell,960
Rutland,Rutland City,Rutland 5-4,Attorney General,NA,Democratic,William H. Sorrell,"1,271"
Rutland,Rutland Town,NA,Attorney General,NA,Democratic,William H. Sorrell,"1,551"
Caledonia,Ryegate,NA,Attorney General,NA,Democratic,William H. Sorrell,365
Franklin,Salisbury,NA,Attorney General,NA,Democratic,William H. Sorrell,404
Franklin,Sandgate,NA,Attorney General,NA,Democratic,William H. Sorrell,108
Chittenden,Searsburg,NA,Attorney General,NA,Democratic,William H. Sorrell,30
Caledonia,Shaftsbury,NA,Attorney General,NA,Democratic,William H. Sorrell,"1,131"
Addison,Sharon,NA,Attorney General,NA,Democratic,William H. Sorrell,465
Bennington,Sheffield,NA,Attorney General,NA,Democratic,William H. Sorrell,205
Bennington,Shelburne,Chittenden 5-1,Attorney General,NA,Democratic,William H. Sorrell,"1,877"
Bennington,Shelburne,Chittenden 5-2,Attorney General,NA,Democratic,William H. Sorrell,"1,539"
Bennington,Sheldon,NA,Attorney General,NA,Democratic,William H. Sorrell,648
Windsor,Shoreham,NA,Attorney General,NA,Democratic,William H. Sorrell,461
Caledonia,Shrewsbury,NA,Attorney General,NA,Democratic,William H. Sorrell,417
Chittenden,S. Burlington,Chittenden 3-10,Attorney General,NA,Democratic,William H. Sorrell,"1,705"
Chittenden,S. Burlington,Chittenden 3-7,Attorney General,NA,Democratic,William H. Sorrell,"1,631"
Chittenden,S. Burlington,Chittenden 3-8,Attorney General,NA,Democratic,William H. Sorrell,"2,352"
Chittenden,S. Burlington,Chittenden 3-9,Attorney General,NA,Democratic,William H. Sorrell,"1,607"
Franklin,S. Hero,NA,Attorney General,NA,Democratic,William H. Sorrell,900
Addison,Springfield,Windsor 1-1,Attorney General,NA,Democratic,William H. Sorrell,37
Addison,Springfield,Windsor 1-2,Attorney General,NA,Democratic,William H. Sorrell,"2,596"
Rutland,St. Albans City,NA,Attorney General,NA,Democratic,William H. Sorrell,"2,027"
Chittenden,St. Albans Town,NA,Attorney General,NA,Democratic,William H. Sorrell,"2,212"
Grand Isle,St. George,NA,Attorney General,NA,Democratic,William H. Sorrell,270
Windsor,St. Johnsbury,NA,Attorney General,NA,Democratic,William H. Sorrell,"2,063"
Bennington,Stamford,NA,Attorney General,NA,Democratic,William H. Sorrell,252
Caledonia,Stannard,NA,Attorney General,NA,Democratic,William H. Sorrell,73
Addison,Starksboro,NA,Attorney General,NA,Democratic,William H. Sorrell,640
Windsor,Stockbridge,NA,Attorney General,NA,Democratic,William H. Sorrell,238
Lamoille,Stowe,NA,Attorney General,NA,Democratic,William H. Sorrell,"1,794"
Orange,Strafford,NA,Attorney General,NA,Democratic,William H. Sorrell,483
Windham,Stratton,NA,Attorney General,NA,Democratic,William H. Sorrell,55
Rutland,Sudbury,NA,Attorney General,NA,Democratic,William H. Sorrell,242
Bennington,Sunderland,NA,Attorney General,NA,Democratic,William H. Sorrell,288
Caledonia,Sutton,NA,Attorney General,NA,Democratic,William H. Sorrell,269
Franklin,Swanton,NA,Attorney General,NA,Democratic,William H. Sorrell,"1,978"
Orange,Thetford,NA,Attorney General,NA,Democratic,William H. Sorrell,"1,037"
Rutland,Tinmouth,NA,Attorney General,NA,Democratic,William H. Sorrell,203
Orange,Topsham,NA,Attorney General,NA,Democratic,William H. Sorrell,311
Windham,Townshend,NA,Attorney General,NA,Democratic,William H. Sorrell,421
Orleans,Troy,NA,Attorney General,NA,Democratic,William H. Sorrell,461
Orange,Tunbridge,NA,Attorney General,NA,Democratic,William H. Sorrell,489
Chittenden,Underhill,NA,Attorney General,NA,Democratic,William H. Sorrell,"1,417"
Addison,Vergennes,NA,Attorney General,NA,Democratic,William H. Sorrell,926
Windham,Vernon,NA,Attorney General,NA,Democratic,William H. Sorrell,610
Orange,Vershire,NA,Attorney General,NA,Democratic,William H. Sorrell,197
Essex,Victory,NA,Attorney General,NA,Democratic,William H. Sorrell,34
Washington,Waitsfield,NA,Attorney General,NA,Democratic,William H. Sorrell,787
Caledonia,Walden,NA,Attorney General,NA,Democratic,William H. Sorrell,333
Rutland,Wallingford,NA,Attorney General,NA,Democratic,William H. Sorrell,780
Addison,Waltham,NA,Attorney General,NA,Democratic,William H. Sorrell,215
Windham,Wardsboro,NA,Attorney General,NA,Democratic,William H. Sorrell,237
Washington,Warren,NA,Attorney General,NA,Democratic,William H. Sorrell,677
Orange,Washington,NA,Attorney General,NA,Democratic,William H. Sorrell,343
Washington,Waterbury,NA,Attorney General,NA,Democratic,William H. Sorrell,"2,119"
Caledonia,Waterford,NA,Attorney General,NA,Democratic,William H. Sorrell,456
Lamoille,Waterville,NA,Attorney General,NA,Democratic,William H. Sorrell,228
Windsor,Weathersfield,NA,Attorney General,NA,Democratic,William H. Sorrell,909
Rutland,Wells,NA,Attorney General,NA,Democratic,William H. Sorrell,261
Orange,W. Fairlee,NA,Attorney General,NA,Democratic,William H. Sorrell,190
Rutland,W. Haven,NA,Attorney General,NA,Democratic,William H. Sorrell,73
Rutland,W. Rutland,NA,Attorney General,NA,Democratic,William H. Sorrell,668
Windsor,W. Windsor,NA,Attorney General,NA,Democratic,William H. Sorrell,425
Orleans,Westfield,NA,Attorney General,NA,Democratic,William H. Sorrell,207
Chittenden,Westford,NA,Attorney General,NA,Democratic,William H. Sorrell,810
Windham,Westminster,Windham 4,Attorney General,NA,Democratic,William H. Sorrell,67
Windham,Westminster,Windham 5,Attorney General,NA,Democratic,William H. Sorrell,"1,072"
Orleans,Westmore,NA,Attorney General,NA,Democratic,William H. Sorrell,140
Windsor,Weston,NA,Attorney General,NA,Democratic,William H. Sorrell,255
Addison,Weybridge,NA,Attorney General,NA,Democratic,William H. Sorrell,446
Caledonia,Wheelock,NA,Attorney General,NA,Democratic,William H. Sorrell,223
Addison,Whiting,NA,Attorney General,NA,Democratic,William H. Sorrell,153
Windham,Whitingham,NA,Attorney General,NA,Democratic,William H. Sorrell,319
Orange,Williamstown,NA,Attorney General,NA,Democratic,William H. Sorrell,"1,043"
Chittenden,Williston,NA,Attorney General,NA,Democratic,William H. Sorrell,"3,763"
Windham,Wilmington,NA,Attorney General,NA,Democratic,William H. Sorrell,621
Windham,Windham,NA,Attorney General,NA,Democratic,William H. Sorrell,143
Windsor,Windsor,NA,Attorney General,NA,Democratic,William H. Sorrell,"1,088"
Bennington,Winhall,NA,Attorney General,NA,Democratic,William H. Sorrell,276
Chittenden,Winooski,NA,Attorney General,NA,Democratic,William H. Sorrell,"2,100"
Lamoille,Wolcott,NA,Attorney General,NA,Democratic,William H. Sorrell,557
Washington,Woodbury,NA,Attorney General,NA,Democratic,William H. Sorrell,331
Bennington,Woodford,NA,Attorney General,NA,Democratic,William H. Sorrell,112
Windsor,Woodstock,NA,Attorney General,NA,Democratic,William H. Sorrell,"1,296"
Washington,Worcester,NA,Attorney General,NA,Democratic,William H. Sorrell,401
Addison,Addison,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,165
Orleans,Albany,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,85
Grand Isle,Alburgh,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,196
Windsor,Andover,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,83
Bennington,Arlington,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,321
Windham,Athens,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,40
Franklin,Bakersfield,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,94
Windsor,Baltimore,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,46
Windsor,Barnard,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,121
Caledonia,Barnet,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,217
Washington,Barre City,Washington 3-1,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,352
Washington,Barre City,Washington 3-2,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,273
Washington,Barre City,Washington 3-3,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,63
Washington,Barre Town,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,920
Orleans,Barton,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,222
Lamoille,Belvidere,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,40
Bennington,Bennington,Bennington 2-1,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,513
Bennington,Bennington,Bennington 2-2,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,543
Bennington,Bennington,Bennington 5,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,23
Rutland,Benson,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,113
Franklin,Berkshire,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,114
Washington,Berlin,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,216
Windsor,Bethel,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,199
Essex,Bloomfield,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,27
Chittenden,Bolton,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,96
Orange,Bradford,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,344
Orange,Braintree,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,144
Rutland,Brandon,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,395
Windham,Brattleboro,Windham 3-1,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,325
Windham,Brattleboro,Windham 3-2,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,198
Windham,Brattleboro,Windham 3-3,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,147
Windsor,Bridgewater,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,160
Addison,Bridport,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,147
Essex,Brighton,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,144
Addison,Bristol,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,324
Orange,Brookfield,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,147
Windham,Brookline,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,55
Orleans,Brownington,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,92
Essex,Brunswick,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,12
Caledonia,Burke,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,179
Chittenden,Burlington,Chittenden 3-1,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,361
Chittenden,Burlington,Chittenden 3-2,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,211
Chittenden,Burlington,Chittenden 3-3,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,268
Chittenden,Burlington,Chittenden 3-4,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,286
Chittenden,Burlington,Chittenden 3-5,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,350
Chittenden,Burlington,Chittenden 3-6,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,50
Washington,Cabot,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,144
Washington,Calais,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,116
Lamoille,Cambridge,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,245
Essex,Canaan,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,116
Rutland,Castleton,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,470
Windsor,Cavendish,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,185
Orleans,Charleston,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,96
Chittenden,Charlotte,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,300
Orange,Chelsea,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,142
Windsor,Chester,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,368
Rutland,Chittenden,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,196
Rutland,Clarendon,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,344
Chittenden,Colchester,Chittenden 7-1,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,514
Chittenden,Colchester,Chittenden 7-2,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,614
Essex,Concord,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,114
Orange,Corinth,NA,Attorney General,NA,Rebpulican/Libertarian,Karen Kerin,164
